Dataset,Record_ID,Transaction_Date,Customer_ID,Product_ID,Additional_Entity,Transaction_Amount,Discount,Refund,Net_Profit,Anomaly_Score,Priority,Anomaly_Reason,Recommended_Action
Payments,PAY0057002,2025-11-22,C017003,,C017003,3734.0,0.0,0.0,0.0,88.87,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018601,2025-09-07,C018602,,C018602,3617.0,0.0,0.0,0.0,88.87,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039004,2026-08-01,C019005,,C019005,3968.0,0.0,0.0,0.0,88.87,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018804,2026-03-29,C018805,,C018805,3968.0,0.0,0.0,0.0,88.86,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0048004,2026-03-29,C008005,,C008005,3968.0,0.0,0.0,0.0,88.86,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059803,2026-07-26,C019804,,C019804,3851.0,0.0,0.0,0.0,88.85,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038794,2026-01-03,C018795,,C018795,26198.0,0.0,0.0,0.0,88.85,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017996,2026-01-10,C017997,,C017997,26432.0,0.0,0.0,0.0,88.84,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058996,2026-05-10,C018997,,C018997,26432.0,0.0,0.0,0.0,88.84,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059201,2025-12-01,C019202,,C019202,3617.0,0.0,0.0,0.0,88.84,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019204,2026-05-03,C019205,,C019205,3968.0,0.0,0.0,0.0,88.83,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018397,2026-02-15,C018398,,C018398,26549.0,0.0,0.0,0.0,88.83,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038597,2026-06-20,C018598,,C018598,26549.0,0.0,0.0,0.0,88.83,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059002,2026-05-16,C019003,,C019003,3734.0,0.0,0.0,0.0,88.82,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0044402,2026-05-16,C004403,,C004403,3734.0,0.0,0.0,0.0,88.82,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059596,2025-12-31,C019597,,C019597,26432.0,0.0,0.0,0.0,88.81,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059598,2026-01-02,C019599,,C019599,26666.0,0.0,0.0,0.0,88.81,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038394,2025-11-29,C018395,,C018395,26198.0,0.0,0.0,0.0,88.81,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039202,2026-02-15,C019203,,C019203,3734.0,0.0,0.0,0.0,88.81,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038802,2026-01-11,C018803,,C018803,3734.0,0.0,0.0,0.0,88.81,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058602,2026-04-11,C018603,,C018603,3734.0,0.0,0.0,0.0,88.81,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057003,2025-11-23,C017004,,C017004,3851.0,0.0,0.0,0.0,88.8,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0074002,2026-06-20,C014003,,C014003,3734.0,0.0,0.0,0.0,88.79,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059402,2026-06-20,C019403,,C019403,3734.0,0.0,0.0,0.0,88.79,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039195,2026-02-08,C019196,,C019196,26315.0,0.0,0.0,0.0,88.79,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018994,2025-10-05,C018995,,C018995,26198.0,0.0,0.0,0.0,88.78,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059993,2026-02-01,C019994,,C019994,26081.0,0.0,0.0,0.0,88.78,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038604,2026-06-27,C018605,,C018605,3968.0,0.0,0.0,0.0,88.77,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018197,2026-07-30,C018198,,C018198,26549.0,0.0,0.0,0.0,88.77,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038197,2026-05-16,C018198,,C018198,26549.0,0.0,0.0,0.0,88.77,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0037995,2025-10-26,C017996,,C017996,26315.0,0.0,0.0,0.0,88.76,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058995,2026-05-09,C018996,,C018996,26315.0,0.0,0.0,0.0,88.76,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0035993,2026-05-02,C015994,,C015994,26081.0,0.0,0.0,0.0,88.75,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057795,2026-01-24,C017796,,C017796,26315.0,0.0,0.0,0.0,88.75,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039005,2026-08-02,C019006,,C019006,4085.0,0.0,0.0,0.0,88.74,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018593,2026-08-30,C018594,,C018594,26081.0,0.0,0.0,0.0,88.74,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019603,2026-06-06,C019604,,C019604,3851.0,0.0,0.0,0.0,88.74,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057799,2026-01-28,C017800,,C017800,26783.0,0.0,0.0,0.0,88.74,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019199,2026-04-28,C019200,,C019200,26783.0,0.0,0.0,0.0,88.74,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058202,2026-03-07,C018203,,C018203,3734.0,0.0,0.0,0.0,88.73,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038402,2025-12-07,C018403,,C018403,3734.0,0.0,0.0,0.0,88.73,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038605,2026-06-28,C018606,,C018606,4085.0,0.0,0.0,0.0,88.73,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018595,2025-09-01,C018596,,C018596,26315.0,0.0,0.0,0.0,88.72,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039795,2025-10-01,C019796,,C019796,26315.0,0.0,0.0,0.0,88.72,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018993,2025-10-04,C018994,,C018994,26081.0,0.0,0.0,0.0,88.72,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0019202,2026-05-01,C019203,,C019203,3734.0,0.0,0.0,0.0,88.7,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0071005,2026-04-04,C011006,,C011006,4085.0,0.0,0.0,0.0,88.69,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059003,2026-05-17,C019004,,C019004,3851.0,0.0,0.0,0.0,88.69,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018003,2026-01-17,C018004,,C018004,3851.0,0.0,0.0,0.0,88.69,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018403,2026-02-21,C018404,,C018404,3851.0,0.0,0.0,0.0,88.68,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0001003,2026-06-21,C001004,,C001004,3851.0,0.0,0.0,0.0,88.68,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059403,2026-06-21,C019404,,C019404,3851.0,0.0,0.0,0.0,88.68,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018396,2026-02-14,C018397,,C018397,26432.0,0.0,0.0,0.0,88.68,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059396,2026-06-14,C019397,,C019397,26432.0,0.0,0.0,0.0,88.68,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017406,2026-05-30,C017407,,C017407,4202.0,0.0,0.0,0.0,88.67,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059593,2025-12-28,C019594,,C019594,26081.0,0.0,0.0,0.0,88.67,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059992,2026-01-31,C019993,,C019993,25964.0,0.0,0.0,0.0,88.67,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057192,2026-05-31,C017193,,C017193,25964.0,0.0,0.0,0.0,88.67,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0018796,2026-03-21,C018797,,C018797,26432.0,0.0,0.0,0.0,88.67,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0057396,2025-12-21,C017397,,C017397,26432.0,0.0,0.0,0.0,88.67,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058806,2025-11-01,C018807,,C018807,4202.0,0.0,0.0,0.0,88.66,High,Multiple moderate-risk factors,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017195,2025-10-31,C017196,,C017196,26315.0,0.0,0.0,0.0,88.65,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038397,2025-12-02,C018398,,C018398,26549.0,0.0,0.0,0.0,88.65,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058197,2026-03-02,C018198,,C018198,26549.0,0.0,0.0,0.0,88.65,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0039194,2026-02-07,C019195,,C019195,26198.0,0.0,0.0,0.0,88.64,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0017603,2025-12-13,C017604,,C017604,3851.0,0.0,0.0,0.0,88.64,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0059796,2026-07-19,C019797,,C019797,26432.0,0.0,0.0,0.0,88.63,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0058603,2026-04-12,C018604,,C018604,3851.0,0.0,0.0,0.0,88.63,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
Payments,PAY0038204,2026-05-23,C018205,,C018205,3968.0,0.0,0.0,0.0,88.62,High,Unusual payment amount,"Match payment with invoice and review duplicate, overpayment or unusual customer payment behaviour."
