Attendance_ID,Employee_ID,Attendance_Date,Shift,Scheduled_Hours,Worked_Hours,Overtime_Hours,Status
AT00035706,E00207,2026-06-29,Evening,8,8,0,Present
AT00035707,E00208,2026-06-30,Morning,8,9,1,Present
AT00035708,E00209,2026-07-01,Evening,8,6,0,Present
AT00035709,E00210,2026-07-02,Night,8,7,0,Present
AT00035710,E00211,2026-07-03,Morning,8,8,0,Present
AT00035711,E00212,2026-07-04,Evening,8,9,1,Present
AT00035712,E00213,2026-07-05,Morning,8,6,0,Present
AT00035713,E00214,2026-07-06,Evening,8,7,0,Present
AT00035714,E00215,2026-07-07,Morning,8,8,0,Present
AT00035715,E00216,2026-07-08,Evening,8,9,1,Present
AT00035716,E00217,2026-07-09,Evening,8,6,0,Present
AT00035717,E00218,2026-07-10,Morning,8,7,0,Present
AT00035718,E00219,2026-07-11,Morning,8,8,0,Present
AT00035719,E00220,2026-07-12,Night,8,9,1,Present
AT00035720,E00221,2026-07-13,Night,8,6,0,Present
AT00035721,E00222,2026-07-14,Morning,8,7,0,Present
AT00035722,E00223,2026-07-15,Morning,8,8,0,Present
AT00035723,E00224,2026-07-16,Night,8,9,1,Present
AT00035724,E00225,2026-07-17,Night,8,6,0,Present
AT00035725,E00226,2026-07-18,Night,8,7,0,Present
AT00035726,E00227,2026-07-19,Evening,8,8,0,Present
AT00035727,E00228,2026-07-20,Evening,8,9,1,Present
AT00035728,E00229,2026-07-21,Night,8,6,0,Present
AT00035729,E00230,2026-07-22,Night,8,7,0,Present
AT00035730,E00231,2026-07-23,Night,8,8,0,Present
AT00035731,E00232,2026-07-24,Night,8,9,1,Present
AT00035732,E00233,2026-07-25,Morning,8,6,0,Present
AT00035733,E00234,2026-07-26,Morning,8,7,0,Present
AT00035734,E00235,2026-07-27,Evening,8,8,0,Present
AT00035735,E00236,2026-07-28,Evening,8,9,1,Present
AT00035736,E00237,2026-07-29,Morning,8,6,0,Present
AT00035737,E00238,2026-07-30,Evening,8,7,0,Present
AT00035738,E00239,2026-07-31,Night,8,8,0,Present
AT00035739,E00240,2026-08-01,Morning,8,9,1,Present
AT00035740,E00241,2026-08-02,Evening,8,6,0,Present
AT00035741,E00242,2026-08-03,Night,8,7,0,Present
AT00035742,E00243,2026-08-04,Night,8,8,0,Present
AT00035743,E00244,2026-08-05,Night,8,9,1,Present
AT00035744,E00245,2026-08-06,Night,8,6,0,Present
AT00035745,E00246,2026-08-07,Night,8,7,0,Present
AT00035746,E00247,2026-08-08,Evening,8,8,0,Present
AT00035747,E00248,2026-08-09,Night,8,9,1,Present
AT00035748,E00249,2026-08-10,Night,8,6,0,Present
AT00035749,E00250,2026-08-11,Morning,8,7,0,Present
AT00035751,E00252,2026-08-13,Night,8,9,1,Present
AT00035752,E00253,2026-08-14,Night,8,6,0,Present
AT00035753,E00254,2026-08-15,Evening,8,7,0,Present
AT00035755,E00256,2026-08-17,Morning,8,9,1,Present
AT00035756,E00257,2026-08-18,Night,8,6,0,Present
AT00035757,E00258,2026-08-19,Evening,8,7,0,Present
AT00035758,E00259,2026-08-20,Night,8,8,0,Present
AT00035759,E00260,2026-08-21,Morning,8,9,1,Present
AT00035760,E00261,2026-08-22,Morning,8,6,0,Present
AT00035761,E00262,2026-08-23,Morning,8,7,0,Present
AT00035762,E00263,2026-08-24,Night,8,8,0,Present
AT00035763,E00264,2026-08-25,Evening,8,9,1,Present
AT00035764,E00265,2026-08-26,Night,8,6,0,Present
AT00035765,E00266,2026-08-27,Evening,8,7,0,Present
AT00035766,E00267,2026-08-28,Evening,8,8,0,Present
AT00035767,E00268,2026-08-29,Evening,8,9,1,Present
AT00035768,E00269,2026-08-30,Evening,8,6,0,Present
AT00035769,E00270,2026-08-31,Night,8,7,0,Present
AT00035770,E00271,2025-09-01,Morning,8,8,0,Present
AT00035771,E00272,2025-09-02,Evening,8,9,1,Present
AT00035772,E00273,2025-09-03,Morning,8,6,0,Present
AT00035773,E00274,2025-09-04,Morning,8,7,0,Present
AT00035774,E00275,2025-09-05,Evening,8,8,0,Present
AT00035775,E00276,2025-09-06,Evening,8,9,1,Present
AT00035776,E00277,2025-09-07,Morning,8,6,0,Present
AT00035777,E00278,2025-09-08,Morning,8,7,0,Present
AT00035778,E00279,2025-09-09,Morning,8,8,0,Present
AT00035779,E00280,2025-09-10,Evening,8,9,1,Present
AT00035780,E00281,2025-09-11,Evening,8,6,0,Present
AT00035781,E00282,2025-09-12,Morning,8,7,0,Present
AT00035782,E00283,2025-09-13,Night,8,8,0,Present
AT00035783,E00284,2025-09-14,Evening,8,9,1,Present
AT00035784,E00285,2025-09-15,Evening,8,6,0,Present
AT00035785,E00286,2025-09-16,Night,8,7,0,Present
AT00035786,E00287,2025-09-17,Night,8,8,0,Present
AT00035787,E00288,2025-09-18,Morning,8,9,1,Present
AT00035788,E00289,2025-09-19,Night,8,6,0,Present
AT00035789,E00290,2025-09-20,Night,8,7,0,Present
AT00035790,E00291,2025-09-21,Evening,8,8,0,Present
AT00035791,E00292,2025-09-22,Evening,8,9,1,Present
AT00035792,E00293,2025-09-23,Night,8,6,0,Present
AT00035793,E00294,2025-09-24,Evening,8,7,0,Present
AT00035794,E00295,2025-09-25,Morning,8,8,0,Present
AT00035795,E00296,2025-09-26,Morning,8,9,1,Present
AT00035796,E00297,2025-09-27,Evening,8,6,0,Present
AT00035797,E00298,2025-09-28,Night,8,7,0,Present
AT00035798,E00299,2025-09-29,Morning,8,8,0,Present
AT00035799,E00300,2025-09-30,Morning,8,9,1,Present
AT00035800,E00301,2025-10-01,Night,8,6,0,Present
AT00035801,E00302,2025-10-02,Evening,8,7,0,Present
AT00035802,E00303,2025-10-03,Night,8,8,0,Present
AT00035803,E00304,2025-10-04,Night,8,9,1,Present
AT00035804,E00305,2025-10-05,Night,8,6,0,Present
AT00035805,E00306,2025-10-06,Night,8,7,0,Present
AT00035806,E00307,2025-10-07,Evening,8,8,0,Present
AT00035807,E00308,2025-10-08,Night,8,9,1,Present
AT00035808,E00309,2025-10-09,Evening,8,6,0,Present
AT00035809,E00310,2025-10-10,Morning,8,7,0,Present
AT00035810,E00311,2025-10-11,Night,8,8,0,Present
AT00035811,E00312,2025-10-12,Evening,8,9,1,Present
AT00035812,E00313,2025-10-13,Morning,8,6,0,Present
AT00035813,E00314,2025-10-14,Morning,8,7,0,Present
AT00035814,E00315,2025-10-15,Morning,8,8,0,Present
AT00035815,E00316,2025-10-16,Night,8,9,1,Present
AT00035816,E00317,2025-10-17,Morning,8,6,0,Present
AT00035817,E00318,2025-10-18,Morning,8,7,0,Present
AT00035818,E00319,2025-10-19,Night,8,8,0,Present
AT00035819,E00320,2025-10-20,Morning,8,9,1,Present
AT00035820,E00321,2025-10-21,Night,8,6,0,Present
AT00035821,E00322,2025-10-22,Morning,8,7,0,Present
AT00035822,E00323,2025-10-23,Evening,8,8,0,Present
AT00035823,E00324,2025-10-24,Evening,8,9,1,Present
AT00035824,E00325,2025-10-25,Morning,8,6,0,Present
AT00035825,E00326,2025-10-26,Night,8,7,0,Present
AT00035826,E00327,2025-10-27,Night,8,8,0,Present
AT00035827,E00328,2025-10-28,Morning,8,9,1,Present
AT00035828,E00329,2025-10-29,Evening,8,6,0,Present
AT00035829,E00330,2025-10-30,Morning,8,7,0,Present
AT00035830,E00331,2025-10-31,Night,8,8,0,Present
AT00035831,E00332,2025-11-01,Morning,8,9,1,Present
AT00035832,E00333,2025-11-02,Evening,8,6,0,Present
AT00035833,E00334,2025-11-03,Morning,8,7,0,Present
AT00035834,E00335,2025-11-04,Evening,8,8,0,Present
AT00035835,E00336,2025-11-05,Evening,8,9,1,Present
AT00035836,E00337,2025-11-06,Night,8,6,0,Present
AT00035837,E00338,2025-11-07,Morning,8,7,0,Present
AT00035838,E00339,2025-11-08,Evening,8,8,0,Present
AT00035839,E00340,2025-11-09,Morning,8,9,1,Present
AT00035840,E00341,2025-11-10,Morning,8,6,0,Present
AT00035841,E00342,2025-11-11,Evening,8,7,0,Present
AT00035842,E00343,2025-11-12,Evening,8,8,0,Present
AT00035843,E00344,2025-11-13,Evening,8,9,1,Present
AT00035844,E00345,2025-11-14,Evening,8,6,0,Present
AT00035845,E00346,2025-11-15,Morning,8,7,0,Present
AT00035846,E00347,2025-11-16,Morning,8,8,0,Present
AT00035847,E00348,2025-11-17,Evening,8,9,1,Present
AT00035848,E00349,2025-11-18,Evening,8,6,0,Present
AT00035849,E00350,2025-11-19,Evening,8,7,0,Present
AT00035850,E00351,2025-11-20,Night,8,8,0,Present
AT00035851,E00352,2025-11-21,Morning,8,9,1,Present
AT00035852,E00353,2025-11-22,Evening,8,6,0,Present
AT00035853,E00354,2025-11-23,Night,8,7,0,Present
AT00035854,E00355,2025-11-24,Evening,8,8,0,Present
AT00035856,E00357,2025-11-26,Evening,8,6,0,Present
AT00035857,E00358,2025-11-27,Evening,8,7,0,Present
AT00035858,E00359,2025-11-28,Evening,8,8,0,Present
AT00035859,E00360,2025-11-29,Morning,8,9,1,Present
AT00035860,E00361,2025-11-30,Morning,8,6,0,Present
AT00035861,E00362,2025-12-01,Evening,8,7,0,Present
AT00035862,E00363,2025-12-02,Morning,8,8,0,Present
AT00035863,E00364,2025-12-03,Evening,8,9,1,Present
AT00035864,E00365,2025-12-04,Night,8,6,0,Present
AT00035865,E00366,2025-12-05,Morning,8,7,0,Present
AT00035866,E00367,2025-12-06,Evening,8,8,0,Present
AT00035867,E00368,2025-12-07,Night,8,9,1,Present
AT00035868,E00369,2025-12-08,Morning,8,6,0,Present
AT00035869,E00370,2025-12-09,Night,8,7,0,Present
AT00035870,E00371,2025-12-10,Morning,8,8,0,Present
AT00035871,E00372,2025-12-11,Evening,8,9,1,Present
AT00035872,E00373,2025-12-12,Evening,8,6,0,Present
AT00035873,E00374,2025-12-13,Morning,8,7,0,Present
AT00035874,E00375,2025-12-14,Night,8,8,0,Present
AT00035875,E00376,2025-12-15,Night,8,9,1,Present
AT00035876,E00377,2025-12-16,Evening,8,6,0,Present
AT00035877,E00378,2025-12-17,Morning,8,7,0,Present
AT00035878,E00379,2025-12-18,Evening,8,8,0,Present
AT00035879,E00380,2025-12-19,Night,8,9,1,Present
AT00035880,E00381,2025-12-20,Evening,8,6,0,Present
AT00035881,E00382,2025-12-21,Night,8,7,0,Present
AT00035882,E00383,2025-12-22,Morning,8,8,0,Present
AT00035883,E00384,2025-12-23,Evening,8,9,1,Present
AT00035884,E00385,2025-12-24,Evening,8,6,0,Present
AT00035885,E00386,2025-12-25,Morning,8,7,0,Present
AT00035886,E00387,2025-12-26,Evening,8,8,0,Present
AT00035887,E00388,2025-12-27,Morning,8,9,1,Present
AT00035888,E00389,2025-12-28,Morning,8,6,0,Present
AT00035889,E00390,2025-12-29,Morning,8,7,0,Present
AT00035890,E00391,2025-12-30,Night,8,8,0,Present
AT00035891,E00392,2025-12-31,Morning,8,9,1,Present
AT00035892,E00393,2026-01-01,Night,8,6,0,Present
AT00035893,E00394,2026-01-02,Morning,8,7,0,Present
AT00035894,E00395,2026-01-03,Night,8,8,0,Present
AT00035895,E00396,2026-01-04,Night,8,9,1,Present
AT00035896,E00397,2026-01-05,Evening,8,6,0,Present
AT00035897,E00398,2026-01-06,Morning,8,7,0,Present
AT00035898,E00399,2026-01-07,Evening,8,8,0,Present
AT00035899,E00400,2026-01-08,Morning,8,9,1,Present
AT00035900,E00401,2026-01-09,Morning,8,6,0,Present
AT00035901,E00402,2026-01-10,Evening,8,7,0,Present
AT00035902,E00403,2026-01-11,Night,8,8,0,Present
AT00035903,E00404,2026-01-12,Evening,8,9,1,Present
AT00035904,E00405,2026-01-13,Night,8,6,0,Present
AT00035905,E00406,2026-01-14,Evening,8,7,0,Present
AT00035906,E00407,2026-01-15,Morning,8,8,0,Present
AT00035907,E00408,2026-01-16,Night,8,9,1,Present
AT00035908,E00409,2026-01-17,Morning,8,6,0,Present
AT00035909,E00410,2026-01-18,Night,8,7,0,Present
AT00035910,E00411,2026-01-19,Night,8,8,0,Present
AT00035911,E00412,2026-01-20,Night,8,9,1,Present
AT00035912,E00413,2026-01-21,Evening,8,6,0,Present
AT00035913,E00414,2026-01-22,Morning,8,7,0,Present
AT00035914,E00415,2026-01-23,Morning,8,8,0,Present
AT00035915,E00416,2026-01-24,Evening,8,9,1,Present
AT00035916,E00417,2026-01-25,Morning,8,6,0,Present
AT00035917,E00418,2026-01-26,Evening,8,7,0,Present
AT00035918,E00419,2026-01-27,Night,8,8,0,Present
AT00035919,E00420,2026-01-28,Morning,8,9,1,Present
AT00035920,E00421,2026-01-29,Morning,8,6,0,Present
AT00035921,E00422,2026-01-30,Morning,8,7,0,Present
AT00035922,E00423,2026-01-31,Morning,8,8,0,Present
AT00035923,E00424,2026-02-01,Night,8,9,1,Present
AT00035924,E00425,2026-02-02,Morning,8,6,0,Present
AT00035925,E00426,2026-02-03,Night,8,7,0,Present
AT00035926,E00427,2026-02-04,Morning,8,8,0,Present
AT00035927,E00428,2026-02-05,Night,8,9,1,Present
AT00035928,E00429,2026-02-06,Night,8,6,0,Present
AT00035929,E00430,2026-02-07,Morning,8,7,0,Present
AT00035930,E00431,2026-02-08,Morning,8,8,0,Present
AT00035931,E00432,2026-02-09,Morning,8,9,1,Present
AT00035932,E00433,2026-02-10,Night,8,6,0,Present
AT00035933,E00434,2026-02-11,Morning,8,7,0,Present
AT00035934,E00435,2026-02-12,Evening,8,8,0,Present
AT00035935,E00436,2026-02-13,Morning,8,9,1,Present
AT00035936,E00437,2026-02-14,Evening,8,6,0,Present
AT00035937,E00438,2026-02-15,Night,8,7,0,Present
AT00035938,E00439,2026-02-16,Morning,8,8,0,Present
AT00035939,E00440,2026-02-17,Morning,8,9,1,Present
AT00035940,E00441,2026-02-18,Evening,8,6,0,Present
AT00035941,E00442,2026-02-19,Morning,8,7,0,Present
AT00035942,E00443,2026-02-20,Morning,8,8,0,Present
AT00035943,E00444,2026-02-21,Evening,8,9,1,Present
AT00035944,E00445,2026-02-22,Morning,8,6,0,Present
AT00035945,E00446,2026-02-23,Morning,8,7,0,Present
AT00035946,E00447,2026-02-24,Morning,8,8,0,Present
AT00035947,E00448,2026-02-25,Night,8,9,1,Present
AT00035948,E00449,2026-02-26,Night,8,6,0,Present
AT00035949,E00450,2026-02-27,Evening,8,7,0,Present
AT00035950,E00451,2026-02-28,Night,8,8,0,Present
AT00035951,E00452,2026-03-01,Evening,8,9,1,Present
AT00035952,E00453,2026-03-02,Evening,8,6,0,Present
AT00035953,E00454,2026-03-03,Evening,8,7,0,Present
AT00035954,E00455,2026-03-04,Morning,8,8,0,Present
AT00035955,E00456,2026-03-05,Evening,8,9,1,Present
AT00035957,E00458,2026-03-07,Morning,8,7,0,Present
AT00035958,E00459,2026-03-08,Morning,8,8,0,Present
AT00035959,E00460,2026-03-09,Evening,8,9,1,Present
AT00035960,E00461,2026-03-10,Evening,8,6,0,Present
AT00035961,E00462,2026-03-11,Evening,8,7,0,Present
AT00035962,E00463,2026-03-12,Night,8,8,0,Present
AT00035963,E00464,2026-03-13,Evening,8,9,1,Present
AT00035964,E00465,2026-03-14,Evening,8,6,0,Present
AT00035965,E00466,2026-03-15,Morning,8,7,0,Present
AT00035966,E00467,2026-03-16,Night,8,8,0,Present
AT00035967,E00468,2026-03-17,Night,8,9,1,Present
AT00035968,E00469,2026-03-18,Evening,8,6,0,Present
AT00035969,E00470,2026-03-19,Morning,8,7,0,Present
AT00035970,E00471,2026-03-20,Morning,8,8,0,Present
AT00035971,E00472,2026-03-21,Night,8,9,1,Present
AT00035972,E00473,2026-03-22,Evening,8,6,0,Present
AT00035973,E00474,2026-03-23,Evening,8,7,0,Present
AT00035974,E00475,2026-03-24,Morning,8,8,0,Present
AT00035975,E00476,2026-03-25,Morning,8,9,1,Present
AT00035976,E00477,2026-03-26,Evening,8,6,0,Present
AT00035977,E00478,2026-03-27,Morning,8,7,0,Present
AT00035978,E00479,2026-03-28,Morning,8,8,0,Present
AT00035979,E00480,2026-03-29,Night,8,9,1,Present
AT00035980,E00481,2026-03-30,Morning,8,6,0,Present
AT00035981,E00482,2026-03-31,Morning,8,7,0,Present
AT00035982,E00483,2026-04-01,Evening,8,8,0,Present
AT00035983,E00484,2026-04-02,Morning,8,9,1,Present
AT00035984,E00485,2026-04-03,Morning,8,6,0,Present
AT00035985,E00486,2026-04-04,Evening,8,7,0,Present
AT00035986,E00487,2026-04-05,Morning,8,8,0,Present
AT00035987,E00488,2026-04-06,Morning,8,9,1,Present
AT00035988,E00489,2026-04-07,Morning,8,6,0,Present
AT00035989,E00490,2026-04-08,Night,8,7,0,Present
AT00035990,E00491,2026-04-09,Morning,8,8,0,Present
AT00035991,E00492,2026-04-10,Evening,8,9,1,Present
AT00035992,E00493,2026-04-11,Night,8,6,0,Present
AT00035993,E00494,2026-04-12,Morning,8,7,0,Present
AT00035994,E00495,2026-04-13,Night,8,8,0,Present
AT00035995,E00496,2026-04-14,Morning,8,9,1,Present
AT00035996,E00497,2026-04-15,Evening,8,6,0,Present
AT00035997,E00498,2026-04-16,Night,8,7,0,Present
AT00035998,E00499,2026-04-17,Evening,8,8,0,Present
AT00035999,E00500,2026-04-18,Night,8,9,1,Present
AT00036000,E00001,2026-04-19,Morning,8,6,0,Present
AT00036001,E00002,2026-04-20,Morning,8,7,0,Present
AT00036002,E00003,2026-04-21,Night,8,8,0,Present
AT00036003,E00004,2026-04-22,Morning,8,9,1,Present
AT00036004,E00005,2026-04-23,Night,8,6,0,Present
AT00036005,E00006,2026-04-24,Night,8,7,0,Present
AT00036006,E00007,2026-04-25,Night,8,8,0,Present
AT00036007,E00008,2026-04-26,Morning,8,9,1,Present
AT00036008,E00009,2026-04-27,Morning,8,6,0,Present
AT00036009,E00010,2026-04-28,Night,8,7,0,Present
AT00036010,E00011,2026-04-29,Evening,8,8,0,Present
AT00036011,E00012,2026-04-30,Morning,8,9,1,Present
AT00036013,E00014,2026-05-02,Evening,8,7,0,Present
AT00036014,E00015,2026-05-03,Evening,8,8,0,Present
AT00036015,E00016,2026-05-04,Morning,8,9,1,Present
AT00036016,E00017,2026-05-05,Night,8,6,0,Present
AT00036017,E00018,2026-05-06,Morning,8,7,0,Present
AT00036018,E00019,2026-05-07,Evening,8,8,0,Present
AT00036019,E00020,2026-05-08,Evening,8,9,1,Present
AT00036020,E00021,2026-05-09,Night,8,6,0,Present
AT00036021,E00022,2026-05-10,Morning,8,7,0,Present
AT00036022,E00023,2026-05-11,Evening,8,8,0,Present
AT00036023,E00024,2026-05-12,Morning,8,9,1,Present
AT00036024,E00025,2026-05-13,Morning,8,6,0,Present
AT00036025,E00026,2026-05-14,Evening,8,7,0,Present
AT00036026,E00027,2026-05-15,Morning,8,8,0,Present
AT00036027,E00028,2026-05-16,Evening,8,9,1,Present
AT00036028,E00029,2026-05-17,Evening,8,6,0,Present
AT00036029,E00030,2026-05-18,Night,8,7,0,Present
AT00036030,E00031,2026-05-19,Evening,8,8,0,Present
AT00036031,E00032,2026-05-20,Morning,8,9,1,Present
AT00036032,E00033,2026-05-21,Night,8,6,0,Present
AT00036033,E00034,2026-05-22,Night,8,7,0,Present
AT00036034,E00035,2026-05-23,Evening,8,8,0,Present
AT00036035,E00036,2026-05-24,Night,8,9,1,Present
AT00036036,E00037,2026-05-25,Night,8,6,0,Present
AT00036037,E00038,2026-05-26,Night,8,7,0,Present
AT00036038,E00039,2026-05-27,Evening,8,8,0,Present
AT00036039,E00040,2026-05-28,Night,8,9,1,Present
AT00036040,E00041,2026-05-29,Night,8,6,0,Present
AT00036041,E00042,2026-05-30,Morning,8,7,0,Present
AT00036042,E00043,2026-05-31,Evening,8,8,0,Present
AT00036043,E00044,2026-06-01,Night,8,9,1,Present
AT00036044,E00045,2026-06-02,Night,8,6,0,Present
AT00036045,E00046,2026-06-03,Morning,8,7,0,Present
AT00036046,E00047,2026-06-04,Morning,8,8,0,Present
AT00036047,E00048,2026-06-05,Night,8,9,1,Present
AT00036048,E00049,2026-06-06,Morning,8,6,0,Present
AT00036049,E00050,2026-06-07,Night,8,7,0,Present
AT00036050,E00051,2026-06-08,Night,8,8,0,Present
AT00036051,E00052,2026-06-09,Evening,8,9,1,Present
AT00036052,E00053,2026-06-10,Evening,8,6,0,Present
AT00036053,E00054,2026-06-11,Evening,8,7,0,Present
AT00036054,E00055,2026-06-12,Evening,8,8,0,Present
AT00036055,E00056,2026-06-13,Night,8,9,1,Present
AT00036056,E00057,2026-06-14,Morning,8,6,0,Present
AT00036058,E00059,2026-06-16,Evening,8,8,0,Present
AT00036059,E00060,2026-06-17,Night,8,9,1,Present
AT00036060,E00061,2026-06-18,Morning,8,6,0,Present
AT00036061,E00062,2026-06-19,Morning,8,7,0,Present
AT00036062,E00063,2026-06-20,Night,8,8,0,Present
AT00036063,E00064,2026-06-21,Night,8,9,1,Present
AT00036064,E00065,2026-06-22,Evening,8,6,0,Present
AT00036065,E00066,2026-06-23,Evening,8,7,0,Present
AT00036066,E00067,2026-06-24,Night,8,8,0,Present
AT00036067,E00068,2026-06-25,Morning,8,9,1,Present
AT00036068,E00069,2026-06-26,Morning,8,6,0,Present
AT00036069,E00070,2026-06-27,Morning,8,7,0,Present
AT00036070,E00071,2026-06-28,Evening,8,8,0,Present
AT00036071,E00072,2026-06-29,Evening,8,9,1,Present
AT00036072,E00073,2026-06-30,Evening,8,6,0,Present
AT00036073,E00074,2026-07-01,Night,8,7,0,Present
AT00036074,E00075,2026-07-02,Evening,8,8,0,Present
AT00036075,E00076,2026-07-03,Evening,8,9,1,Present
AT00036076,E00077,2026-07-04,Night,8,6,0,Present
AT00036077,E00078,2026-07-05,Night,8,7,0,Present
AT00036078,E00079,2026-07-06,Evening,8,8,0,Present
AT00036079,E00080,2026-07-07,Night,8,9,1,Present
AT00036080,E00081,2026-07-08,Night,8,6,0,Present
AT00036081,E00082,2026-07-09,Morning,8,7,0,Present
AT00036082,E00083,2026-07-10,Night,8,8,0,Present
AT00036083,E00084,2026-07-11,Morning,8,9,1,Present
AT00036084,E00085,2026-07-12,Night,8,6,0,Present
AT00036085,E00086,2026-07-13,Night,8,7,0,Present
AT00036086,E00087,2026-07-14,Morning,8,8,0,Present
AT00036087,E00088,2026-07-15,Night,8,9,1,Present
AT00036088,E00089,2026-07-16,Evening,8,6,0,Present
AT00036089,E00090,2026-07-17,Night,8,7,0,Present
AT00036090,E00091,2026-07-18,Evening,8,8,0,Present
AT00036091,E00092,2026-07-19,Morning,8,9,1,Present
AT00036092,E00093,2026-07-20,Night,8,6,0,Present
AT00036093,E00094,2026-07-21,Morning,8,7,0,Present
AT00036094,E00095,2026-07-22,Morning,8,8,0,Present
AT00036095,E00096,2026-07-23,Evening,8,9,1,Present
AT00036096,E00097,2026-07-24,Night,8,6,0,Present
AT00036097,E00098,2026-07-25,Evening,8,7,0,Present
AT00036098,E00099,2026-07-26,Night,8,8,0,Present
AT00036099,E00100,2026-07-27,Evening,8,9,1,Present
AT00036100,E00101,2026-07-28,Evening,8,6,0,Present
AT00036101,E00102,2026-07-29,Morning,8,7,0,Present
AT00036102,E00103,2026-07-30,Morning,8,8,0,Present
AT00036103,E00104,2026-07-31,Evening,8,9,1,Present
AT00036104,E00105,2026-08-01,Evening,8,6,0,Present
AT00036105,E00106,2026-08-02,Night,8,7,0,Present
AT00036106,E00107,2026-08-03,Evening,8,8,0,Present
AT00036107,E00108,2026-08-04,Night,8,9,1,Present
AT00036108,E00109,2026-08-05,Morning,8,6,0,Present
AT00036109,E00110,2026-08-06,Evening,8,7,0,Present
AT00036110,E00111,2026-08-07,Evening,8,8,0,Present
AT00036111,E00112,2026-08-08,Evening,8,9,1,Present
AT00036112,E00113,2026-08-09,Evening,8,6,0,Present
AT00036113,E00114,2026-08-10,Evening,8,7,0,Present
AT00036114,E00115,2026-08-11,Evening,8,8,0,Present
AT00036115,E00116,2026-08-12,Morning,8,9,1,Present
AT00036116,E00117,2026-08-13,Evening,8,6,0,Present
AT00036117,E00118,2026-08-14,Night,8,7,0,Present
AT00036118,E00119,2026-08-15,Morning,8,8,0,Present
AT00036119,E00120,2026-08-16,Evening,8,9,1,Present
AT00036120,E00121,2026-08-17,Evening,8,6,0,Present
AT00036121,E00122,2026-08-18,Night,8,7,0,Present
AT00036122,E00123,2026-08-19,Night,8,8,0,Present
AT00036123,E00124,2026-08-20,Morning,8,9,1,Present
AT00036124,E00125,2026-08-21,Night,8,6,0,Present
AT00036125,E00126,2026-08-22,Morning,8,7,0,Present
AT00036126,E00127,2026-08-23,Evening,8,8,0,Present
AT00036127,E00128,2026-08-24,Night,8,9,1,Present
AT00036128,E00129,2026-08-25,Night,8,6,0,Present
AT00036129,E00130,2026-08-26,Night,8,7,0,Present
AT00036130,E00131,2026-08-27,Night,8,8,0,Present
AT00036131,E00132,2026-08-28,Evening,8,9,1,Present
AT00036132,E00133,2026-08-29,Evening,8,6,0,Present
AT00036133,E00134,2026-08-30,Morning,8,7,0,Present
AT00036134,E00135,2026-08-31,Morning,8,8,0,Present
AT00036135,E00136,2025-09-01,Night,8,9,1,Present
AT00036136,E00137,2025-09-02,Night,8,6,0,Present
