Return_ID,Order_ID,Order_Item_ID,Customer_ID,Product_ID,Return_Date,Return_Quantity,Refund_Amount,Reason,Status
RT0013995,O0081936,OI00181936,C001937,P00937,2026-06-29,1,493.5860337346049,Changed mind,Refunded
RT0013996,O0081949,OI00181949,C001950,P00950,2026-07-13,1,658.7195964914029,Wrong item,Pending
RT0013997,O0081962,OI00181962,C001963,P00963,2026-07-27,1,823.8531592482008,Wrong item,Rejected
RT0013998,O0081975,OI00181975,C001976,P00976,2026-08-10,1,988.9867220049988,Late delivery,Pending
RT0013999,O0081988,OI00181988,C001989,P00989,2026-08-24,1,1154.1202847617967,Wrong item,Rejected
RT0014000,O0082001,OI00182001,C002002,P00002,2025-09-07,1,48.995672466302686,Wrong item,Refunded
RT0014001,O0082014,OI00182014,C002015,P00015,2025-09-21,1,214.12923522310064,Changed mind,Refunded
RT0014002,O0082027,OI00182027,C002028,P00028,2025-10-05,1,379.2627979798986,Damaged,Rejected
RT0014003,O0082040,OI00182040,C002041,P00041,2025-10-19,1,544.3963607366966,Wrong item,Refunded
RT0014004,O0082053,OI00182053,C002054,P00054,2025-11-02,1,709.5299234934945,Changed mind,Pending
RT0014005,O0082066,OI00182066,C002067,P00067,2025-11-16,1,874.6634862502924,Quality issue,Rejected
RT0014006,O0082079,OI00182079,C002080,P00080,2025-11-30,1,1039.7970490070904,Late delivery,Refunded
RT0014007,O0082092,OI00182092,C002093,P00093,2025-12-14,1,1204.9306117638882,Late delivery,Rejected
RT0014008,O0082105,OI00182105,C002106,P00106,2025-12-28,1,99.80599946839436,Quality issue,Pending
RT0014009,O0082118,OI00182118,C002119,P00119,2026-01-11,1,264.93956222519233,Quality issue,Pending
RT0014010,O0082131,OI00182131,C002132,P00132,2026-01-25,1,430.0731249819903,Damaged,Pending
RT0014011,O0082144,OI00182144,C002145,P00145,2026-02-08,1,595.2066877387882,Wrong item,Rejected
RT0014012,O0082157,OI00182157,C002158,P00158,2026-02-22,1,760.3402504955861,Wrong item,Pending
RT0014013,O0082170,OI00182170,C002171,P00171,2026-03-08,1,925.4738132523842,Changed mind,Rejected
RT0014014,O0082183,OI00182183,C002184,P00184,2026-03-22,1,1090.607376009182,Wrong item,Pending
RT0014015,O0082196,OI00182196,C002197,P00197,2026-04-05,1,1255.74093876598,Changed mind,Pending
RT0014016,O0082209,OI00182209,C002210,P00210,2026-04-19,1,150.61632647048603,Quality issue,Pending
RT0014017,O0082222,OI00182222,C002223,P00223,2026-05-03,1,315.749889227284,Late delivery,Rejected
RT0014018,O0082235,OI00182235,C002236,P00236,2026-05-17,1,480.88345198408194,Late delivery,Rejected
RT0014019,O0082248,OI00182248,C002249,P00249,2026-05-31,1,646.0170147408799,Changed mind,Refunded
RT0014020,O0082261,OI00182261,C002262,P00262,2026-06-14,1,811.1505774976779,Wrong item,Refunded
RT0014021,O0082274,OI00182274,C002275,P00275,2026-06-28,1,976.2841402544758,Changed mind,Rejected
RT0014022,O0082287,OI00182287,C002288,P00288,2026-07-12,1,1141.4177030112735,Damaged,Rejected
RT0014023,O0082300,OI00182300,C002301,P00301,2026-07-26,1,36.29309071577977,Quality issue,Refunded
RT0014024,O0082313,OI00182313,C002314,P00314,2026-08-09,1,201.42665347257773,Damaged,Refunded
RT0014025,O0082326,OI00182326,C002327,P00327,2026-08-23,1,366.56021622937567,Quality issue,Rejected
RT0014026,O0082339,OI00182339,C002340,P00340,2025-09-06,1,531.6937789861736,Damaged,Rejected
RT0014027,O0082352,OI00182352,C002353,P00353,2025-09-20,1,696.8273417429716,Late delivery,Pending
RT0014028,O0082365,OI00182365,C002366,P00366,2025-10-04,1,861.9609044997695,Wrong item,Refunded
RT0014029,O0082378,OI00182378,C002379,P00379,2025-10-18,1,1027.0944672565674,Damaged,Refunded
RT0014030,O0082391,OI00182391,C002392,P00392,2025-11-01,1,1192.2280300133657,Changed mind,Pending
RT0014031,O0082404,OI00182404,C002405,P00405,2025-11-15,1,87.10341771787145,Changed mind,Pending
RT0014032,O0082417,OI00182417,C002418,P00418,2025-11-29,1,252.2369804746694,Damaged,Rejected
RT0014033,O0082430,OI00182430,C002431,P00431,2025-12-13,1,417.37054323146737,Damaged,Pending
RT0014034,O0082443,OI00182443,C002444,P00444,2025-12-27,1,582.5041059882653,Quality issue,Pending
RT0014035,O0082456,OI00182456,C002457,P00457,2026-01-10,1,747.6376687450633,Damaged,Rejected
RT0014036,O0082469,OI00182469,C002470,P00470,2026-01-24,1,912.7712315018612,Wrong item,Pending
RT0014037,O0082482,OI00182482,C002483,P00483,2026-02-07,1,1077.9047942586592,Late delivery,Refunded
RT0014038,O0082495,OI00182495,C002496,P00496,2026-02-21,1,1243.038357015457,Late delivery,Rejected
RT0014039,O0082508,OI00182508,C002509,P00509,2026-03-07,1,137.91374471996312,Wrong item,Pending
RT0014040,O0082521,OI00182521,C002522,P00522,2026-03-21,1,303.0473074767611,Wrong item,Refunded
RT0014041,O0082534,OI00182534,C002535,P00535,2026-04-04,1,468.180870233559,Changed mind,Pending
RT0014042,O0082547,OI00182547,C002548,P00548,2026-04-18,1,633.314432990357,Damaged,Pending
RT0014043,O0082560,OI00182560,C002561,P00561,2026-05-02,1,798.4479957471549,Late delivery,Rejected
RT0014044,O0082573,OI00182573,C002574,P00574,2026-05-16,1,963.5815585039528,Wrong item,Refunded
RT0014045,O0082586,OI00182586,C002587,P00587,2026-05-30,1,1128.7151212607507,Damaged,Pending
RT0014046,O0082599,OI00182599,C002600,P00600,2026-06-13,1,1293.8486840175487,Changed mind,Pending
RT0014047,O0082612,OI00182612,C002613,P00613,2026-06-27,1,188.7240717220548,Quality issue,Pending
RT0014048,O0082625,OI00182625,C002626,P00626,2026-07-11,1,353.8576344788528,Quality issue,Rejected
RT0014049,O0082638,OI00182638,C002639,P00639,2026-07-25,1,518.9911972356507,Damaged,Pending
RT0014050,O0082651,OI00182651,C002652,P00652,2026-08-08,1,684.1247599924486,Late delivery,Refunded
RT0014051,O0082664,OI00182664,C002665,P00665,2026-08-22,1,849.2583227492466,Wrong item,Pending
RT0014052,O0082677,OI00182677,C002678,P00678,2025-09-05,1,1014.3918855060446,Wrong item,Refunded
RT0014053,O0082690,OI00182690,C002691,P00691,2025-09-19,1,1179.5254482628425,Changed mind,Pending
RT0014054,O0082703,OI00182703,C002704,P00704,2025-10-03,1,74.40083596734853,Wrong item,Pending
RT0014055,O0082716,OI00182716,C002717,P00717,2025-10-17,1,239.53439872414648,Late delivery,Refunded
RT0014056,O0082729,OI00182729,C002730,P00730,2025-10-31,1,404.6679614809444,Wrong item,Pending
RT0014057,O0082742,OI00182742,C002743,P00743,2025-11-14,1,569.8015242377423,Damaged,Pending
RT0014058,O0082755,OI00182755,C002756,P00756,2025-11-28,1,734.9350869945404,Wrong item,Refunded
RT0014059,O0082768,OI00182768,C002769,P00769,2025-12-12,1,900.0686497513383,Changed mind,Refunded
RT0014060,O0082781,OI00182781,C002782,P00782,2025-12-26,1,1065.2022125081362,Wrong item,Rejected
RT0014061,O0082794,OI00182794,C002795,P00795,2026-01-09,1,1230.3357752649342,Changed mind,Rejected
RT0014062,O0082807,OI00182807,C002808,P00808,2026-01-23,1,125.2111629694402,Damaged,Rejected
RT0014063,O0082820,OI00182820,C002821,P00821,2026-02-06,1,290.3447257262381,Wrong item,Refunded
RT0014064,O0082833,OI00182833,C002834,P00834,2026-02-20,1,455.4782884830361,Quality issue,Pending
RT0014065,O0082846,OI00182846,C002847,P00847,2026-03-06,1,620.6118512398341,Damaged,Rejected
RT0014066,O0082859,OI00182859,C002860,P00860,2026-03-20,1,785.745413996632,Quality issue,Refunded
RT0014067,O0082872,OI00182872,C002873,P00873,2026-04-03,1,950.87897675343,Damaged,Refunded
RT0014068,O0082885,OI00182885,C002886,P00886,2026-04-17,1,1116.012539510228,Changed mind,Refunded
RT0014069,O0082898,OI00182898,C002899,P00899,2026-05-01,1,1281.1461022670258,Damaged,Pending
RT0014070,O0082911,OI00182911,C002912,P00912,2026-05-15,1,176.02148997153188,Quality issue,Pending
RT0014071,O0082924,OI00182924,C002925,P00925,2026-05-29,1,341.15505272832985,Wrong item,Rejected
RT0014072,O0082937,OI00182937,C002938,P00938,2026-06-12,1,506.28861548512776,Late delivery,Refunded
RT0014073,O0082950,OI00182950,C002951,P00951,2026-06-26,1,671.4221782419257,Quality issue,Rejected
RT0014074,O0082963,OI00182963,C002964,P00964,2026-07-10,1,836.5557409987236,Damaged,Rejected
RT0014075,O0082976,OI00182976,C002977,P00977,2026-07-24,1,1001.6893037555216,Wrong item,Refunded
RT0014076,O0082989,OI00182989,C002990,P00990,2026-08-07,1,1166.8228665123197,Wrong item,Rejected
RT0014077,O0083002,OI00183002,C003003,P00003,2026-08-21,1,61.69825421682561,Wrong item,Refunded
RT0014078,O0083015,OI00183015,C003016,P00016,2025-09-04,1,226.83181697362355,Damaged,Rejected
RT0014079,O0083028,OI00183028,C003029,P00029,2025-09-18,1,391.9653797304215,Late delivery,Refunded
RT0014080,O0083041,OI00183041,C003042,P00042,2025-10-02,1,557.0989424872195,Damaged,Pending
RT0014081,O0083054,OI00183054,C003055,P00055,2025-10-16,1,722.2325052440174,Wrong item,Refunded
RT0014082,O0083067,OI00183067,C003068,P00068,2025-10-30,1,887.3660680008154,Damaged,Refunded
RT0014083,O0083080,OI00183080,C003081,P00081,2025-11-13,1,1052.4996307576132,Damaged,Pending
RT0014084,O0083093,OI00183093,C003094,P00094,2025-11-27,1,1217.6331935144112,Late delivery,Rejected
RT0014085,O0083106,OI00183106,C003107,P00107,2025-12-11,1,112.50858121891729,Quality issue,Refunded
RT0014086,O0083119,OI00183119,C003120,P00120,2025-12-25,1,277.6421439757152,Quality issue,Pending
RT0014087,O0083132,OI00183132,C003133,P00133,2026-01-08,1,442.7757067325132,Changed mind,Rejected
RT0014088,O0083145,OI00183145,C003146,P00146,2026-01-22,1,607.9092694893111,Damaged,Pending
RT0014089,O0083158,OI00183158,C003159,P00159,2026-02-05,1,773.0428322461091,Damaged,Pending
RT0014090,O0083171,OI00183171,C003172,P00172,2026-02-19,1,938.176395002907,Quality issue,Rejected
RT0014091,O0083184,OI00183184,C003185,P00185,2026-03-05,1,1103.309957759705,Quality issue,Rejected
RT0014092,O0083197,OI00183197,C003198,P00198,2026-03-19,1,1268.443520516503,Late delivery,Refunded
RT0014093,O0083210,OI00183210,C003211,P00211,2026-04-02,1,163.31890822100897,Late delivery,Rejected
RT0014094,O0083223,OI00183223,C003224,P00224,2026-04-16,1,328.4524709778069,Quality issue,Rejected
RT0014095,O0083236,OI00183236,C003237,P00237,2026-04-30,1,493.5860337346049,Wrong item,Pending
RT0014096,O0083249,OI00183249,C003250,P00250,2026-05-14,1,658.7195964914029,Changed mind,Rejected
RT0014097,O0083262,OI00183262,C003263,P00263,2026-05-28,1,823.8531592482008,Late delivery,Refunded
RT0014099,O0083288,OI00183288,C003289,P00289,2026-06-25,1,1154.1202847617967,Changed mind,Pending
RT0014100,O0083301,OI00183301,C003302,P00302,2026-07-09,1,48.995672466302686,Quality issue,Pending
RT0014101,O0083314,OI00183314,C003315,P00315,2026-07-23,1,214.12923522310064,Late delivery,Pending
RT0014102,O0083327,OI00183327,C003328,P00328,2026-08-06,1,379.2627979798986,Changed mind,Refunded
RT0014103,O0083340,OI00183340,C003341,P00341,2026-08-20,1,544.3963607366966,Changed mind,Rejected
RT0014104,O0083353,OI00183353,C003354,P00354,2025-09-03,1,709.5299234934945,Wrong item,Pending
RT0014105,O0083366,OI00183366,C003367,P00367,2025-09-17,1,874.6634862502924,Changed mind,Pending
RT0014106,O0083379,OI00183379,C003380,P00380,2025-10-01,1,1039.7970490070904,Late delivery,Rejected
RT0014107,O0083392,OI00183392,C003393,P00393,2025-10-15,1,1204.9306117638882,Damaged,Refunded
RT0014108,O0083405,OI00183405,C003406,P00406,2025-10-29,1,99.80599946839436,Quality issue,Refunded
RT0014109,O0083418,OI00183418,C003419,P00419,2025-11-12,1,264.93956222519233,Wrong item,Refunded
RT0014110,O0083431,OI00183431,C003432,P00432,2025-11-26,1,430.0731249819903,Changed mind,Refunded
RT0014111,O0083444,OI00183444,C003445,P00445,2025-12-10,1,595.2066877387882,Changed mind,Rejected
RT0014112,O0083457,OI00183457,C003458,P00458,2025-12-24,1,760.3402504955861,Damaged,Rejected
RT0014113,O0083470,OI00183470,C003471,P00471,2026-01-07,1,925.4738132523842,Changed mind,Rejected
RT0014114,O0083483,OI00183483,C003484,P00484,2026-01-21,1,1090.607376009182,Wrong item,Rejected
RT0014115,O0083496,OI00183496,C003497,P00497,2026-02-04,1,1255.74093876598,Quality issue,Refunded
RT0014116,O0083509,OI00183509,C003510,P00510,2026-02-18,1,150.61632647048603,Damaged,Rejected
RT0014117,O0083522,OI00183522,C003523,P00523,2026-03-04,1,315.749889227284,Quality issue,Rejected
RT0014118,O0083535,OI00183535,C003536,P00536,2026-03-18,1,480.88345198408194,Wrong item,Rejected
RT0014119,O0083548,OI00183548,C003549,P00549,2026-04-01,1,646.0170147408799,Damaged,Rejected
RT0014120,O0083561,OI00183561,C003562,P00562,2026-04-15,1,811.1505774976779,Changed mind,Refunded
RT0014121,O0083574,OI00183574,C003575,P00575,2026-04-29,1,976.2841402544758,Damaged,Pending
RT0014122,O0083587,OI00183587,C003588,P00588,2026-05-13,1,1141.4177030112735,Quality issue,Pending
RT0014123,O0083600,OI00183600,C003601,P00601,2026-05-27,1,36.29309071577977,Late delivery,Rejected
RT0014125,O0083626,OI00183626,C003627,P00627,2026-06-24,1,366.56021622937567,Changed mind,Pending
RT0014126,O0083639,OI00183639,C003640,P00640,2026-07-08,1,531.6937789861736,Wrong item,Pending
RT0014127,O0083652,OI00183652,C003653,P00653,2026-07-22,1,696.8273417429716,Wrong item,Rejected
RT0014128,O0083665,OI00183665,C003666,P00666,2026-08-05,1,861.9609044997695,Quality issue,Pending
RT0014129,O0083678,OI00183678,C003679,P00679,2026-08-19,1,1027.0944672565674,Damaged,Refunded
RT0014130,O0083691,OI00183691,C003692,P00692,2025-09-02,1,1192.2280300133657,Wrong item,Pending
RT0014131,O0083704,OI00183704,C003705,P00705,2025-09-16,1,87.10341771787145,Changed mind,Pending
RT0014132,O0083717,OI00183717,C003718,P00718,2025-09-30,1,252.2369804746694,Damaged,Pending
RT0014133,O0083730,OI00183730,C003731,P00731,2025-10-14,1,417.37054323146737,Wrong item,Refunded
RT0014134,O0083743,OI00183743,C003744,P00744,2025-10-28,1,582.5041059882653,Damaged,Pending
RT0014135,O0083756,OI00183756,C003757,P00757,2025-11-11,1,747.6376687450633,Changed mind,Pending
RT0014136,O0083769,OI00183769,C003770,P00770,2025-11-25,1,912.7712315018612,Late delivery,Rejected
RT0014137,O0083782,OI00183782,C003783,P00783,2025-12-09,1,1077.9047942586592,Wrong item,Refunded
RT0014138,O0083795,OI00183795,C003796,P00796,2025-12-23,1,1243.038357015457,Late delivery,Rejected
RT0014139,O0083808,OI00183808,C003809,P00809,2026-01-06,1,137.91374471996312,Late delivery,Rejected
RT0014140,O0083821,OI00183821,C003822,P00822,2026-01-20,1,303.0473074767611,Damaged,Pending
RT0014141,O0083834,OI00183834,C003835,P00835,2026-02-03,1,468.180870233559,Damaged,Pending
RT0014142,O0083847,OI00183847,C003848,P00848,2026-02-17,1,633.314432990357,Late delivery,Pending
RT0014143,O0083860,OI00183860,C003861,P00861,2026-03-03,1,798.4479957471549,Wrong item,Pending
RT0014144,O0083873,OI00183873,C003874,P00874,2026-03-17,1,963.5815585039528,Quality issue,Pending
RT0014145,O0083886,OI00183886,C003887,P00887,2026-03-31,1,1128.7151212607507,Late delivery,Rejected
RT0014146,O0083899,OI00183899,C003900,P00900,2026-04-14,1,1293.8486840175487,Late delivery,Refunded
RT0014147,O0083912,OI00183912,C003913,P00913,2026-04-28,1,188.7240717220548,Damaged,Refunded
RT0014148,O0083925,OI00183925,C003926,P00926,2026-05-12,1,353.8576344788528,Late delivery,Rejected
RT0014149,O0083938,OI00183938,C003939,P00939,2026-05-26,1,518.9911972356507,Quality issue,Refunded
RT0014150,O0083951,OI00183951,C003952,P00952,2026-06-09,1,684.1247599924486,Quality issue,Pending
RT0014151,O0083964,OI00183964,C003965,P00965,2026-06-23,1,849.2583227492466,Quality issue,Pending
RT0014152,O0083977,OI00183977,C003978,P00978,2026-07-07,1,1014.3918855060446,Late delivery,Pending
RT0014153,O0083990,OI00183990,C003991,P00991,2026-07-21,1,1179.5254482628425,Changed mind,Pending
RT0014154,O0084003,OI00184003,C004004,P00004,2026-08-04,1,74.40083596734853,Wrong item,Rejected
RT0014155,O0084016,OI00184016,C004017,P00017,2026-08-18,1,239.53439872414648,Damaged,Rejected
RT0014156,O0084029,OI00184029,C004030,P00030,2025-09-01,1,404.6679614809444,Changed mind,Refunded
RT0014157,O0084042,OI00184042,C004043,P00043,2025-09-15,1,569.8015242377423,Damaged,Refunded
RT0014158,O0084055,OI00184055,C004056,P00056,2025-09-29,1,734.9350869945404,Wrong item,Pending
RT0014159,O0084068,OI00184068,C004069,P00069,2025-10-13,1,900.0686497513383,Quality issue,Pending
RT0014160,O0084081,OI00184081,C004082,P00082,2025-10-27,1,1065.2022125081362,Damaged,Pending
RT0014161,O0084094,OI00184094,C004095,P00095,2025-11-10,1,1230.3357752649342,Damaged,Pending
RT0014162,O0084107,OI00184107,C004108,P00108,2025-11-24,1,125.2111629694402,Quality issue,Pending
RT0014163,O0084120,OI00184120,C004121,P00121,2025-12-08,1,290.3447257262381,Wrong item,Pending
RT0014164,O0084133,OI00184133,C004134,P00134,2025-12-22,1,455.4782884830361,Changed mind,Pending
RT0014165,O0084146,OI00184146,C004147,P00147,2026-01-05,1,620.6118512398341,Late delivery,Pending
RT0014166,O0084159,OI00184159,C004160,P00160,2026-01-19,1,785.745413996632,Quality issue,Refunded
RT0014167,O0084172,OI00184172,C004173,P00173,2026-02-02,1,950.87897675343,Late delivery,Pending
RT0014168,O0084185,OI00184185,C004186,P00186,2026-02-16,1,1116.012539510228,Late delivery,Pending
RT0014169,O0084198,OI00184198,C004199,P00199,2026-03-02,1,1281.1461022670258,Damaged,Refunded
RT0014170,O0084211,OI00184211,C004212,P00212,2026-03-16,1,176.02148997153188,Wrong item,Rejected
RT0014171,O0084224,OI00184224,C004225,P00225,2026-03-30,1,341.15505272832985,Late delivery,Refunded
RT0014172,O0084237,OI00184237,C004238,P00238,2026-04-13,1,506.28861548512776,Late delivery,Pending
RT0014174,O0084263,OI00184263,C004264,P00264,2026-05-11,1,836.5557409987236,Quality issue,Rejected
RT0014175,O0084276,OI00184276,C004277,P00277,2026-05-25,1,1001.6893037555216,Wrong item,Rejected
RT0014176,O0084289,OI00184289,C004290,P00290,2026-06-08,1,1166.8228665123197,Late delivery,Rejected
RT0014177,O0084302,OI00184302,C004303,P00303,2026-06-22,1,61.69825421682561,Changed mind,Rejected
RT0014178,O0084315,OI00184315,C004316,P00316,2026-07-06,1,226.83181697362355,Wrong item,Rejected
RT0014179,O0084328,OI00184328,C004329,P00329,2026-07-20,1,391.9653797304215,Damaged,Rejected
RT0014180,O0084341,OI00184341,C004342,P00342,2026-08-03,1,557.0989424872195,Late delivery,Rejected
RT0014181,O0084354,OI00184354,C004355,P00355,2026-08-17,1,722.2325052440174,Late delivery,Rejected
RT0014182,O0084367,OI00184367,C004368,P00368,2026-08-31,1,887.3660680008154,Changed mind,Refunded
RT0014183,O0084380,OI00184380,C004381,P00381,2025-09-14,1,1052.4996307576132,Quality issue,Refunded
RT0014184,O0084393,OI00184393,C004394,P00394,2025-09-28,1,1217.6331935144112,Damaged,Rejected
RT0014185,O0084406,OI00184406,C004407,P00407,2025-10-12,1,112.50858121891729,Quality issue,Refunded
RT0014186,O0084419,OI00184419,C004420,P00420,2025-10-26,1,277.6421439757152,Wrong item,Refunded
RT0014187,O0084432,OI00184432,C004433,P00433,2025-11-09,1,442.7757067325132,Wrong item,Pending
RT0014188,O0084445,OI00184445,C004446,P00446,2025-11-23,1,607.9092694893111,Quality issue,Rejected
RT0014189,O0084458,OI00184458,C004459,P00459,2025-12-07,1,773.0428322461091,Damaged,Refunded
RT0014190,O0084471,OI00184471,C004472,P00472,2025-12-21,1,938.176395002907,Damaged,Pending
RT0014191,O0084484,OI00184484,C004485,P00485,2026-01-04,1,1103.309957759705,Late delivery,Refunded
RT0014192,O0084497,OI00184497,C004498,P00498,2026-01-18,1,1268.443520516503,Wrong item,Refunded
RT0014193,O0084510,OI00184510,C004511,P00511,2026-02-01,1,163.31890822100897,Wrong item,Pending
RT0014194,O0084523,OI00184523,C004524,P00524,2026-02-15,1,328.4524709778069,Changed mind,Rejected
RT0014195,O0084536,OI00184536,C004537,P00537,2026-03-01,1,493.5860337346049,Late delivery,Pending
RT0014196,O0084549,OI00184549,C004550,P00550,2026-03-15,1,658.7195964914029,Quality issue,Rejected
RT0014197,O0084562,OI00184562,C004563,P00563,2026-03-29,1,823.8531592482008,Wrong item,Rejected
RT0014198,O0084575,OI00184575,C004576,P00576,2026-04-12,1,988.9867220049988,Late delivery,Rejected
