Inventory_ID,Snapshot_Date,Warehouse_ID,Product_ID,Opening_Stock,Purchases,Units_Sold,Returns_In,Adjustments,Closing_Stock,Unit_Cost,Stock_Value,Stockout_Flag
ST00103958,2026-06-26,W019,P00959,508,158,266,8,-2,406,6680,2712080.0,0
ST00103959,2026-06-27,W020,P00960,509,159,273,0,-1,394,6790,2675260.0,0
ST00103960,2026-06-28,W001,P00961,510,160,280,1,0,391,6900,2697900.0,0
ST00103961,2026-06-29,W002,P00962,511,161,287,2,1,388,7010,2719880.0,0
ST00103962,2026-06-30,W003,P00963,512,162,294,3,2,385,7120,2741200.0,0
ST00103963,2026-07-01,W004,P00964,513,163,301,4,3,382,7230,2761860.0,0
ST00103964,2026-07-02,W005,P00965,514,164,308,5,-3,372,7340,2730480.0,0
ST00103965,2026-07-03,W006,P00966,515,165,315,6,-2,369,7450,2749050.0,0
ST00103966,2026-07-04,W007,P00967,516,166,322,7,-1,366,7560,2766960.0,0
ST00103967,2026-07-05,W008,P00968,517,167,329,8,0,363,7670,2784210.0,0
ST00103968,2026-07-06,W009,P00969,518,168,336,0,1,351,7780,2730780.0,0
ST00103969,2026-07-07,W010,P00970,519,169,343,1,2,348,7890,2745720.0,0
ST00103970,2026-07-08,W011,P00971,520,170,350,2,3,345,8000,2760000.0,0
ST00103971,2026-07-09,W012,P00972,521,171,357,3,-3,335,8110,2716850.0,0
ST00103972,2026-07-10,W013,P00973,522,172,364,4,-2,332,8220,2729040.0,0
ST00103973,2026-07-11,W014,P00974,523,173,371,5,-1,329,8330,2740570.0,0
ST00103974,2026-07-12,W015,P00975,524,174,378,6,0,326,8440,2751440.0,0
ST00103975,2026-07-13,W016,P00976,525,175,385,7,1,323,8550,2761650.0,0
ST00103976,2026-07-14,W017,P00977,526,176,392,8,2,320,8660,2771200.0,0
ST00103977,2026-07-15,W018,P00978,527,177,399,0,3,308,8770,2701160.0,0
ST00103978,2026-07-16,W019,P00979,528,178,406,1,-3,298,8880,2646240.0,0
ST00103979,2026-07-17,W020,P00980,529,179,413,2,-2,295,8990,2652050.0,0
ST00103980,2026-07-18,W001,P00981,530,180,0,3,-1,712,9100,6479200.0,0
ST00103981,2026-07-19,W002,P00982,531,181,7,4,0,709,9210,6529890.0,0
ST00103982,2026-07-20,W003,P00983,532,182,14,5,1,706,9320,6579920.0,0
ST00103983,2026-07-21,W004,P00984,533,183,21,6,2,703,9430,6629290.0,0
ST00103984,2026-07-22,W005,P00985,534,184,28,7,3,700,9540,6678000.0,0
ST00103985,2026-07-23,W006,P00986,535,185,35,8,-3,690,9650,6658500.0,0
ST00103986,2026-07-24,W007,P00987,536,186,42,0,-2,678,9760,6617280.0,0
ST00103987,2026-07-25,W008,P00988,537,187,49,1,-1,675,9870,6662250.0,0
ST00103988,2026-07-26,W009,P00989,538,188,56,2,0,672,9980,6706560.0,0
ST00103989,2026-07-27,W010,P00990,539,189,63,3,1,669,10090,6750210.0,0
ST00103990,2026-07-28,W011,P00991,540,190,70,4,2,666,10200,6793200.0,0
ST00103991,2026-07-29,W012,P00992,541,191,77,5,3,663,10310,6835530.0,0
ST00103992,2026-07-30,W013,P00993,542,192,84,6,-3,653,10420,6804260.0,0
ST00103993,2026-07-31,W014,P00994,543,193,91,7,-2,650,10530,6844500.0,0
ST00103994,2026-08-01,W015,P00995,544,194,98,8,-1,647,10640,6884080.0,0
ST00103995,2026-08-02,W016,P00996,545,195,105,0,0,635,10750,6826250.0,0
ST00103996,2026-08-03,W017,P00997,546,196,112,1,1,632,10860,6863520.0,0
ST00103998,2026-08-05,W019,P00999,548,198,126,3,3,626,11080,6936080.0,0
ST00103999,2026-08-06,W020,P01000,549,199,133,4,-3,616,11190,6893040.0,0
ST00104000,2026-08-07,W001,P00001,50,200,140,5,-2,113,300,33900.0,0
ST00104001,2026-08-08,W002,P00002,51,201,147,6,-1,110,410,45100.0,0
ST00104002,2026-08-09,W003,P00003,52,202,154,7,0,107,520,55640.0,0
ST00104003,2026-08-10,W004,P00004,53,203,161,8,1,104,630,65520.0,0
ST00104004,2026-08-11,W005,P00005,54,204,168,0,2,92,740,68080.0,0
ST00104005,2026-08-12,W006,P00006,55,205,175,1,3,89,850,75650.0,0
ST00104006,2026-08-13,W007,P00007,56,206,182,2,-3,79,960,75840.0,0
ST00104007,2026-08-14,W008,P00008,57,207,189,3,-2,76,1070,81320.0,0
ST00104008,2026-08-15,W009,P00009,58,208,196,4,-1,73,1180,86140.0,0
ST00104009,2026-08-16,W010,P00010,59,209,203,5,0,70,1290,90300.0,0
ST00104010,2026-08-17,W011,P00011,60,210,210,6,1,67,1400,93800.0,0
ST00104011,2026-08-18,W012,P00012,61,211,217,7,2,64,1510,96640.0,0
ST00104012,2026-08-19,W013,P00013,62,212,224,8,3,61,1620,98820.0,0
ST00104013,2026-08-20,W014,P00014,63,213,231,0,-3,42,1730,72660.0,0
ST00104014,2026-08-21,W015,P00015,64,214,238,1,-2,39,1840,71760.0,0
ST00104015,2026-08-22,W016,P00016,65,215,245,2,-1,36,1950,70200.0,0
ST00104016,2026-08-23,W017,P00017,66,216,252,3,0,33,2060,67980.0,0
ST00104017,2026-08-24,W018,P00018,67,217,259,4,1,30,2170,65100.0,0
ST00104018,2026-08-25,W019,P00019,68,218,266,5,2,27,2280,61560.0,0
ST00104019,2026-08-26,W020,P00020,69,219,273,6,3,24,2390,57360.0,0
ST00104020,2026-08-27,W001,P00021,70,220,280,7,-3,14,2500,35000.0,0
ST00104021,2026-08-28,W002,P00022,71,221,287,8,-2,11,2610,28710.0,0
ST00104022,2026-08-29,W003,P00023,72,222,294,0,-1,-1,2720,-2720.0,1
ST00104023,2026-08-30,W004,P00024,73,223,301,1,0,-4,2830,-11320.0,1
ST00104024,2026-08-31,W005,P00025,74,224,308,2,1,-7,2940,-20580.0,1
ST00104025,2025-09-01,W006,P00026,75,225,315,3,2,-10,3050,-30500.0,1
ST00104026,2025-09-02,W007,P00027,76,226,322,4,3,-13,3160,-41080.0,1
ST00104027,2025-09-03,W008,P00028,77,227,329,5,-3,-23,3270,-75210.0,1
ST00104028,2025-09-04,W009,P00029,78,228,336,6,-2,-26,3380,-87880.0,1
ST00104029,2025-09-05,W010,P00030,79,229,343,7,-1,-29,3490,-101210.0,1
ST00104030,2025-09-06,W011,P00031,80,230,350,8,0,-32,3600,-115200.0,1
ST00104031,2025-09-07,W012,P00032,81,231,357,0,1,-44,3710,-163240.0,1
ST00104032,2025-09-08,W013,P00033,82,232,364,1,2,-47,3820,-179540.0,1
ST00104033,2025-09-09,W014,P00034,83,233,371,2,3,-50,3930,-196500.0,1
ST00104034,2025-09-10,W015,P00035,84,234,378,3,-3,-60,4040,-242400.0,1
ST00104035,2025-09-11,W016,P00036,85,235,385,4,-2,-63,4150,-261450.0,1
ST00104036,2025-09-12,W017,P00037,86,236,392,5,-1,-66,4260,-281160.0,1
ST00104037,2025-09-13,W018,P00038,87,237,399,6,0,-69,4370,-301530.0,1
ST00104038,2025-09-14,W019,P00039,88,238,406,7,1,-72,4480,-322560.0,1
ST00104039,2025-09-15,W020,P00040,89,239,413,8,2,-75,4590,-344250.0,1
ST00104040,2025-09-16,W001,P00041,90,240,0,0,3,333,4700,1565100.0,0
ST00104041,2025-09-17,W002,P00042,91,241,7,1,-3,323,4810,1553630.0,0
ST00104042,2025-09-18,W003,P00043,92,242,14,2,-2,320,4920,1574400.0,0
ST00104043,2025-09-19,W004,P00044,93,243,21,3,-1,317,5030,1594510.0,0
ST00104044,2025-09-20,W005,P00045,94,244,28,4,0,314,5140,1613960.0,0
ST00104045,2025-09-21,W006,P00046,95,245,35,5,1,311,5250,1632750.0,0
ST00104046,2025-09-22,W007,P00047,96,246,42,6,2,308,5360,1650880.0,0
ST00104047,2025-09-23,W008,P00048,97,247,49,7,3,305,5470,1668350.0,0
ST00104048,2025-09-24,W009,P00049,98,248,56,8,-3,295,5580,1646100.0,0
ST00104049,2025-09-25,W010,P00050,99,249,63,0,-2,283,5690,1610270.0,0
ST00104050,2025-09-26,W011,P00051,100,250,70,1,-1,280,5800,1624000.0,0
ST00104051,2025-09-27,W012,P00052,101,251,77,2,0,277,5910,1637070.0,0
ST00104052,2025-09-28,W013,P00053,102,252,84,3,1,274,6020,1649480.0,0
ST00104053,2025-09-29,W014,P00054,103,253,91,4,2,271,6130,1661230.0,0
ST00104054,2025-09-30,W015,P00055,104,254,98,5,3,268,6240,1672320.0,0
ST00104055,2025-10-01,W016,P00056,105,255,105,6,-3,258,6350,1638300.0,0
ST00104056,2025-10-02,W017,P00057,106,256,112,7,-2,255,6460,1647300.0,0
ST00104057,2025-10-03,W018,P00058,107,257,119,8,-1,252,6570,1655640.0,0
ST00104058,2025-10-04,W019,P00059,108,258,126,0,0,240,6680,1603200.0,0
ST00104059,2025-10-05,W020,P00060,109,259,133,1,1,237,6790,1609230.0,0
ST00104060,2025-10-06,W001,P00061,110,260,140,2,2,234,6900,1614600.0,0
ST00104061,2025-10-07,W002,P00062,111,261,147,3,3,231,7010,1619310.0,0
ST00104062,2025-10-08,W003,P00063,112,262,154,4,-3,221,7120,1573520.0,0
ST00104063,2025-10-09,W004,P00064,113,263,161,5,-2,218,7230,1576140.0,0
ST00104064,2025-10-10,W005,P00065,114,264,168,6,-1,215,7340,1578100.0,0
ST00104065,2025-10-11,W006,P00066,115,265,175,7,0,212,7450,1579400.0,0
ST00104066,2025-10-12,W007,P00067,116,266,182,8,1,209,7560,1580040.0,0
ST00104067,2025-10-13,W008,P00068,117,267,189,0,2,197,7670,1510990.0,0
ST00104068,2025-10-14,W009,P00069,118,268,196,1,3,194,7780,1509320.0,0
ST00104069,2025-10-15,W010,P00070,119,269,203,2,-3,184,7890,1451760.0,0
ST00104070,2025-10-16,W011,P00071,120,270,210,3,-2,181,8000,1448000.0,0
ST00104071,2025-10-17,W012,P00072,121,271,217,4,-1,178,8110,1443580.0,0
ST00104072,2025-10-18,W013,P00073,122,272,224,5,0,175,8220,1438500.0,0
ST00104073,2025-10-19,W014,P00074,123,273,231,6,1,172,8330,1432760.0,0
ST00104074,2025-10-20,W015,P00075,124,274,238,7,2,169,8440,1426360.0,0
ST00104075,2025-10-21,W016,P00076,125,275,245,8,3,166,8550,1419300.0,0
ST00104076,2025-10-22,W017,P00077,126,276,252,0,-3,147,8660,1273020.0,0
ST00104077,2025-10-23,W018,P00078,127,277,259,1,-2,144,8770,1262880.0,0
ST00104078,2025-10-24,W019,P00079,128,278,266,2,-1,141,8880,1252080.0,0
ST00104079,2025-10-25,W020,P00080,129,279,273,3,0,138,8990,1240620.0,0
ST00104080,2025-10-26,W001,P00081,130,280,280,4,1,135,9100,1228500.0,0
ST00104081,2025-10-27,W002,P00082,131,281,287,5,2,132,9210,1215720.0,0
ST00104082,2025-10-28,W003,P00083,132,282,294,6,3,129,9320,1202280.0,0
ST00104083,2025-10-29,W004,P00084,133,283,301,7,-3,119,9430,1122170.0,0
ST00104084,2025-10-30,W005,P00085,134,284,308,8,-2,116,9540,1106640.0,0
ST00104085,2025-10-31,W006,P00086,135,285,315,0,-1,104,9650,1003600.0,0
ST00104086,2025-11-01,W007,P00087,136,286,322,1,0,101,9760,985760.0,0
ST00104087,2025-11-02,W008,P00088,137,287,329,2,1,98,9870,967260.0,0
ST00104088,2025-11-03,W009,P00089,138,288,336,3,2,95,9980,948100.0,0
ST00104089,2025-11-04,W010,P00090,139,289,343,4,3,92,10090,928280.0,0
ST00104090,2025-11-05,W011,P00091,140,290,350,5,-3,82,10200,836400.0,0
ST00104091,2025-11-06,W012,P00092,141,291,357,6,-2,79,10310,814490.0,0
ST00104092,2025-11-07,W013,P00093,142,292,364,7,-1,76,10420,791920.0,0
ST00104093,2025-11-08,W014,P00094,143,293,371,8,0,73,10530,768690.0,0
ST00104094,2025-11-09,W015,P00095,144,294,378,0,1,61,10640,649040.0,0
ST00104095,2025-11-10,W016,P00096,145,295,385,1,2,58,10750,623500.0,0
ST00104096,2025-11-11,W017,P00097,146,296,392,2,3,55,10860,597300.0,0
ST00104097,2025-11-12,W018,P00098,147,297,399,3,-3,45,10970,493650.0,0
ST00104098,2025-11-13,W019,P00099,148,298,406,4,-2,42,11080,465360.0,0
ST00104099,2025-11-14,W020,P00100,149,299,413,5,-1,39,11190,436410.0,0
ST00104100,2025-11-15,W001,P00101,150,0,0,6,0,156,300,46800.0,0
ST00104101,2025-11-16,W002,P00102,151,1,7,7,1,153,410,62730.0,0
ST00104102,2025-11-17,W003,P00103,152,2,14,8,2,150,520,78000.0,0
ST00104103,2025-11-18,W004,P00104,153,3,21,0,3,138,630,86940.0,0
ST00104104,2025-11-19,W005,P00105,154,4,28,1,-3,128,740,94720.0,0
ST00104105,2025-11-20,W006,P00106,155,5,35,2,-2,125,850,106250.0,0
ST00104106,2025-11-21,W007,P00107,156,6,42,3,-1,122,960,117120.0,0
ST00104107,2025-11-22,W008,P00108,157,7,49,4,0,119,1070,127330.0,0
ST00104108,2025-11-23,W009,P00109,158,8,56,5,1,116,1180,136880.0,0
ST00104109,2025-11-24,W010,P00110,159,9,63,6,2,113,1290,145770.0,0
ST00104110,2025-11-25,W011,P00111,160,10,70,7,3,110,1400,154000.0,0
ST00104111,2025-11-26,W012,P00112,161,11,77,8,-3,100,1510,151000.0,0
ST00104112,2025-11-27,W013,P00113,162,12,84,0,-2,88,1620,142560.0,0
ST00104113,2025-11-28,W014,P00114,163,13,91,1,-1,85,1730,147050.0,0
ST00104114,2025-11-29,W015,P00115,164,14,98,2,0,82,1840,150880.0,0
ST00104115,2025-11-30,W016,P00116,165,15,105,3,1,79,1950,154050.0,0
ST00104116,2025-12-01,W017,P00117,166,16,112,4,2,76,2060,156560.0,0
ST00104117,2025-12-02,W018,P00118,167,17,119,5,3,73,2170,158410.0,0
ST00104118,2025-12-03,W019,P00119,168,18,126,6,-3,63,2280,143640.0,0
ST00104119,2025-12-04,W020,P00120,169,19,133,7,-2,60,2390,143400.0,0
ST00104120,2025-12-05,W001,P00121,170,20,140,8,-1,57,2500,142500.0,0
ST00104121,2025-12-06,W002,P00122,171,21,147,0,0,45,2610,117450.0,0
ST00104122,2025-12-07,W003,P00123,172,22,154,1,1,42,2720,114240.0,0
ST00104123,2025-12-08,W004,P00124,173,23,161,2,2,39,2830,110370.0,0
ST00104124,2025-12-09,W005,P00125,174,24,168,3,3,36,2940,105840.0,0
ST00104125,2025-12-10,W006,P00126,175,25,175,4,-3,26,3050,79300.0,0
ST00104126,2025-12-11,W007,P00127,176,26,182,5,-2,23,3160,72680.0,0
ST00104127,2025-12-12,W008,P00128,177,27,189,6,-1,20,3270,65400.0,0
ST00104128,2025-12-13,W009,P00129,178,28,196,7,0,17,3380,57460.0,0
ST00104129,2025-12-14,W010,P00130,179,29,203,8,1,14,3490,48860.0,0
ST00104130,2025-12-15,W011,P00131,180,30,210,0,2,2,3600,7200.0,0
ST00104131,2025-12-16,W012,P00132,181,31,217,1,3,-1,3710,-3710.0,1
ST00104132,2025-12-17,W013,P00133,182,32,224,2,-3,-11,3820,-42020.0,1
ST00104133,2025-12-18,W014,P00134,183,33,231,3,-2,-14,3930,-55020.0,1
ST00104134,2025-12-19,W015,P00135,184,34,238,4,-1,-17,4040,-68680.0,1
ST00104135,2025-12-20,W016,P00136,185,35,245,5,0,-20,4150,-83000.0,1
ST00104136,2025-12-21,W017,P00137,186,36,252,6,1,-23,4260,-97980.0,1
ST00104137,2025-12-22,W018,P00138,187,37,259,7,2,-26,4370,-113620.0,1
ST00104138,2025-12-23,W019,P00139,188,38,266,8,3,-29,4480,-129920.0,1
ST00104139,2025-12-24,W020,P00140,189,39,273,0,-3,-48,4590,-220320.0,1
ST00104140,2025-12-25,W001,P00141,190,40,280,1,-2,-51,4700,-239700.0,1
ST00104141,2025-12-26,W002,P00142,191,41,287,2,-1,-54,4810,-259740.0,1
ST00104142,2025-12-27,W003,P00143,192,42,294,3,0,-57,4920,-280440.0,1
ST00104143,2025-12-28,W004,P00144,193,43,301,4,1,-60,5030,-301800.0,1
ST00104144,2025-12-29,W005,P00145,194,44,308,5,2,-63,5140,-323820.0,1
ST00104145,2025-12-30,W006,P00146,195,45,315,6,3,-66,5250,-346500.0,1
ST00104146,2025-12-31,W007,P00147,196,46,322,7,-3,-76,5360,-407360.0,1
ST00104147,2026-01-01,W008,P00148,197,47,329,8,-2,-79,5470,-432130.0,1
ST00104148,2026-01-02,W009,P00149,198,48,336,0,-1,-91,5580,-507780.0,1
ST00104149,2026-01-03,W010,P00150,199,49,343,1,0,-94,5690,-534860.0,1
ST00104150,2026-01-04,W011,P00151,200,50,350,2,1,-97,5800,-562600.0,1
ST00104151,2026-01-05,W012,P00152,201,51,357,3,2,-100,5910,-591000.0,1
ST00104152,2026-01-06,W013,P00153,202,52,364,4,3,-103,6020,-620060.0,1
ST00104153,2026-01-07,W014,P00154,203,53,371,5,-3,-113,6130,-692690.0,1
ST00104154,2026-01-08,W015,P00155,204,54,378,6,-2,-116,6240,-723840.0,1
ST00104155,2026-01-09,W016,P00156,205,55,385,7,-1,-119,6350,-755650.0,1
ST00104156,2026-01-10,W017,P00157,206,56,392,8,0,-122,6460,-788120.0,1
ST00104157,2026-01-11,W018,P00158,207,57,399,0,1,-134,6570,-880380.0,1
ST00104158,2026-01-12,W019,P00159,208,58,406,1,2,-137,6680,-915160.0,1
ST00104159,2026-01-13,W020,P00160,209,59,413,2,3,-140,6790,-950600.0,1
ST00104160,2026-01-14,W001,P00161,210,60,0,3,-3,270,6900,1863000.0,0
ST00104161,2026-01-15,W002,P00162,211,61,7,4,-2,267,7010,1871670.0,0
ST00104162,2026-01-16,W003,P00163,212,62,14,5,-1,264,7120,1879680.0,0
ST00104163,2026-01-17,W004,P00164,213,63,21,6,0,261,7230,1887030.0,0
ST00104164,2026-01-18,W005,P00165,214,64,28,7,1,258,7340,1893720.0,0
ST00104165,2026-01-19,W006,P00166,215,65,35,8,2,255,7450,1899750.0,0
ST00104166,2026-01-20,W007,P00167,216,66,42,0,3,243,7560,1837080.0,0
ST00104167,2026-01-21,W008,P00168,217,67,49,1,-3,233,7670,1787110.0,0
ST00104168,2026-01-22,W009,P00169,218,68,56,2,-2,230,7780,1789400.0,0
ST00104169,2026-01-23,W010,P00170,219,69,63,3,-1,227,7890,1791030.0,0
ST00104170,2026-01-24,W011,P00171,220,70,70,4,0,224,8000,1792000.0,0
ST00104171,2026-01-25,W012,P00172,221,71,77,5,1,221,8110,1792310.0,0
ST00104172,2026-01-26,W013,P00173,222,72,84,6,2,218,8220,1791960.0,0
ST00104173,2026-01-27,W014,P00174,223,73,91,7,3,215,8330,1790950.0,0
ST00104174,2026-01-28,W015,P00175,224,74,98,8,-3,205,8440,1730200.0,0
ST00104175,2026-01-29,W016,P00176,225,75,105,0,-2,193,8550,1650150.0,0
ST00104176,2026-01-30,W017,P00177,226,76,112,1,-1,190,8660,1645400.0,0
ST00104177,2026-01-31,W018,P00178,227,77,119,2,0,187,8770,1639990.0,0
ST00104178,2026-02-01,W019,P00179,228,78,126,3,1,184,8880,1633920.0,0
ST00104179,2026-02-02,W020,P00180,229,79,133,4,2,181,8990,1627190.0,0
ST00104180,2026-02-03,W001,P00181,230,80,140,5,3,178,9100,1619800.0,0
ST00104181,2026-02-04,W002,P00182,231,81,147,6,-3,168,9210,1547280.0,0
ST00104182,2026-02-05,W003,P00183,232,82,154,7,-2,165,9320,1537800.0,0
ST00104183,2026-02-06,W004,P00184,233,83,161,8,-1,162,9430,1527660.0,0
ST00104184,2026-02-07,W005,P00185,234,84,168,0,0,150,9540,1431000.0,0
ST00104185,2026-02-08,W006,P00186,235,85,175,1,1,147,9650,1418550.0,0
ST00104186,2026-02-09,W007,P00187,236,86,182,2,2,144,9760,1405440.0,0
ST00104187,2026-02-10,W008,P00188,237,87,189,3,3,141,9870,1391670.0,0
ST00104188,2026-02-11,W009,P00189,238,88,196,4,-3,131,9980,1307380.0,0
ST00104189,2026-02-12,W010,P00190,239,89,203,5,-2,128,10090,1291520.0,0
ST00104190,2026-02-13,W011,P00191,240,90,210,6,-1,125,10200,1275000.0,0
ST00104191,2026-02-14,W012,P00192,241,91,217,7,0,122,10310,1257820.0,0
ST00104192,2026-02-15,W013,P00193,242,92,224,8,1,119,10420,1239980.0,0
ST00104193,2026-02-16,W014,P00194,243,93,231,0,2,107,10530,1126710.0,0
ST00104194,2026-02-17,W015,P00195,244,94,238,1,3,104,10640,1106560.0,0
ST00104195,2026-02-18,W016,P00196,245,95,245,2,-3,94,10750,1010500.0,0
ST00104196,2026-02-19,W017,P00197,246,96,252,3,-2,91,10860,988260.0,0
ST00104197,2026-02-20,W018,P00198,247,97,259,4,-1,88,10970,965360.0,0
ST00104198,2026-02-21,W019,P00199,248,98,266,5,0,85,11080,941800.0,0
ST00104199,2026-02-22,W020,P00200,249,99,273,6,1,82,11190,917580.0,0
ST00104200,2026-02-23,W001,P00201,250,100,280,7,2,79,300,23700.0,0
ST00104201,2026-02-24,W002,P00202,251,101,287,8,3,76,410,31160.0,0
ST00104202,2026-02-25,W003,P00203,252,102,294,0,-3,57,520,29640.0,0
ST00104203,2026-02-26,W004,P00204,253,103,301,1,-2,54,630,34020.0,0
ST00104204,2026-02-27,W005,P00205,254,104,308,2,-1,51,740,37740.0,0
ST00104205,2026-02-28,W006,P00206,255,105,315,3,0,48,850,40800.0,0
ST00104206,2026-03-01,W007,P00207,256,106,322,4,1,45,960,43200.0,0
ST00104207,2026-03-02,W008,P00208,257,107,329,5,2,42,1070,44940.0,0
ST00104208,2026-03-03,W009,P00209,258,108,336,6,3,39,1180,46020.0,0
ST00104209,2026-03-04,W010,P00210,259,109,343,7,-3,29,1290,37410.0,0
ST00104210,2026-03-05,W011,P00211,260,110,350,8,-2,26,1400,36400.0,0
ST00104211,2026-03-06,W012,P00212,261,111,357,0,-1,14,1510,21140.0,0
ST00104212,2026-03-07,W013,P00213,262,112,364,1,0,11,1620,17820.0,0
ST00104213,2026-03-08,W014,P00214,263,113,371,2,1,8,1730,13840.0,0
ST00104214,2026-03-09,W015,P00215,264,114,378,3,2,5,1840,9200.0,0
ST00104215,2026-03-10,W016,P00216,265,115,385,4,3,2,1950,3900.0,0
ST00104216,2026-03-11,W017,P00217,266,116,392,5,-3,-8,2060,-16480.0,1
ST00104217,2026-03-12,W018,P00218,267,117,399,6,-2,-11,2170,-23870.0,1
ST00104218,2026-03-13,W019,P00219,268,118,406,7,-1,-14,2280,-31920.0,1
ST00104219,2026-03-14,W020,P00220,269,119,413,8,0,-17,2390,-40630.0,1
ST00104220,2026-03-15,W001,P00221,270,120,0,0,1,391,2500,977500.0,0
ST00104221,2026-03-16,W002,P00222,271,121,7,1,2,388,2610,1012680.0,0
ST00104222,2026-03-17,W003,P00223,272,122,14,2,3,385,2720,1047200.0,0
ST00104223,2026-03-18,W004,P00224,273,123,21,3,-3,375,2830,1061250.0,0
ST00104224,2026-03-19,W005,P00225,274,124,28,4,-2,372,2940,1093680.0,0
ST00104225,2026-03-20,W006,P00226,275,125,35,5,-1,369,3050,1125450.0,0
ST00104226,2026-03-21,W007,P00227,276,126,42,6,0,366,3160,1156560.0,0
ST00104227,2026-03-22,W008,P00228,277,127,49,7,1,363,3270,1187010.0,0
ST00104228,2026-03-23,W009,P00229,278,128,56,8,2,360,3380,1216800.0,0
ST00104229,2026-03-24,W010,P00230,279,129,63,0,3,348,3490,1214520.0,0
ST00104230,2026-03-25,W011,P00231,280,130,70,1,-3,338,3600,1216800.0,0
ST00104231,2026-03-26,W012,P00232,281,131,77,2,-2,335,3710,1242850.0,0
ST00104232,2026-03-27,W013,P00233,282,132,84,3,-1,332,3820,1268240.0,0
ST00104233,2026-03-28,W014,P00234,283,133,91,4,0,329,3930,1292970.0,0
ST00104234,2026-03-29,W015,P00235,284,134,98,5,1,326,4040,1317040.0,0
ST00104235,2026-03-30,W016,P00236,285,135,105,6,2,323,4150,1340450.0,0
ST00104236,2026-03-31,W017,P00237,286,136,112,7,3,320,4260,1363200.0,0
ST00104237,2026-04-01,W018,P00238,287,137,119,8,-3,310,4370,1354700.0,0
ST00104238,2026-04-02,W019,P00239,288,138,126,0,-2,298,4480,1335040.0,0
ST00104239,2026-04-03,W020,P00240,289,139,133,1,-1,295,4590,1354050.0,0
ST00104240,2026-04-04,W001,P00241,290,140,140,2,0,292,4700,1372400.0,0
ST00104241,2026-04-05,W002,P00242,291,141,147,3,1,289,4810,1390090.0,0
ST00104242,2026-04-06,W003,P00243,292,142,154,4,2,286,4920,1407120.0,0
ST00104243,2026-04-07,W004,P00244,293,143,161,5,3,283,5030,1423490.0,0
ST00104244,2026-04-08,W005,P00245,294,144,168,6,-3,273,5140,1403220.0,0
ST00104245,2026-04-09,W006,P00246,295,145,175,7,-2,270,5250,1417500.0,0
ST00104246,2026-04-10,W007,P00247,296,146,182,8,-1,267,5360,1431120.0,0
ST00104247,2026-04-11,W008,P00248,297,147,189,0,0,255,5470,1394850.0,0
ST00104248,2026-04-12,W009,P00249,298,148,196,1,1,252,5580,1406160.0,0
ST00104249,2026-04-13,W010,P00250,299,149,203,2,2,249,5690,1416810.0,0
ST00104250,2026-04-14,W011,P00251,300,150,210,3,3,246,5800,1426800.0,0
ST00104251,2026-04-15,W012,P00252,301,151,217,4,-3,236,5910,1394760.0,0
ST00104252,2026-04-16,W013,P00253,302,152,224,5,-2,233,6020,1402660.0,0
ST00104253,2026-04-17,W014,P00254,303,153,231,6,-1,230,6130,1409900.0,0
ST00104254,2026-04-18,W015,P00255,304,154,238,7,0,227,6240,1416480.0,0
ST00104255,2026-04-19,W016,P00256,305,155,245,8,1,224,6350,1422400.0,0
ST00104256,2026-04-20,W017,P00257,306,156,252,0,2,212,6460,1369520.0,0
ST00104257,2026-04-21,W018,P00258,307,157,259,1,3,209,6570,1373130.0,0
ST00104258,2026-04-22,W019,P00259,308,158,266,2,-3,199,6680,1329320.0,0
ST00104259,2026-04-23,W020,P00260,309,159,273,3,-2,196,6790,1330840.0,0
ST00104260,2026-04-24,W001,P00261,310,160,280,4,-1,193,6900,1331700.0,0
ST00104261,2026-04-25,W002,P00262,311,161,287,5,0,190,7010,1331900.0,0
ST00104262,2026-04-26,W003,P00263,312,162,294,6,1,187,7120,1331440.0,0
ST00104263,2026-04-27,W004,P00264,313,163,301,7,2,184,7230,1330320.0,0
ST00104264,2026-04-28,W005,P00265,314,164,308,8,3,181,7340,1328540.0,0
ST00104265,2026-04-29,W006,P00266,315,165,315,0,-3,162,7450,1206900.0,0
ST00104266,2026-04-30,W007,P00267,316,166,322,1,-2,159,7560,1202040.0,0
ST00104267,2026-05-01,W008,P00268,317,167,329,2,-1,156,7670,1196520.0,0
ST00104268,2026-05-02,W009,P00269,318,168,336,3,0,153,7780,1190340.0,0
ST00104269,2026-05-03,W010,P00270,319,169,343,4,1,150,7890,1183500.0,0
ST00104270,2026-05-04,W011,P00271,320,170,350,5,2,147,8000,1176000.0,0
ST00104271,2026-05-05,W012,P00272,321,171,357,6,3,144,8110,1167840.0,0
ST00104272,2026-05-06,W013,P00273,322,172,364,7,-3,134,8220,1101480.0,0
ST00104273,2026-05-07,W014,P00274,323,173,371,8,-2,131,8330,1091230.0,0
ST00104274,2026-05-08,W015,P00275,324,174,378,0,-1,119,8440,1004360.0,0
ST00104275,2026-05-09,W016,P00276,325,175,385,1,0,116,8550,991800.0,0
ST00104276,2026-05-10,W017,P00277,326,176,392,2,1,113,8660,978580.0,0
