Event_ID,Customer_ID,Session_ID,Event_Time,Channel,Event_Type,Page,Experiment_Group,Converted,Order_ID
EV00178777,C018778,SES00044695,2026-06-20 01:37:00,Email,Product View,/checkout,Control,0,
EV00178778,C018779,SES00044695,2026-06-21 02:38:00,Referral,Checkout,/home,Treatment,0,
EV00178779,C018780,SES00044695,2026-06-22 03:39:00,Organic Search,Purchase,/product,Control,1,O0078780
EV00178780,C018781,SES00044696,2026-06-23 04:40:00,Google Ads,Product View,/checkout,Treatment,0,
EV00178781,C018782,SES00044696,2026-06-24 05:41:00,Instagram,Product View,/checkout,Control,0,
EV00178782,C018783,SES00044696,2026-06-25 06:42:00,Email,Add to Cart,/checkout,Treatment,0,
EV00178783,C018784,SES00044696,2026-06-26 07:43:00,Referral,Add to Cart,/product,Control,0,
EV00178784,C018785,SES00044697,2026-06-27 08:44:00,Organic Search,Checkout,/cart,Treatment,0,
EV00178785,C018786,SES00044697,2026-06-28 09:45:00,Google Ads,Page View,/cart,Control,0,
EV00178786,C018787,SES00044697,2026-06-29 10:46:00,Instagram,Page View,/home,Treatment,0,
EV00178787,C018788,SES00044697,2026-06-30 11:47:00,Email,Product View,/cart,Control,0,
EV00178788,C018789,SES00044698,2026-07-01 12:48:00,Referral,Add to Cart,/cart,Treatment,0,
EV00178789,,SES00044698,2026-07-02 13:49:00,Organic Search,Add to Cart,/home,Control,0,
EV00178790,C018791,SES00044698,2026-07-03 14:50:00,Google Ads,Product View,/product,Treatment,0,
EV00178791,C018792,SES00044698,2026-07-04 15:51:00,Instagram,Checkout,/cart,Control,0,
EV00178792,C018793,SES00044699,2026-07-05 16:52:00,Email,Product View,/cart,Treatment,0,
EV00178793,C018794,SES00044699,2026-07-06 17:53:00,Referral,Product View,/cart,Control,0,
EV00178794,C018795,SES00044699,2026-07-07 18:54:00,Organic Search,Checkout,/checkout,Treatment,0,
EV00178795,C018796,SES00044699,2026-07-08 19:55:00,Google Ads,Page View,/product,Control,0,
EV00178796,C018797,SES00044700,2026-07-09 20:56:00,Instagram,Checkout,/checkout,Treatment,0,
EV00178797,C018798,SES00044700,2026-07-10 21:57:00,Email,Product View,/home,Control,0,
EV00178798,C018799,SES00044700,2026-07-11 22:58:00,Referral,Page View,/cart,Treatment,0,
EV00178799,C018800,SES00044700,2026-07-12 23:59:00,Organic Search,Product View,/home,Control,0,
EV00178800,C018801,SES00044701,2026-07-13 00:00:00,Google Ads,Page View,/home,Treatment,0,
EV00178801,C018802,SES00044701,2026-07-14 01:01:00,Instagram,Checkout,/product,Control,0,
EV00178802,C018803,SES00044701,2026-07-15 02:02:00,Email,Purchase,/checkout,Treatment,1,O0078803
EV00178803,C018804,SES00044701,2026-07-16 03:03:00,Referral,Product View,/product,Control,0,
EV00178804,C018805,SES00044702,2026-07-17 04:04:00,Organic Search,Product View,/home,Treatment,0,
EV00178805,C018806,SES00044702,2026-07-18 05:05:00,Google Ads,Product View,/home,Control,0,
EV00178806,,SES00044702,2026-07-19 06:06:00,Instagram,Page View,/home,Treatment,0,
EV00178807,C018808,SES00044702,2026-07-20 07:07:00,Email,Checkout,/product,Control,0,
EV00178808,C018809,SES00044703,2026-07-21 08:08:00,Referral,Page View,/checkout,Treatment,0,
EV00178809,C018810,SES00044703,2026-07-22 09:09:00,Organic Search,Checkout,/checkout,Control,0,
EV00178810,C018811,SES00044703,2026-07-23 10:10:00,Google Ads,Page View,/cart,Treatment,0,
EV00178811,C018812,SES00044703,2026-07-24 11:11:00,Instagram,Product View,/home,Control,0,
EV00178812,C018813,SES00044704,2026-07-25 12:12:00,Email,Add to Cart,/product,Treatment,0,
EV00178813,C018814,SES00044704,2026-07-26 13:13:00,Referral,Add to Cart,/product,Control,0,
EV00178814,C018815,SES00044704,2026-07-27 14:14:00,Organic Search,Page View,/checkout,Treatment,0,
EV00178815,C018816,SES00044704,2026-07-28 15:15:00,Google Ads,Product View,/home,Control,0,
EV00178816,C018817,SES00044705,2026-07-29 16:16:00,Instagram,Page View,/cart,Treatment,0,
EV00178817,C018818,SES00044705,2026-07-30 17:17:00,Email,Page View,/product,Control,0,
EV00178818,C018819,SES00044705,2026-07-31 18:18:00,Referral,Add to Cart,/checkout,Treatment,0,
EV00178819,C018820,SES00044705,2026-08-01 19:19:00,Organic Search,Add to Cart,/home,Control,0,
EV00178820,C018821,SES00044706,2026-08-02 20:20:00,Google Ads,Add to Cart,/checkout,Treatment,0,
EV00178821,C018822,SES00044706,2026-08-03 21:21:00,Instagram,Add to Cart,/cart,Control,0,
EV00178822,C018823,SES00044706,2026-08-04 22:22:00,Email,Checkout,/product,Treatment,0,
EV00178823,,SES00044706,2026-08-05 23:23:00,Referral,Product View,/product,Control,0,
EV00178824,C018825,SES00044707,2026-08-06 00:24:00,Organic Search,Checkout,/checkout,Treatment,0,
EV00178825,C018826,SES00044707,2026-08-07 01:25:00,Google Ads,Purchase,/home,Control,1,O0078826
EV00178826,C018827,SES00044707,2026-08-08 02:26:00,Instagram,Add to Cart,/home,Treatment,0,
EV00178827,C018828,SES00044707,2026-08-09 03:27:00,Email,Page View,/checkout,Control,0,
EV00178828,C018829,SES00044708,2026-08-10 04:28:00,Referral,Checkout,/cart,Treatment,0,
EV00178829,C018830,SES00044708,2026-08-11 05:29:00,Organic Search,Checkout,/checkout,Control,0,
EV00178830,C018831,SES00044708,2026-08-12 06:30:00,Google Ads,Checkout,/home,Treatment,0,
EV00178831,C018832,SES00044708,2026-08-13 07:31:00,Instagram,Product View,/home,Control,0,
EV00178832,C018833,SES00044709,2026-08-14 08:32:00,Email,Checkout,/checkout,Treatment,0,
EV00178833,C018834,SES00044709,2026-08-15 09:33:00,Referral,Checkout,/checkout,Control,0,
EV00178834,C018835,SES00044709,2026-08-16 10:34:00,Organic Search,Product View,/checkout,Treatment,0,
EV00178835,C018836,SES00044709,2026-08-17 11:35:00,Google Ads,Checkout,/product,Control,0,
EV00178836,C018837,SES00044710,2026-08-18 12:36:00,Instagram,Checkout,/product,Treatment,0,
EV00178837,C018838,SES00044710,2026-08-19 13:37:00,Email,Page View,/product,Control,0,
EV00178838,C018839,SES00044710,2026-08-20 14:38:00,Referral,Product View,/product,Treatment,0,
EV00178839,C018840,SES00044710,2026-08-21 15:39:00,Organic Search,Page View,/checkout,Control,0,
EV00178840,,SES00044711,2026-08-22 16:40:00,Google Ads,Add to Cart,/checkout,Treatment,0,
EV00178841,C018842,SES00044711,2026-08-23 17:41:00,Instagram,Add to Cart,/product,Control,0,
EV00178842,C018843,SES00044711,2026-08-24 18:42:00,Email,Product View,/home,Treatment,0,
EV00178843,C018844,SES00044711,2026-08-25 19:43:00,Referral,Page View,/cart,Control,0,
EV00178844,C018845,SES00044712,2026-08-26 20:44:00,Organic Search,Checkout,/home,Treatment,0,
EV00178845,C018846,SES00044712,2026-08-27 21:45:00,Google Ads,Add to Cart,/home,Control,0,
EV00178846,C018847,SES00044712,2026-08-28 22:46:00,Instagram,Checkout,/home,Treatment,0,
EV00178847,C018848,SES00044712,2026-08-29 23:47:00,Email,Page View,/home,Control,0,
EV00178848,C018849,SES00044713,2026-08-30 00:48:00,Referral,Purchase,/home,Treatment,1,O0078849
EV00178849,C018850,SES00044713,2026-08-31 01:49:00,Organic Search,Add to Cart,/product,Control,0,
EV00178850,C018851,SES00044713,2025-09-01 02:50:00,Google Ads,Product View,/home,Treatment,0,
EV00178851,C018852,SES00044713,2025-09-02 03:51:00,Instagram,Product View,/home,Control,0,
EV00178852,C018853,SES00044714,2025-09-03 04:52:00,Email,Page View,/checkout,Treatment,0,
EV00178853,C018854,SES00044714,2025-09-04 05:53:00,Referral,Add to Cart,/checkout,Control,0,
EV00178854,C018855,SES00044714,2025-09-05 06:54:00,Organic Search,Product View,/cart,Treatment,0,
EV00178855,C018856,SES00044714,2025-09-06 07:55:00,Google Ads,Checkout,/cart,Control,0,
EV00178856,C018857,SES00044715,2025-09-07 08:56:00,Instagram,Product View,/checkout,Treatment,0,
EV00178857,,SES00044715,2025-09-08 09:57:00,Email,Checkout,/home,Control,0,
EV00178858,C018859,SES00044715,2025-09-09 10:58:00,Referral,Checkout,/home,Treatment,0,
EV00178859,C018860,SES00044715,2025-09-10 11:59:00,Organic Search,Checkout,/checkout,Control,0,
EV00178860,C018861,SES00044716,2025-09-11 12:00:00,Google Ads,Product View,/checkout,Treatment,0,
EV00178861,C018862,SES00044716,2025-09-12 13:01:00,Instagram,Checkout,/product,Control,0,
EV00178862,C018863,SES00044716,2025-09-13 14:02:00,Email,Checkout,/home,Treatment,0,
EV00178863,C018864,SES00044716,2025-09-14 15:03:00,Referral,Add to Cart,/home,Control,0,
EV00178864,C018865,SES00044717,2025-09-15 16:04:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00178865,C018866,SES00044717,2025-09-16 17:05:00,Google Ads,Add to Cart,/home,Control,0,
EV00178866,C018867,SES00044717,2025-09-17 18:06:00,Instagram,Add to Cart,/product,Treatment,0,
EV00178867,C018868,SES00044717,2025-09-18 19:07:00,Email,Add to Cart,/product,Control,0,
EV00178868,C018869,SES00044718,2025-09-19 20:08:00,Referral,Page View,/cart,Treatment,0,
EV00178869,C018870,SES00044718,2025-09-20 21:09:00,Organic Search,Page View,/product,Control,0,
EV00178870,C018871,SES00044718,2025-09-21 22:10:00,Google Ads,Page View,/home,Treatment,0,
EV00178871,C018872,SES00044718,2025-09-22 23:11:00,Instagram,Purchase,/product,Control,1,O0078872
EV00178872,C018873,SES00044719,2025-09-23 00:12:00,Email,Add to Cart,/checkout,Treatment,0,
EV00178873,C018874,SES00044719,2025-09-24 01:13:00,Referral,Product View,/home,Control,0,
EV00178874,,SES00044719,2025-09-25 02:14:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00178875,C018876,SES00044719,2025-09-26 03:15:00,Google Ads,Page View,/cart,Control,0,
EV00178876,C018877,SES00044720,2025-09-27 04:16:00,Instagram,Product View,/product,Treatment,0,
EV00178877,C018878,SES00044720,2025-09-28 05:17:00,Email,Page View,/cart,Control,0,
EV00178878,C018879,SES00044720,2025-09-29 06:18:00,Referral,Page View,/product,Treatment,0,
EV00178879,C018880,SES00044720,2025-09-30 07:19:00,Organic Search,Add to Cart,/product,Control,0,
EV00178880,C018881,SES00044721,2025-10-01 08:20:00,Google Ads,Page View,/cart,Treatment,0,
EV00178881,C018882,SES00044721,2025-10-02 09:21:00,Instagram,Product View,/home,Control,0,
EV00178882,C018883,SES00044721,2025-10-03 10:22:00,Email,Checkout,/cart,Treatment,0,
EV00178883,C018884,SES00044721,2025-10-04 11:23:00,Referral,Product View,/cart,Control,0,
EV00178884,C018885,SES00044722,2025-10-05 12:24:00,Organic Search,Product View,/cart,Treatment,0,
EV00178885,C018886,SES00044722,2025-10-06 13:25:00,Google Ads,Checkout,/home,Control,0,
EV00178886,C018887,SES00044722,2025-10-07 14:26:00,Instagram,Page View,/home,Treatment,0,
EV00178888,C018889,SES00044723,2025-10-09 16:28:00,Referral,Product View,/product,Treatment,0,
EV00178889,C018890,SES00044723,2025-10-10 17:29:00,Organic Search,Checkout,/checkout,Control,0,
EV00178890,C018891,SES00044723,2025-10-11 18:30:00,Google Ads,Checkout,/cart,Treatment,0,
EV00178891,,SES00044723,2025-10-12 19:31:00,Instagram,Add to Cart,/product,Control,0,
EV00178892,C018893,SES00044724,2025-10-13 20:32:00,Email,Checkout,/cart,Treatment,0,
EV00178893,C018894,SES00044724,2025-10-14 21:33:00,Referral,Checkout,/checkout,Control,0,
EV00178894,C018895,SES00044724,2025-10-15 22:34:00,Organic Search,Purchase,/home,Treatment,1,O0078895
EV00178895,C018896,SES00044724,2025-10-16 23:35:00,Google Ads,Product View,/home,Control,0,
EV00178896,C018897,SES00044725,2025-10-17 00:36:00,Instagram,Product View,/home,Treatment,0,
EV00178897,C018898,SES00044725,2025-10-18 01:37:00,Email,Add to Cart,/checkout,Control,0,
EV00178898,C018899,SES00044725,2025-10-19 02:38:00,Referral,Page View,/checkout,Treatment,0,
EV00178899,C018900,SES00044725,2025-10-20 03:39:00,Organic Search,Add to Cart,/cart,Control,0,
EV00178900,C018901,SES00044726,2025-10-21 04:40:00,Google Ads,Product View,/product,Treatment,0,
EV00178901,C018902,SES00044726,2025-10-22 05:41:00,Instagram,Product View,/cart,Control,0,
EV00178902,C018903,SES00044726,2025-10-23 06:42:00,Email,Checkout,/cart,Treatment,0,
EV00178903,C018904,SES00044726,2025-10-24 07:43:00,Referral,Add to Cart,/home,Control,0,
EV00178904,C018905,SES00044727,2025-10-25 08:44:00,Organic Search,Checkout,/cart,Treatment,0,
EV00178905,C018906,SES00044727,2025-10-26 09:45:00,Google Ads,Checkout,/home,Control,0,
EV00178906,C018907,SES00044727,2025-10-27 10:46:00,Instagram,Product View,/cart,Treatment,0,
EV00178907,C018908,SES00044727,2025-10-28 11:47:00,Email,Add to Cart,/cart,Control,0,
EV00178908,,SES00044728,2025-10-29 12:48:00,Referral,Page View,/cart,Treatment,0,
EV00178909,C018910,SES00044728,2025-10-30 13:49:00,Organic Search,Add to Cart,/product,Control,0,
EV00178910,C018911,SES00044728,2025-10-31 14:50:00,Google Ads,Checkout,/home,Treatment,0,
EV00178911,C018912,SES00044728,2025-11-01 15:51:00,Instagram,Product View,/product,Control,0,
EV00178912,C018913,SES00044729,2025-11-02 16:52:00,Email,Checkout,/checkout,Treatment,0,
EV00178913,C018914,SES00044729,2025-11-03 17:53:00,Referral,Product View,/home,Control,0,
EV00178914,C018915,SES00044729,2025-11-04 18:54:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00178915,C018916,SES00044729,2025-11-05 19:55:00,Google Ads,Product View,/cart,Control,0,
EV00178916,C018917,SES00044730,2025-11-06 20:56:00,Instagram,Add to Cart,/cart,Treatment,0,
EV00178917,C018918,SES00044730,2025-11-07 21:57:00,Email,Purchase,/home,Control,1,O0078918
EV00178918,C018919,SES00044730,2025-11-08 22:58:00,Referral,Checkout,/checkout,Treatment,0,
EV00178919,C018920,SES00044730,2025-11-09 23:59:00,Organic Search,Product View,/checkout,Control,0,
EV00178920,C018921,SES00044731,2025-11-10 00:00:00,Google Ads,Product View,/checkout,Treatment,0,
EV00178921,C018922,SES00044731,2025-11-11 01:01:00,Instagram,Page View,/checkout,Control,0,
EV00178922,C018923,SES00044731,2025-11-12 02:02:00,Email,Add to Cart,/home,Treatment,0,
EV00178923,C018924,SES00044731,2025-11-13 03:03:00,Referral,Page View,/cart,Control,0,
EV00178924,C018925,SES00044732,2025-11-14 04:04:00,Organic Search,Page View,/product,Treatment,0,
EV00178925,,SES00044732,2025-11-15 05:05:00,Google Ads,Checkout,/product,Control,0,
EV00178926,C018927,SES00044732,2025-11-16 06:06:00,Instagram,Product View,/home,Treatment,0,
EV00178927,C018928,SES00044732,2025-11-17 07:07:00,Email,Checkout,/product,Control,0,
EV00178928,C018929,SES00044733,2025-11-18 08:08:00,Referral,Add to Cart,/cart,Treatment,0,
EV00178929,C018930,SES00044733,2025-11-19 09:09:00,Organic Search,Page View,/home,Control,0,
EV00178930,C018931,SES00044733,2025-11-20 10:10:00,Google Ads,Add to Cart,/checkout,Treatment,0,
EV00178931,C018932,SES00044733,2025-11-21 11:11:00,Instagram,Page View,/cart,Control,0,
EV00178932,C018933,SES00044734,2025-11-22 12:12:00,Email,Product View,/cart,Treatment,0,
EV00178933,C018934,SES00044734,2025-11-23 13:13:00,Referral,Page View,/home,Control,0,
EV00178934,C018935,SES00044734,2025-11-24 14:14:00,Organic Search,Page View,/cart,Treatment,0,
EV00178935,C018936,SES00044734,2025-11-25 15:15:00,Google Ads,Product View,/product,Control,0,
EV00178936,C018937,SES00044735,2025-11-26 16:16:00,Instagram,Add to Cart,/home,Treatment,0,
EV00178937,C018938,SES00044735,2025-11-27 17:17:00,Email,Product View,/cart,Control,0,
EV00178938,C018939,SES00044735,2025-11-28 18:18:00,Referral,Checkout,/product,Treatment,0,
EV00178939,C018940,SES00044735,2025-11-29 19:19:00,Organic Search,Checkout,/home,Control,0,
EV00178940,C018941,SES00044736,2025-11-30 20:20:00,Google Ads,Purchase,/home,Treatment,1,O0078941
EV00178941,C018942,SES00044736,2025-12-01 21:21:00,Instagram,Checkout,/home,Control,0,
EV00178942,,SES00044736,2025-12-02 22:22:00,Email,Checkout,/cart,Treatment,0,
EV00178943,C018944,SES00044736,2025-12-03 23:23:00,Referral,Add to Cart,/checkout,Control,0,
EV00178944,C018945,SES00044737,2025-12-04 00:24:00,Organic Search,Add to Cart,/checkout,Treatment,0,
EV00178945,C018946,SES00044737,2025-12-05 01:25:00,Google Ads,Product View,/product,Control,0,
EV00178946,C018947,SES00044737,2025-12-06 02:26:00,Instagram,Add to Cart,/checkout,Treatment,0,
EV00178947,C018948,SES00044737,2025-12-07 03:27:00,Email,Product View,/cart,Control,0,
EV00178948,C018949,SES00044738,2025-12-08 04:28:00,Referral,Page View,/cart,Treatment,0,
EV00178949,C018950,SES00044738,2025-12-09 05:29:00,Organic Search,Checkout,/checkout,Control,0,
EV00178950,C018951,SES00044738,2025-12-10 06:30:00,Google Ads,Checkout,/product,Treatment,0,
EV00178951,C018952,SES00044738,2025-12-11 07:31:00,Instagram,Product View,/cart,Control,0,
EV00178952,C018953,SES00044739,2025-12-12 08:32:00,Email,Page View,/cart,Treatment,0,
EV00178953,C018954,SES00044739,2025-12-13 09:33:00,Referral,Checkout,/home,Control,0,
EV00178954,C018955,SES00044739,2025-12-14 10:34:00,Organic Search,Add to Cart,/cart,Treatment,0,
EV00178955,C018956,SES00044739,2025-12-15 11:35:00,Google Ads,Product View,/cart,Control,0,
EV00178956,C018957,SES00044740,2025-12-16 12:36:00,Instagram,Add to Cart,/product,Treatment,0,
EV00178957,C018958,SES00044740,2025-12-17 13:37:00,Email,Checkout,/product,Control,0,
EV00178958,C018959,SES00044740,2025-12-18 14:38:00,Referral,Checkout,/checkout,Treatment,0,
EV00178959,,SES00044740,2025-12-19 15:39:00,Organic Search,Page View,/home,Control,0,
EV00178960,C018961,SES00044741,2025-12-20 16:40:00,Google Ads,Page View,/cart,Treatment,0,
EV00178961,C018962,SES00044741,2025-12-21 17:41:00,Instagram,Add to Cart,/product,Control,0,
EV00178962,C018963,SES00044741,2025-12-22 18:42:00,Email,Add to Cart,/cart,Treatment,0,
EV00178963,C018964,SES00044741,2025-12-23 19:43:00,Referral,Purchase,/cart,Control,1,O0078964
EV00178964,C018965,SES00044742,2025-12-24 20:44:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00178965,C018966,SES00044742,2025-12-25 21:45:00,Google Ads,Product View,/home,Control,0,
EV00178966,C018967,SES00044742,2025-12-26 22:46:00,Instagram,Checkout,/cart,Treatment,0,
EV00178967,C018968,SES00044742,2025-12-27 23:47:00,Email,Checkout,/home,Control,0,
EV00178968,C018969,SES00044743,2025-12-28 00:48:00,Referral,Product View,/cart,Treatment,0,
EV00178969,C018970,SES00044743,2025-12-29 01:49:00,Organic Search,Add to Cart,/checkout,Control,0,
EV00178970,C018971,SES00044743,2025-12-30 02:50:00,Google Ads,Product View,/home,Treatment,0,
EV00178971,C018972,SES00044743,2025-12-31 03:51:00,Instagram,Add to Cart,/cart,Control,0,
EV00178972,C018973,SES00044744,2026-01-01 04:52:00,Email,Add to Cart,/home,Treatment,0,
EV00178973,C018974,SES00044744,2026-01-02 05:53:00,Referral,Checkout,/checkout,Control,0,
EV00178974,C018975,SES00044744,2026-01-03 06:54:00,Organic Search,Add to Cart,/product,Treatment,0,
EV00178975,C018976,SES00044744,2026-01-04 07:55:00,Google Ads,Checkout,/home,Control,0,
EV00178976,,SES00044745,2026-01-05 08:56:00,Instagram,Page View,/home,Treatment,0,
EV00178977,C018978,SES00044745,2026-01-06 09:57:00,Email,Checkout,/product,Control,0,
EV00178978,C018979,SES00044745,2026-01-07 10:58:00,Referral,Checkout,/cart,Treatment,0,
EV00178979,C018980,SES00044745,2026-01-08 11:59:00,Organic Search,Page View,/home,Control,0,
EV00178980,C018981,SES00044746,2026-01-09 12:00:00,Google Ads,Product View,/checkout,Treatment,0,
EV00178981,C018982,SES00044746,2026-01-10 13:01:00,Instagram,Checkout,/cart,Control,0,
EV00178982,C018983,SES00044746,2026-01-11 14:02:00,Email,Product View,/home,Treatment,0,
EV00178983,C018984,SES00044746,2026-01-12 15:03:00,Referral,Checkout,/home,Control,0,
EV00178984,C018985,SES00044747,2026-01-13 16:04:00,Organic Search,Page View,/home,Treatment,0,
EV00178985,C018986,SES00044747,2026-01-14 17:05:00,Google Ads,Product View,/home,Control,0,
EV00178986,C018987,SES00044747,2026-01-15 18:06:00,Instagram,Purchase,/cart,Treatment,1,O0078987
EV00178987,C018988,SES00044747,2026-01-16 19:07:00,Email,Checkout,/product,Control,0,
