Order_ID,Customer_ID,Order_Date,Region_ID,Sales_Employee_ID,Channel,Order_Status,Management_Order_Value
O0067351,C007352,2026-03-11,R012,E00352,Referral,Completed,2816.92
O0067352,C007353,2026-03-12,R013,E00353,Instagram,Completed,4259.46
O0067353,C007354,2026-03-13,R014,E00354,Google Ads,Returned,5722.58
O0067354,C007355,2026-03-14,R015,E00355,Google Ads,Completed,7472.9
O0067355,C007356,2026-03-15,R016,E00356,Organic Search,Cancelled,1505.27
O0067356,C007357,2026-03-16,R017,E00357,Instagram,Completed,3141.91
O0067357,C007358,2026-03-17,R018,E00358,Organic Search,Completed,4744.52
O0067358,C007359,2026-03-18,R019,E00359,Email,Completed,6366.09
O0067359,C007360,2026-03-19,R020,E00360,Referral,Completed,8004.98
O0067360,C007361,2026-03-20,R001,E00361,Instagram,Completed,1609.93
O0067361,C007362,2026-03-21,R002,E00362,Google Ads,Completed,3357.17
O0067362,C007363,2026-03-22,R003,E00363,Instagram,Completed,5062.16
O0067363,C007364,2026-03-23,R004,E00364,Organic Search,Completed,7031.17
O0067364,C007365,2026-03-24,R005,E00365,Organic Search,Completed,8832.29
O0067365,C007366,2026-03-25,R006,E00366,Google Ads,Completed,1774.58
O0067366,C007367,2026-03-26,R007,E00367,Google Ads,Returned,3564.34
O0067367,C007368,2026-03-27,R008,E00368,Instagram,Completed,5367.66
O0067368,C007369,2026-03-28,R009,E00369,Instagram,Completed,7450.36
O0067369,C007370,2026-03-29,R010,E00370,Email,Completed,9347.52
O0067370,C007371,2026-03-30,R011,E00371,Organic Search,Completed,1944.63
O0067371,C007372,2026-03-31,R012,E00372,Google Ads,Completed,3902.81
O0067372,C007373,2026-04-01,R013,E00373,Email,Completed,5872.94
O0067373,C007374,2026-04-02,R014,E00374,Instagram,Completed,7853.39
O0067374,C007375,2026-04-03,R015,E00375,Email,Cancelled,9842.54
O0067375,C007376,2026-04-04,R016,E00376,Google Ads,Completed,2046.6
O0067376,C007377,2026-04-05,R017,E00377,Organic Search,Completed,4103.25
O0067377,C007378,2026-04-06,R018,E00378,Instagram,Completed,6394.4
O0067378,C007379,2026-04-07,R019,E00379,Organic Search,Completed,8545.43
O0067379,C007380,2026-04-08,R020,E00380,Referral,Returned,10703.54
O0067380,C007381,2026-04-09,R001,E00381,Instagram,Completed,2144.52
O0067381,C007382,2026-04-10,R002,E00382,Referral,Completed,4295.59
O0067382,C007383,2026-04-11,R003,E00383,Organic Search,Completed,6691.81
O0067383,C007384,2026-04-12,R004,E00384,Instagram,Completed,8934.97
O0067384,C007385,2026-04-13,R005,E00385,Email,Completed,11591.51
O0067385,C007386,2026-04-14,R006,E00386,Referral,Completed,2321.31
O0067386,C007387,2026-04-15,R007,E00387,Google Ads,Completed,4647.54
O0067387,C007388,2026-04-16,R008,E00388,Organic Search,Completed,6977.09
O0067388,C007389,2026-04-17,R009,E00389,Organic Search,Completed,9308.33
O0067389,C007390,2026-04-18,R010,E00390,Organic Search,Completed,12073.04
O0067390,C007391,2026-04-19,R011,E00391,Referral,Completed,2415.86
O0067391,C007392,2026-04-20,R012,E00392,Organic Search,Completed,5010.28
O0067392,C007393,2026-04-21,R013,E00393,Email,Returned,7518.77
O0067393,C007394,2026-04-22,R014,E00394,Organic Search,Cancelled,10027.33
O0067394,C007395,2026-04-23,R015,E00395,Organic Search,Completed,12534.36
O0067395,C007396,2026-04-24,R016,E00396,Google Ads,Completed,2506.37
O0067396,C007397,2026-04-25,R017,E00397,Referral,Completed,5197.23
O0067397,C007398,2026-04-26,R018,E00398,Instagram,Completed,7793.94
O0067398,C007399,2026-04-27,R019,E00399,Google Ads,Completed,10767.9
O0067399,C007400,2026-04-28,R020,E00400,Referral,Completed,13456.03
O0067400,C007401,2026-04-29,R001,E00401,Instagram,Completed,74.72
O0067401,C007402,2026-04-30,R002,E00402,Email,Completed,199.66
O0067402,C007403,2026-05-01,R003,E00403,Email,Completed,373.21
O0067403,C007404,2026-05-02,R004,E00404,Google Ads,Completed,615.86
O0067404,C007405,2026-05-03,R005,E00405,Referral,Completed,892.01
O0067405,C007406,2026-05-04,R006,E00406,Organic Search,Returned,209.71
O0067406,C007407,2026-05-05,R007,E00407,Email,Completed,468.04
O0067407,C007408,2026-05-06,R008,E00408,Organic Search,Completed,773.35
O0067408,C007409,2026-05-07,R009,E00409,Email,Completed,1124.03
O0067409,C007410,2026-05-08,R010,E00410,Google Ads,Completed,1518.46
O0067410,C007411,2026-05-09,R011,E00411,Referral,Completed,337.97
O0067411,C007412,2026-05-10,R012,E00412,Organic Search,Completed,721.04
O0067412,C007413,2026-05-11,R013,E00413,Google Ads,Cancelled,1189.65
O0067413,C007414,2026-05-12,R014,E00414,Referral,Completed,1675.87
O0067414,C007415,2026-05-13,R015,E00415,Email,Completed,2204.22
O0067415,C007416,2026-05-14,R016,E00416,Instagram,Completed,462.18
O0067416,C007417,2026-05-15,R017,E00417,Organic Search,Completed,965.96
O0067417,C007418,2026-05-16,R018,E00418,Organic Search,Completed,1565.93
O0067418,C007419,2026-05-17,R019,E00419,Organic Search,Returned,2170.56
O0067419,C007420,2026-05-18,R020,E00420,Email,Completed,2916.94
O0067420,C007421,2026-05-19,R001,E00421,Referral,Completed,603.92
O0067421,C007422,2026-05-20,R002,E00422,Instagram,Completed,1247.81
O0067422,C007423,2026-05-21,R003,E00423,Organic Search,Completed,1930.07
O0067423,C007424,2026-05-22,R004,E00424,Google Ads,Completed,2649.07
O0067424,C007425,2026-05-23,R005,E00425,Organic Search,Completed,3529.91
O0067425,C007426,2026-05-24,R006,E00426,Google Ads,Completed,724.76
O0067426,C007427,2026-05-25,R007,E00427,Email,Completed,1540.45
O0067427,C007428,2026-05-26,R008,E00428,Organic Search,Completed,2366.6
O0067428,C007429,2026-05-27,R009,E00429,Google Ads,Completed,3227.87
O0067429,C007430,2026-05-28,R010,E00430,Google Ads,Completed,4122.66
O0067430,C007431,2026-05-29,R011,E00431,Google Ads,Completed,841.56
O0067431,C007432,2026-05-30,R012,E00432,Instagram,Cancelled,1779.98
O0067432,C007433,2026-05-31,R013,E00433,Organic Search,Completed,2720.63
O0067433,C007434,2026-06-01,R014,E00434,Referral,Completed,3828.25
O0067434,C007435,2026-06-02,R015,E00435,Referral,Completed,4869.08
O0067435,C007436,2026-06-03,R016,E00436,Instagram,Completed,990.03
O0067436,C007437,2026-06-04,R017,E00437,Instagram,Completed,2011.41
O0067437,C007438,2026-06-05,R018,E00438,Instagram,Completed,3062.53
O0067438,C007439,2026-06-06,R019,E00439,Instagram,Completed,4295.98
O0067439,C007440,2026-06-07,R020,E00440,Email,Completed,5444.98
O0067440,C007441,2026-06-08,R001,E00441,Organic Search,Completed,1143.9
O0067441,C007442,2026-06-09,R002,E00442,Organic Search,Completed,2317.53
O0067442,C007443,2026-06-10,R003,E00443,Google Ads,Completed,3519.28
O0067443,C007444,2026-06-11,R004,E00444,Email,Completed,4747.53
O0067444,C007445,2026-06-12,R005,E00445,Organic Search,Returned,6000.66
O0067445,C007446,2026-06-13,R006,E00446,Instagram,Completed,1258.0
O0067446,C007447,2026-06-14,R007,E00447,Organic Search,Completed,2542.23
O0067447,C007448,2026-06-15,R008,E00448,Email,Completed,3992.21
O0067448,C007449,2026-06-16,R009,E00449,Google Ads,Completed,5374.86
O0067449,C007450,2026-06-17,R010,E00450,Email,Completed,6780.78
O0067450,C007451,2026-06-18,R011,E00451,Instagram,Cancelled,1368.06
O0067451,C007452,2026-06-19,R012,E00452,Referral,Completed,2758.84
O0067452,C007453,2026-06-20,R013,E00453,Organic Search,Completed,4326.02
O0067453,C007454,2026-06-21,R014,E00454,Google Ads,Completed,5812.93
O0067454,C007455,2026-06-22,R015,E00455,Email,Completed,7587.86
O0067455,C007456,2026-06-23,R016,E00456,Referral,Completed,1528.66
O0067456,C007457,2026-06-24,R017,E00457,Email,Completed,3078.44
O0067457,C007458,2026-06-25,R018,E00458,Organic Search,Returned,4647.7
O0067458,C007459,2026-06-26,R019,E00459,Referral,Completed,6234.83
O0067459,C007460,2026-06-27,R020,E00460,Instagram,Completed,8130.06
O0067460,C007461,2026-06-28,R001,E00461,Email,Completed,1635.35
O0067461,C007462,2026-06-29,R002,E00462,Google Ads,Completed,3408.82
O0067462,C007463,2026-06-30,R003,E00463,Instagram,Completed,5140.84
O0067463,C007464,2026-07-01,R004,E00464,Organic Search,Completed,6889.12
O0067464,C007465,2026-07-02,R005,E00465,Organic Search,Completed,8652.04
O0067465,C007466,2026-07-03,R006,E00466,Google Ads,Completed,1737.99
O0067466,C007467,2026-07-04,R007,E00467,Referral,Completed,3620.04
O0067467,C007468,2026-07-05,R008,E00468,Instagram,Completed,5452.41
O0067468,C007469,2026-07-06,R009,E00469,Google Ads,Completed,7564.99
O0067469,C007470,2026-07-07,R010,E00470,Email,Cancelled,9492.82
O0067470,C007471,2026-07-08,R011,E00471,Email,Returned,1905.34
O0067471,C007472,2026-07-09,R012,E00472,Instagram,Completed,3823.16
O0067472,C007473,2026-07-10,R013,E00473,Referral,Completed,5751.85
O0067473,C007474,2026-07-11,R014,E00474,Instagram,Completed,7976.1
O0067474,C007475,2026-07-12,R015,E00475,Organic Search,Completed,9997.95
O0067475,C007476,2026-07-13,R016,E00476,Referral,Completed,2078.08
O0067476,C007477,2026-07-14,R017,E00477,Organic Search,Completed,4167.03
O0067477,C007478,2026-07-15,R018,E00478,Organic Search,Completed,6265.22
O0067478,C007479,2026-07-16,R019,E00479,Organic Search,Completed,8371.03
O0067479,C007480,2026-07-17,R020,E00480,Google Ads,Completed,10482.85
O0067480,C007481,2026-07-18,R001,E00481,Email,Completed,2178.03
O0067481,C007482,2026-07-19,R002,E00482,Google Ads,Completed,4363.42
O0067482,C007483,2026-07-20,R003,E00483,Instagram,Completed,6794.76
O0067483,C007484,2026-07-21,R004,E00484,Referral,Returned,9073.85
O0067484,C007485,2026-07-22,R005,E00485,Email,Completed,11357.34
O0067485,C007486,2026-07-23,R006,E00486,Referral,Completed,2273.93
O0067486,C007487,2026-07-24,R007,E00487,Referral,Completed,4551.72
O0067487,C007488,2026-07-25,R008,E00488,Instagram,Completed,7086.11
O0067488,C007489,2026-07-26,R009,E00489,Referral,Cancelled,9455.31
O0067489,C007490,2026-07-27,R010,E00490,Organic Search,Completed,12258.78
O0067490,C007491,2026-07-28,R011,E00491,Referral,Completed,2453.41
O0067491,C007492,2026-07-29,R012,E00492,Organic Search,Completed,4909.06
O0067492,C007493,2026-07-30,R013,E00493,Google Ads,Completed,7365.32
O0067493,C007494,2026-07-31,R014,E00494,Email,Completed,9820.58
O0067494,C007495,2026-08-01,R015,E00495,Google Ads,Completed,12730.21
O0067495,C007496,2026-08-02,R016,E00496,Referral,Completed,2545.95
O0067496,C007497,2026-08-03,R017,E00497,Instagram,Returned,5277.19
O0067497,C007498,2026-08-04,R018,E00498,Referral,Completed,7915.09
O0067498,C007499,2026-08-05,R019,E00499,Referral,Completed,10550.37
O0067499,C007500,2026-08-06,R020,E00500,Organic Search,Completed,13181.41
O0067500,C007501,2026-08-07,R001,E00001,Referral,Completed,73.18
O0067501,C007502,2026-08-08,R002,E00002,Email,Completed,202.78
O0067502,C007503,2026-08-09,R003,E00003,Email,Completed,379.1
O0067503,C007504,2026-08-10,R004,E00004,Referral,Completed,625.33
O0067504,C007505,2026-08-11,R005,E00005,Instagram,Completed,905.88
O0067505,C007506,2026-08-12,R006,E00006,Google Ads,Completed,205.48
O0067506,C007507,2026-08-13,R007,E00007,Google Ads,Completed,458.48
O0067507,C007508,2026-08-14,R008,E00008,Referral,Cancelled,757.4
O0067508,C007509,2026-08-15,R009,E00009,Instagram,Completed,1141.59
O0067509,C007510,2026-08-16,R010,E00010,Google Ads,Returned,1542.43
O0067510,C007511,2026-08-17,R011,E00011,Referral,Completed,343.17
O0067511,C007512,2026-08-18,R012,E00012,Google Ads,Completed,732.25
O0067512,C007513,2026-08-19,R013,E00013,Referral,Completed,1165.62
O0067513,C007514,2026-08-20,R014,E00014,Google Ads,Completed,1641.67
O0067514,C007515,2026-08-21,R015,E00015,Google Ads,Completed,2158.77
O0067515,C007516,2026-08-22,R016,E00016,Google Ads,Completed,469.4
O0067516,C007517,2026-08-23,R017,E00017,Instagram,Completed,981.21
O0067517,C007518,2026-08-24,R018,E00018,Instagram,Completed,1590.02
O0067518,C007519,2026-08-25,R019,E00019,Organic Search,Completed,2204.3
O0067519,C007520,2026-08-26,R020,E00020,Google Ads,Completed,2858.01
O0067520,C007521,2026-08-27,R001,E00021,Email,Completed,591.59
O0067521,C007522,2026-08-28,R002,E00022,Instagram,Completed,1222.08
O0067522,C007523,2026-08-29,R003,E00023,Google Ads,Returned,1960.23
O0067523,C007524,2026-08-30,R004,E00024,Google Ads,Completed,2690.9
O0067524,C007525,2026-08-31,R005,E00025,Instagram,Completed,3584.22
O0067525,C007526,2025-09-01,R006,E00026,Instagram,Completed,736.02
O0067527,C007528,2025-09-03,R008,E00028,Referral,Completed,2318.3
O0067528,C007529,2025-09-04,R009,E00029,Google Ads,Completed,3161.32
O0067529,C007530,2025-09-05,R010,E00030,Email,Completed,4187.07
O0067530,C007531,2025-09-06,R011,E00031,Email,Completed,854.84
O0067531,C007532,2025-09-07,R012,E00032,Google Ads,Completed,1807.36
O0067532,C007533,2025-09-08,R013,E00033,Instagram,Completed,2762.92
O0067533,C007534,2025-09-09,R014,E00034,Google Ads,Completed,3750.91
O0067534,C007535,2025-09-10,R015,E00035,Instagram,Completed,4769.71
O0067535,C007536,2025-09-11,R016,E00036,Instagram,Returned,969.62
O0067536,C007537,2025-09-12,R017,E00037,Email,Completed,2042.84
O0067537,C007538,2025-09-13,R018,E00038,Organic Search,Completed,3110.89
O0067538,C007539,2025-09-14,R019,E00039,Email,Completed,4362.07
O0067539,C007540,2025-09-15,R020,E00040,Email,Completed,5529.62
O0067540,C007541,2025-09-16,R001,E00041,Referral,Completed,1120.79
O0067541,C007542,2025-09-17,R002,E00042,Email,Completed,2270.24
O0067542,C007543,2025-09-18,R003,E00043,Instagram,Completed,3446.72
O0067543,C007544,2025-09-19,R004,E00044,Email,Completed,4821.71
O0067544,C007545,2025-09-20,R005,E00045,Google Ads,Completed,6095.4
O0067545,C007546,2025-09-21,R006,E00046,Email,Cancelled,1277.35
O0067546,C007547,2025-09-22,R007,E00047,Email,Completed,2581.75
O0067547,C007548,2025-09-23,R008,E00048,Instagram,Completed,3911.56
O0067548,C007549,2025-09-24,R009,E00049,Referral,Returned,5265.17
O0067549,C007550,2025-09-25,R010,E00050,Google Ads,Completed,6640.97
O0067550,C007551,2025-09-26,R011,E00051,Email,Completed,1389.43
O0067551,C007552,2025-09-27,R012,E00052,Email,Completed,2802.4
O0067552,C007553,2025-09-28,R013,E00053,Email,Completed,4392.57
O0067553,C007554,2025-09-29,R014,E00054,Google Ads,Completed,5903.29
O0067554,C007555,2025-09-30,R015,E00055,Organic Search,Completed,7434.57
O0067555,C007556,2025-10-01,R016,E00056,Instagram,Completed,1497.47
O0067556,C007557,2025-10-02,R017,E00057,Instagram,Completed,3014.96
O0067557,C007558,2025-10-03,R018,E00058,Referral,Completed,4720.32
O0067558,C007559,2025-10-04,R019,E00059,Email,Completed,6333.27
O0067559,C007560,2025-10-05,R020,E00060,Instagram,Completed,8255.14
O0067560,C007561,2025-10-06,R001,E00061,Referral,Completed,1660.77
O0067561,C007562,2025-10-07,R002,E00062,Referral,Returned,3339.95
O0067562,C007563,2025-10-08,R003,E00063,Google Ads,Completed,5035.93
O0067563,C007564,2025-10-09,R004,E00064,Organic Search,Completed,6747.08
O0067564,C007565,2025-10-10,R005,E00065,Email,Cancelled,8787.22
O0067565,C007566,2025-10-11,R006,E00066,Referral,Completed,1765.44
O0067566,C007567,2025-10-12,R007,E00067,Google Ads,Completed,3675.73
O0067567,C007568,2025-10-13,R008,E00068,Organic Search,Completed,5537.16
O0067568,C007569,2025-10-14,R009,E00069,Google Ads,Completed,7412.16
O0067569,C007570,2025-10-15,R010,E00070,Google Ads,Completed,9299.09
O0067570,C007571,2025-10-16,R011,E00071,Email,Completed,1866.06
O0067571,C007572,2025-10-17,R012,E00072,Email,Completed,3882.9
O0067572,C007573,2025-10-18,R013,E00073,Instagram,Completed,5842.67
O0067573,C007574,2025-10-19,R014,E00074,Email,Completed,8098.8
O0067574,C007575,2025-10-20,R015,E00075,Google Ads,Returned,10153.36
O0067575,C007576,2025-10-21,R016,E00076,Referral,Completed,2036.1
O0067576,C007577,2025-10-22,R017,E00077,Referral,Completed,4081.99
O0067577,C007578,2025-10-23,R018,E00078,Organic Search,Completed,6136.04
O0067578,C007579,2025-10-24,R019,E00079,Email,Completed,8501.83
O0067579,C007580,2025-10-25,R020,E00080,Google Ads,Completed,10648.37
O0067580,C007581,2025-10-26,R001,E00081,Organic Search,Completed,2211.54
O0067581,C007582,2025-10-27,R002,E00082,Instagram,Completed,4431.24
O0067582,C007583,2025-10-28,R003,E00083,Google Ads,Completed,6657.49
O0067583,C007584,2025-10-29,R004,E00084,Email,Cancelled,8888.67
O0067584,C007585,2025-10-30,R005,E00085,Email,Completed,11123.17
O0067585,C007586,2025-10-31,R006,E00086,Instagram,Completed,2309.46
O0067586,C007587,2025-11-01,R007,E00087,Referral,Completed,4623.59
O0067587,C007588,2025-11-02,R008,E00088,Email,Returned,7195.12
O0067588,C007589,2025-11-03,R009,E00089,Organic Search,Completed,9602.28
O0067589,C007590,2025-11-04,R010,E00090,Google Ads,Completed,12011.13
O0067590,C007591,2025-11-05,R011,E00091,Email,Completed,2403.34
O0067591,C007592,2025-11-06,R012,E00092,Instagram,Completed,4807.84
O0067592,C007593,2025-11-07,R013,E00093,Referral,Completed,7480.41
O0067593,C007594,2025-11-08,R014,E00094,Email,Completed,9975.65
O0067594,C007595,2025-11-09,R015,E00095,Referral,Completed,12926.06
O0067595,C007596,2025-11-10,R016,E00096,Referral,Completed,2585.52
O0067596,C007597,2025-11-11,R017,E00097,Email,Completed,5170.58
O0067597,C007598,2025-11-12,R018,E00098,Email,Completed,7753.56
O0067598,C007599,2025-11-13,R019,E00099,Organic Search,Completed,10332.84
O0067599,C007600,2025-11-14,R020,E00100,Organic Search,Completed,13387.37
O0067600,C007601,2025-11-15,R001,E00101,Email,Returned,74.33
O0067601,C007602,2025-11-16,R002,E00102,Organic Search,Completed,205.9
O0067602,C007603,2025-11-17,R003,E00103,Instagram,Cancelled,385.0
O0067603,C007604,2025-11-18,R004,E00104,Instagram,Completed,612.7
O0067604,C007605,2025-11-19,R005,E00105,Google Ads,Completed,887.39
O0067605,C007606,2025-11-20,R006,E00106,Email,Completed,201.24
O0067606,C007607,2025-11-21,R007,E00107,Organic Search,Completed,465.65
O0067607,C007608,2025-11-22,R008,E00108,Organic Search,Completed,769.36
O0067608,C007609,2025-11-23,R009,E00109,Email,Completed,1159.15
O0067609,C007610,2025-11-24,R010,E00110,Referral,Completed,1566.41
O0067610,C007611,2025-11-25,R011,E00111,Organic Search,Completed,336.24
O0067611,C007612,2025-11-26,R012,E00112,Referral,Completed,717.31
O0067612,C007613,2025-11-27,R013,E00113,Organic Search,Completed,1141.59
O0067613,C007614,2025-11-28,R014,E00114,Google Ads,Returned,1667.32
O0067614,C007615,2025-11-29,R015,E00115,Referral,Completed,2192.86
O0067615,C007616,2025-11-30,R016,E00116,Google Ads,Completed,476.62
O0067616,C007617,2025-12-01,R017,E00117,Google Ads,Completed,996.46
O0067617,C007618,2025-12-02,R018,E00118,Organic Search,Completed,1557.9
O0067618,C007619,2025-12-03,R019,E00119,Email,Completed,2159.31
O0067619,C007620,2025-12-04,R020,E00120,Referral,Completed,2799.09
O0067620,C007621,2025-12-05,R001,E00121,Instagram,Completed,600.84
O0067621,C007622,2025-12-06,R002,E00122,Instagram,Cancelled,1241.38
O0067622,C007623,2025-12-07,R003,E00123,Organic Search,Completed,1990.38
O0067623,C007624,2025-12-08,R004,E00124,Instagram,Completed,2732.72
O0067624,C007625,2025-12-09,R005,E00125,Email,Completed,3511.81
O0067625,C007626,2025-12-10,R006,E00126,Organic Search,Completed,721.0
O0067626,C007627,2025-12-11,R007,E00127,Referral,Returned,1478.21
O0067627,C007628,2025-12-12,R008,E00128,Referral,Completed,2354.53
O0067628,C007629,2025-12-13,R009,E00129,Referral,Completed,3211.24
O0067629,C007630,2025-12-14,R010,E00130,Google Ads,Completed,4251.49
O0067630,C007631,2025-12-15,R011,E00131,Email,Completed,868.13
O0067631,C007632,2025-12-16,R012,E00132,Google Ads,Completed,1770.85
O0067632,C007633,2025-12-17,R013,E00133,Email,Completed,2706.53
O0067633,C007634,2025-12-18,R014,E00134,Referral,Completed,3673.57
O0067634,C007635,2025-12-19,R015,E00135,Google Ads,Completed,4844.24
O0067635,C007636,2025-12-20,R016,E00136,Instagram,Completed,984.93
