"Campaign_ID","Campaign_Date","Channel","Campaign_Name","Spend","Impressions","Clicks","Leads","Conversions","Attributed_Revenue","Attributed_Profit"
"MC004688","2026-07-06","Referral","Campaign 4688","54000","24688","1688","288","18","48384","-40452.479999999996"
"MC004689","2026-07-07","Organic Search","Campaign 4689","54500","24689","1689","289","19","51091","-40194.52"
"MC004690","2026-07-08","Google Ads","Campaign 4690","55000","24690","1690","290","20","53800","-39936"
"MC004691","2026-07-09","Instagram","Campaign 4691","55500","24691","1691","291","21","56511","-39676.92"
"MC004692","2026-07-10","Email","Campaign 4692","56000","24692","1692","292","22","59224","-39417.28"
"MC004693","2026-07-11","Referral","Campaign 4693","56500","24693","1693","293","23","61939","-39157.08"
"MC004694","2026-07-12","Organic Search","Campaign 4694","57000","24694","1694","294","24","64656","-38896.32"
"MC004695","2026-07-13","Google Ads","Campaign 4695","57500","24695","1695","295","25","67375","-38635"
"MC004696","2026-07-14","Instagram","Campaign 4696","58000","24696","1696","296","26","70096","-38373.119999999995"
"MC004697","2026-07-15","Email","Campaign 4697","58500","24697","1697","297","27","72819","-38110.67999999999"
"MC004698","2026-07-16","Referral","Campaign 4698","59000","24698","1698","298","28","75544","-37847.67999999999"
"MC004699","2026-07-17","Organic Search","Campaign 4699","59500","24699","1699","299","29","78271","-37584.119999999995"
"MC004700","2026-07-18","Google Ads","Campaign 4700","10000","24700","1700","300","30","81000","12680.000000000004"
"MC004701","2026-07-19","Instagram","Campaign 4701","10500","24701","1701","301","31","83731","12944.680000000004"
"MC004702","2026-07-20","Email","Campaign 4702","11000","24702","1702","302","32","86464","13209.920000000002"
"MC004703","2026-07-21","Referral","Campaign 4703","11500","24703","1703","303","33","89199","13475.720000000001"
"MC004704","2026-07-22","Organic Search","Campaign 4704","12000","24704","1704","304","34","91936","13742.080000000002"
"MC004705","2026-07-23","Google Ads","Campaign 4705","12500","24705","1705","305","35","94675","14009.000000000004"
"MC004706","2026-07-24","Instagram","Campaign 4706","13000","24706","1706","306","36","97416","14276.480000000003"
"MC004707","2026-07-25","Email","Campaign 4707","13500","24707","1707","307","37","100159","14544.520000000004"
"MC004708","2026-07-26","Referral","Campaign 4708","14000","24708","1708","308","38","102904","14813.120000000003"
"MC004709","2026-07-27","Organic Search","Campaign 4709","14500","24709","1709","309","39","105651","15082.280000000002"
"MC004710","2026-07-28","Google Ads","Campaign 4710","15000","24710","1710","310","40","108400","15352.000000000004"
"MC004711","2026-07-29","Instagram","Campaign 4711","15500","24711","1711","311","41","111151","15622.280000000002"
"MC004712","2026-07-30","Email","Campaign 4712","16000","24712","1712","312","42","113904","15893.120000000003"
"MC004713","2026-07-31","Referral","Campaign 4713","16500","24713","1713","313","43","116659","16164.520000000004"
"MC004714","2026-08-01","Organic Search","Campaign 4714","17000","24714","1714","314","44","119416","16436.480000000003"
"MC004715","2026-08-02","Google Ads","Campaign 4715","17500","24715","1715","315","45","122175","16709"
"MC004716","2026-08-03","Instagram","Campaign 4716","18000","24716","1716","316","46","124936","16982.08"
"MC004717","2026-08-04","Email","Campaign 4717","18500","24717","1717","317","47","127699","17255.72"
"MC004718","2026-08-05","Referral","Campaign 4718","19000","24718","1718","318","48","130464","17529.920000000006"
"MC004719","2026-08-06","Organic Search","Campaign 4719","19500","24719","1719","319","49","133231","17804.68"
"MC004720","2026-08-07","Google Ads","Campaign 4720","20000","24720","1720","320","50","136000","18080"
"MC004721","2026-08-08","Instagram","Campaign 4721","20500","24721","1721","321","51","138771","18355.880000000005"
"MC004722","2026-08-09","Email","Campaign 4722","21000","24722","1722","322","52","141544","18632.320000000007"
"MC004723","2026-08-10","Referral","Campaign 4723","21500","24723","1723","323","53","144319","18909.320000000007"
"MC004724","2026-08-11","Organic Search","Campaign 4724","22000","24724","1724","324","54","147096","19186.880000000005"
"MC004725","2026-08-12","Google Ads","Campaign 4725","22500","24725","1725","325","55","149875","19465.000000000007"
"MC004726","2026-08-13","Instagram","Campaign 4726","23000","24726","1726","326","56","152656","19743.680000000008"
"MC004727","2026-08-14","Email","Campaign 4727","23500","24727","1727","327","57","155439","20022.920000000006"
"MC004728","2026-08-15","Referral","Campaign 4728","24000","24728","1728","328","58","158224","20302.72"
"MC004729","2026-08-16","Organic Search","Campaign 4729","24500","24729","1729","329","59","161011","20583.08"
"MC004730","2026-08-17","Google Ads","Campaign 4730","25000","24730","1730","330","60","163800","20864.000000000007"
"MC004731","2026-08-18","Instagram","Campaign 4731","25500","24731","1731","331","61","166591","21145.480000000003"
"MC004732","2026-08-19","Email","Campaign 4732","26000","24732","1732","332","62","169384","21427.520000000004"
"MC004733","2026-08-20","Referral","Campaign 4733","26500","24733","1733","333","63","172179","21710.120000000003"
"MC004734","2026-08-21","Organic Search","Campaign 4734","27000","24734","1734","334","64","174976","21993.280000000006"
"MC004735","2026-08-22","Google Ads","Campaign 4735","27500","24735","1735","335","65","177775","22277.000000000007"
"MC004736","2026-08-23","Instagram","Campaign 4736","28000","24736","1736","336","66","180576","22561.280000000006"
"MC004737","2026-08-24","Email","Campaign 4737","28500","24737","1737","337","67","183379","22846.120000000003"
"MC004738","2026-08-25","Referral","Campaign 4738","29000","24738","1738","338","68","186184","23131.520000000004"
"MC004739","2026-08-26","Organic Search","Campaign 4739","29500","24739","1739","339","69","188991","23417.480000000003"
"MC004740","2026-08-27","Google Ads","Campaign 4740","30000","24740","1740","340","70","191800","23704.000000000007"
"MC004741","2026-08-28","Instagram","Campaign 4741","30500","24741","1741","341","71","194611","23991.08"
"MC004742","2026-08-29","Email","Campaign 4742","31000","24742","1742","342","72","197424","24278.72000000001"
"MC004743","2026-08-30","Referral","Campaign 4743","31500","24743","1743","343","73","200239","24566.920000000006"
"MC004744","2026-08-31","Organic Search","Campaign 4744","32000","24744","1744","344","74","203056","24855.680000000008"
"MC004745","2025-09-01","Google Ads","Campaign 4745","32500","24745","1745","345","75","205875","25145.000000000007"
"MC004746","2025-09-02","Instagram","Campaign 4746","33000","24746","1746","346","76","208696","25434.880000000005"
"MC004747","2025-09-03","Email","Campaign 4747","33500","24747","1747","347","77","211519","25725.320000000007"
"MC004748","2025-09-04","Referral","Campaign 4748","34000","24748","1748","348","78","214344","26016.320000000007"
"MC004749","2025-09-05","Organic Search","Campaign 4749","34500","24749","1749","349","79","217171","26307.880000000005"
"MC004750","2025-09-06","Google Ads","Campaign 4750","35000","24750","1750","350","80","220000","26600.000000000007"
"MC004751","2025-09-07","Instagram","Campaign 4751","35500","24751","1751","351","81","222831","26892.680000000008"
"MC004752","2025-09-08","Email","Campaign 4752","36000","24752","1752","352","82","225664","27185.920000000006"
"MC004753","2025-09-09","Referral","Campaign 4753","36500","24753","1753","353","83","228499","27479.72000000001"
"MC004754","2025-09-10","Organic Search","Campaign 4754","37000","24754","1754","354","84","231336","27774.08000000001"
"MC004755","2025-09-11","Google Ads","Campaign 4755","37500","24755","1755","355","85","234175","28069"
"MC004756","2025-09-12","Instagram","Campaign 4756","38000","24756","1756","356","86","237016","28364.48000000001"
"MC004757","2025-09-13","Email","Campaign 4757","38500","24757","1757","357","87","239859","28660.520000000004"
"MC004758","2025-09-14","Referral","Campaign 4758","39000","24758","1758","358","88","242704","28957.12000000001"
"MC004759","2025-09-15","Organic Search","Campaign 4759","39500","24759","1759","359","89","245551","29254.280000000013"
"MC004760","2025-09-16","Google Ads","Campaign 4760","40000","24760","1760","360","90","248400","29552"
"MC004761","2025-09-17","Instagram","Campaign 4761","40500","24761","1761","361","91","251251","29850.280000000013"
"MC004762","2025-09-18","Email","Campaign 4762","41000","24762","1762","362","92","254104","30149.12000000001"
"MC004763","2025-09-19","Referral","Campaign 4763","41500","24763","1763","363","93","256959","30448.520000000004"
"MC004764","2025-09-20","Organic Search","Campaign 4764","42000","24764","1764","364","94","259816","30748.48000000001"
"MC004765","2025-09-21","Google Ads","Campaign 4765","42500","24765","1765","365","95","262675","31049"
"MC004766","2025-09-22","Instagram","Campaign 4766","43000","24766","1766","366","96","265536","31350.08"
"MC004767","2025-09-23","Email","Campaign 4767","43500","24767","1767","367","97","268399","31651.72"
"MC004768","2025-09-24","Referral","Campaign 4768","44000","24768","1768","368","98","271264","31953.920000000013"
"MC004769","2025-09-25","Organic Search","Campaign 4769","44500","24769","1769","369","99","274131","32256.680000000008"
"MC004770","2025-09-26","Google Ads","Campaign 4770","45000","24770","1770","370","10","27700","-37244"
"MC004771","2025-09-27","Instagram","Campaign 4771","45500","24771","1771","371","11","30481","-36965.32"
"MC004772","2025-09-28","Email","Campaign 4772","46000","24772","1772","372","12","33264","-36686.08"
"MC004773","2025-09-29","Referral","Campaign 4773","46500","24773","1773","373","13","36049","-36406.28"
"MC004774","2025-09-30","Organic Search","Campaign 4774","47000","24774","1774","374","14","38836","-36125.92"
"MC004775","2025-10-01","Google Ads","Campaign 4775","47500","24775","1775","375","15","41625","-35845"
"MC004776","2025-10-02","Instagram","Campaign 4776","48000","24776","1776","376","16","44416","-35563.52"
"MC004777","2025-10-03","Email","Campaign 4777","48500","24777","1777","377","17","47209","-35281.479999999996"
"MC004778","2025-10-04","Referral","Campaign 4778","49000","24778","1778","378","18","50004","-34998.88"
"MC004779","2025-10-05","Organic Search","Campaign 4779","49500","24779","1779","379","19","52801","-34715.72"
"MC004780","2025-10-06","Google Ads","Campaign 4780","50000","24780","1780","380","20","55600","-34432"
"MC004781","2025-10-07","Instagram","Campaign 4781","50500","24781","1781","381","21","58401","-34147.72"
"MC004782","2025-10-08","Email","Campaign 4782","51000","24782","1782","382","22","61204","-33862.88"
"MC004783","2025-10-09","Referral","Campaign 4783","51500","24783","1783","383","23","64009","-33577.479999999996"
"MC004784","2025-10-10","Organic Search","Campaign 4784","52000","24784","1784","384","24","66816","-33291.52"
"MC004785","2025-10-11","Google Ads","Campaign 4785","52500","24785","1785","385","25","69625","-33005"
"MC004786","2025-10-12","Instagram","Campaign 4786","53000","24786","1786","386","26","72436","-32717.92"
"MC004787","2025-10-13","Email","Campaign 4787","53500","24787","1787","387","27","75249","-32430.28"
"MC004788","2025-10-14","Referral","Campaign 4788","54000","24788","1788","388","28","78064","-32142.079999999998"
"MC004789","2025-10-15","Organic Search","Campaign 4789","54500","24789","1789","389","29","80881","-31853.319999999996"
"MC004790","2025-10-16","Google Ads","Campaign 4790","55000","24790","1790","390","30","83700","-31563.999999999996"
"MC004791","2025-10-17","Instagram","Campaign 4791","55500","24791","1791","391","31","86521","-31274.12"
"MC004792","2025-10-18","Email","Campaign 4792","56000","24792","1792","392","32","89344","-30983.679999999997"
"MC004793","2025-10-19","Referral","Campaign 4793","56500","24793","1793","393","33","92169","-30692.679999999997"
"MC004794","2025-10-20","Organic Search","Campaign 4794","57000","24794","1794","394","34","94996","-30401.12"
"MC004795","2025-10-21","Google Ads","Campaign 4795","57500","24795","1795","395","35","97825","-30108.999999999996"
"MC004796","2025-10-22","Instagram","Campaign 4796","58000","24796","1796","396","36","100656","-29816.319999999996"
"MC004797","2025-10-23","Email","Campaign 4797","58500","24797","1797","397","37","103489","-29523.079999999998"
"MC004798","2025-10-24","Referral","Campaign 4798","59000","24798","1798","398","38","106324","-29229.28"
"MC004799","2025-10-25","Organic Search","Campaign 4799","59500","24799","1799","399","39","109161","-28934.92"
"MC004800","2025-10-26","Google Ads","Campaign 4800","10000","24800","1800","400","40","112000","21360.000000000004"
"MC004801","2025-10-27","Instagram","Campaign 4801","10500","24801","1801","401","41","114841","21655.480000000003"
"MC004802","2025-10-28","Email","Campaign 4802","11000","24802","1802","402","42","117684","21951.520000000004"
"MC004803","2025-10-29","Referral","Campaign 4803","11500","24803","1803","403","43","120529","22248.120000000003"
"MC004804","2025-10-30","Organic Search","Campaign 4804","12000","24804","1804","404","44","123376","22545.280000000006"
"MC004805","2025-10-31","Google Ads","Campaign 4805","12500","24805","1805","405","45","126225","22843"
"MC004806","2025-11-01","Instagram","Campaign 4806","13000","24806","1806","406","46","129076","23141.280000000006"
"MC004807","2025-11-02","Email","Campaign 4807","13500","24807","1807","407","47","131929","23440.120000000003"
"MC004808","2025-11-03","Referral","Campaign 4808","14000","24808","1808","408","48","134784","23739.520000000004"
"MC004809","2025-11-04","Organic Search","Campaign 4809","14500","24809","1809","409","49","137641","24039.480000000003"
"MC004810","2025-11-05","Google Ads","Campaign 4810","15000","24810","1810","410","50","140500","24340.000000000007"
