"Complaint_ID","Customer_ID","Order_ID","Complaint_Date","Category","Severity","Resolution_Date","Resolution_Status","Satisfaction_Score"
"CP0009476","C009477","O0009477","2026-08-18","Refund","Medium","2026-08-26","Resolved","2"
"CP0009477","C009478","O0009478","2026-08-19","Payment","Critical","2026-08-28","Resolved","3"
"CP0009478","C009479","O0009479","2026-08-20","Delivery","Medium","2026-08-30","Resolved","4"
"CP0009479","C009480","O0009480","2026-08-21","Support","Medium","2026-09-01","Resolved","5"
"CP0009480","C009481","O0009481","2026-08-22","Support","Medium","","Open",""
"CP0009481","C009482","O0009482","2026-08-23","Payment","Low","2026-08-24","Resolved","2"
"CP0009482","C009483","O0009483","2026-08-24","Delivery","Medium","2026-08-26","Resolved","3"
"CP0009483","C009484","O0009484","2026-08-25","Support","Critical","2026-08-28","Resolved","4"
"CP0009484","C009485","O0009485","2026-08-26","Product","High","2026-08-30","Resolved","5"
"CP0009485","C009486","O0009486","2026-08-27","Refund","High","2026-09-01","Resolved","1"
"CP0009486","C009487","O0009487","2026-08-28","Refund","High","2026-09-03","Resolved","2"
"CP0009487","C009488","O0009488","2026-08-29","Product","Low","2026-09-05","Resolved","3"
"CP0009488","C009489","O0009489","2026-08-30","Support","Low","","Open",""
"CP0009489","C009490","O0009490","2026-08-31","Refund","Critical","2026-09-09","Resolved","5"
"CP0009490","C009491","O0009491","2025-09-01","Support","Critical","2025-09-11","Resolved","1"
"CP0009491","C009492","O0009492","2025-09-02","Product","High","2025-09-13","Resolved","2"
"CP0009492","C009493","O0009493","2025-09-03","Payment","High","2025-09-03","Resolved","3"
"CP0009493","C009494","O0009494","2025-09-04","Product","High","2025-09-05","Resolved","4"
"CP0009494","C009495","O0009495","2025-09-05","Payment","High","2025-09-07","Resolved","5"
"CP0009495","C009496","O0009496","2025-09-06","Delivery","High","2025-09-09","Resolved","1"
"CP0009496","C009497","O0009497","2025-09-07","Payment","Medium","","Open",""
"CP0009497","C009498","O0009498","2025-09-08","Delivery","Low","2025-09-13","Resolved","3"
"CP0009498","C009499","O0009499","2025-09-09","Product","High","2025-09-15","Resolved","4"
"CP0009499","C009500","O0009500","2025-09-10","Product","Critical","2025-09-17","Resolved","5"
"CP0009500","C009501","O0009501","2025-09-11","Delivery","High","2025-09-19","Resolved","1"
"CP0009501","C009502","O0009502","2025-09-12","Refund","Low","2025-09-21","Resolved","2"
"CP0009502","C009503","O0009503","2025-09-13","Delivery","High","2025-09-23","Resolved","3"
"CP0009503","C009504","O0009504","2025-09-14","Refund","High","2025-09-25","Resolved","4"
"CP0009504","C009505","O0009505","2025-09-15","Refund","Medium","","Open",""
"CP0009505","C009506","O0009506","2025-09-16","Refund","High","2025-09-17","Resolved","1"
"CP0009506","C009507","O0009507","2025-09-17","Refund","Low","2025-09-19","Resolved","2"
"CP0009507","C009508","O0009508","2025-09-18","Support","Low","2025-09-21","Resolved","3"
"CP0009508","C009509","O0009509","2025-09-19","Delivery","Medium","2025-09-23","Resolved","4"
"CP0009509","C009510","O0009510","2025-09-20","Support","Medium","2025-09-25","Resolved","5"
"CP0009510","C009511","O0009511","2025-09-21","Payment","High","2025-09-27","Resolved","1"
"CP0009511","C009512","O0009512","2025-09-22","Payment","Medium","2025-09-29","Resolved","2"
"CP0009512","C009513","O0009513","2025-09-23","Product","Low","","Open",""
"CP0009513","C009514","O0009514","2025-09-24","Payment","Medium","2025-10-03","Resolved","4"
"CP0009514","C009515","O0009515","2025-09-25","Payment","High","2025-10-05","Resolved","5"
"CP0009515","C009516","O0009516","2025-09-26","Support","Low","2025-10-07","Resolved","1"
"CP0009516","C009517","O0009517","2025-09-27","Payment","Critical","2025-09-27","Resolved","2"
"CP0009517","C009518","O0009518","2025-09-28","Delivery","Critical","2025-09-29","Resolved","3"
"CP0009518","C009519","O0009519","2025-09-29","Support","High","2025-10-01","Resolved","4"
"CP0009519","C009520","O0009520","2025-09-30","Product","Medium","2025-10-03","Resolved","5"
"CP0009520","C009521","O0009521","2025-10-01","Product","Medium","","Open",""
"CP0009521","C009522","O0009522","2025-10-02","Refund","High","2025-10-07","Resolved","2"
"CP0009522","C009523","O0009523","2025-10-03","Support","High","2025-10-09","Resolved","3"
"CP0009523","C009524","O0009524","2025-10-04","Product","Medium","2025-10-11","Resolved","4"
"CP0009524","C009525","O0009525","2025-10-05","Refund","Low","2025-10-13","Resolved","5"
"CP0009525","C009526","O0009526","2025-10-06","Refund","Medium","2025-10-15","Resolved","1"
"CP0009526","C009527","O0009527","2025-10-07","Payment","Low","2025-10-17","Resolved","2"
"CP0009527","C009528","O0009528","2025-10-08","Product","Critical","2025-10-19","Resolved","3"
"CP0009528","C009529","O0009529","2025-10-09","Support","High","","Open",""
"CP0009529","C009530","O0009530","2025-10-10","Support","Critical","2025-10-11","Resolved","5"
"CP0009530","C009531","O0009531","2025-10-11","Refund","Medium","2025-10-13","Resolved","1"
"CP0009531","C009532","O0009532","2025-10-12","Delivery","High","2025-10-15","Resolved","2"
"CP0009532","C009533","O0009533","2025-10-13","Refund","High","2025-10-17","Resolved","3"
"CP0009533","C009534","O0009534","2025-10-14","Support","Critical","2025-10-19","Resolved","4"
"CP0009534","C009535","O0009535","2025-10-15","Product","Low","2025-10-21","Resolved","5"
"CP0009535","C009536","O0009536","2025-10-16","Delivery","Critical","2025-10-23","Resolved","1"
"CP0009536","C009537","O0009537","2025-10-17","Refund","Low","","Open",""
"CP0009537","C009538","O0009538","2025-10-18","Product","High","2025-10-27","Resolved","3"
"CP0009538","C009539","O0009539","2025-10-19","Payment","Medium","2025-10-29","Resolved","4"
"CP0009539","C009540","O0009540","2025-10-20","Refund","Critical","2025-10-31","Resolved","5"
"CP0009540","C009541","O0009541","2025-10-21","Delivery","High","2025-10-21","Resolved","1"
"CP0009541","C009542","O0009542","2025-10-22","Delivery","Medium","2025-10-23","Resolved","2"
"CP0009542","C009543","O0009543","2025-10-23","Delivery","Critical","2025-10-25","Resolved","3"
"CP0009543","C009544","O0009544","2025-10-24","Support","Critical","2025-10-27","Resolved","4"
"CP0009544","C009545","O0009545","2025-10-25","Support","Critical","","Open",""
"CP0009545","C009546","O0009546","2025-10-26","Refund","Critical","2025-10-31","Resolved","1"
"CP0009546","C009547","O0009547","2025-10-27","Support","Critical","2025-11-02","Resolved","2"
"CP0009547","C009548","O0009548","2025-10-28","Delivery","High","2025-11-04","Resolved","3"
"CP0009548","C009549","O0009549","2025-10-29","Payment","High","2025-11-06","Resolved","4"
"CP0009549","C009550","O0009550","2025-10-30","Product","Medium","2025-11-08","Resolved","5"
"CP0009550","C009551","O0009551","2025-10-31","Payment","Low","2025-11-10","Resolved","1"
"CP0009551","C009552","O0009552","2025-11-01","Delivery","High","2025-11-12","Resolved","2"
"CP0009552","C009553","O0009553","2025-11-02","Product","Medium","","Open",""
"CP0009553","C009554","O0009554","2025-11-03","Product","Critical","2025-11-04","Resolved","4"
"CP0009554","C009555","O0009555","2025-11-04","Product","Low","2025-11-06","Resolved","5"
"CP0009555","C009556","O0009556","2025-11-05","Payment","Low","2025-11-08","Resolved","1"
"CP0009556","C009557","O0009557","2025-11-06","Delivery","High","2025-11-10","Resolved","2"
"CP0009557","C009558","O0009558","2025-11-07","Refund","Low","2025-11-12","Resolved","3"
"CP0009558","C009559","O0009559","2025-11-08","Refund","Medium","2025-11-14","Resolved","4"
"CP0009559","C009560","O0009560","2025-11-09","Payment","Critical","2025-11-16","Resolved","5"
"CP0009560","C009561","O0009561","2025-11-10","Refund","Low","","Open",""
"CP0009561","C009562","O0009562","2025-11-11","Support","High","2025-11-20","Resolved","2"
"CP0009562","C009563","O0009563","2025-11-12","Refund","Low","2025-11-22","Resolved","3"
"CP0009563","C009564","O0009564","2025-11-13","Refund","Medium","2025-11-24","Resolved","4"
"CP0009564","C009565","O0009565","2025-11-14","Product","High","2025-11-14","Resolved","5"
"CP0009565","C009566","O0009566","2025-11-15","Delivery","High","2025-11-16","Resolved","1"
"CP0009566","C009567","O0009567","2025-11-16","Refund","Medium","2025-11-18","Resolved","2"
"CP0009567","C009568","O0009568","2025-11-17","Product","Medium","2025-11-20","Resolved","3"
"CP0009568","C009569","O0009569","2025-11-18","Support","Critical","","Open",""
"CP0009569","C009570","O0009570","2025-11-19","Delivery","Low","2025-11-24","Resolved","5"
"CP0009570","C009571","O0009571","2025-11-20","Payment","Low","2025-11-26","Resolved","1"
"CP0009571","C009572","O0009572","2025-11-21","Refund","Low","2025-11-28","Resolved","2"
"CP0009572","C009573","O0009573","2025-11-22","Refund","Critical","2025-11-30","Resolved","3"
"CP0009573","C009574","O0009574","2025-11-23","Product","Low","2025-12-02","Resolved","4"
"CP0009574","C009575","O0009575","2025-11-24","Delivery","Critical","2025-12-04","Resolved","5"
"CP0009575","C009576","O0009576","2025-11-25","Payment","High","2025-12-06","Resolved","1"
"CP0009576","C009577","O0009577","2025-11-26","Support","Medium","","Open",""
"CP0009577","C009578","O0009578","2025-11-27","Delivery","Low","2025-11-28","Resolved","3"
"CP0009578","C009579","O0009579","2025-11-28","Product","Critical","2025-11-30","Resolved","4"
"CP0009579","C009580","O0009580","2025-11-29","Payment","Critical","2025-12-02","Resolved","5"
"CP0009580","C009581","O0009581","2025-11-30","Support","Low","2025-12-04","Resolved","1"
"CP0009581","C009582","O0009582","2025-12-01","Delivery","High","2025-12-06","Resolved","2"
"CP0009582","C009583","O0009583","2025-12-02","Product","Low","2025-12-08","Resolved","3"
"CP0009583","C009584","O0009584","2025-12-03","Support","Low","2025-12-10","Resolved","4"
"CP0009584","C009585","O0009585","2025-12-04","Product","Critical","","Open",""
"CP0009585","C009586","O0009586","2025-12-05","Payment","High","2025-12-14","Resolved","1"
"CP0009586","C009587","O0009587","2025-12-06","Refund","Low","2025-12-16","Resolved","2"
"CP0009587","C009588","O0009588","2025-12-07","Payment","Low","2025-12-18","Resolved","3"
"CP0009588","C009589","O0009589","2025-12-08","Product","Critical","2025-12-08","Resolved","4"
"CP0009589","C009590","O0009590","2025-12-09","Refund","High","2025-12-10","Resolved","5"
"CP0009590","C009591","O0009591","2025-12-10","Delivery","Low","2025-12-12","Resolved","1"
"CP0009591","C009592","O0009592","2025-12-11","Delivery","Low","2025-12-14","Resolved","2"
"CP0009592","C009593","O0009593","2025-12-12","Product","Critical","","Open",""
"CP0009593","C009594","O0009594","2025-12-13","Support","High","2025-12-18","Resolved","4"
"CP0009594","C009595","O0009595","2025-12-14","Product","High","2025-12-20","Resolved","5"
"CP0009595","C009596","O0009596","2025-12-15","Support","Low","2025-12-22","Resolved","1"
"CP0009596","C009597","O0009597","2025-12-16","Delivery","Medium","2025-12-24","Resolved","2"
"CP0009597","C009598","O0009598","2025-12-17","Support","High","2025-12-26","Resolved","3"
"CP0009598","C009599","O0009599","2025-12-18","Support","Low","2025-12-28","Resolved","4"
"CP0009599","C009600","O0009600","2025-12-19","Refund","Medium","2025-12-30","Resolved","5"
"CP0009600","C009601","O0009601","2025-12-20","Product","Low","","Open",""
"CP0009601","C009602","O0009602","2025-12-21","Payment","Low","2025-12-22","Resolved","2"
"CP0009602","C009603","O0009603","2025-12-22","Support","High","2025-12-24","Resolved","3"
"CP0009603","C009604","O0009604","2025-12-23","Product","Medium","2025-12-26","Resolved","4"
"CP0009604","C009605","O0009605","2025-12-24","Support","Low","2025-12-28","Resolved","5"
"CP0009605","C009606","O0009606","2025-12-25","Refund","Critical","2025-12-30","Resolved","1"
"CP0009606","C009607","O0009607","2025-12-26","Payment","Medium","2026-01-01","Resolved","2"
"CP0009607","C009608","O0009608","2025-12-27","Support","Medium","2026-01-03","Resolved","3"
"CP0009608","C009609","O0009609","2025-12-28","Delivery","Critical","","Open",""
"CP0009609","C009610","O0009610","2025-12-29","Refund","Low","2026-01-07","Resolved","5"
"CP0009610","C009611","O0009611","2025-12-30","Delivery","Medium","2026-01-09","Resolved","1"
"CP0009611","C009612","O0009612","2025-12-31","Product","Critical","2026-01-11","Resolved","2"
"CP0009612","C009613","O0009613","2026-01-01","Refund","Critical","2026-01-01","Resolved","3"
"CP0009613","C009614","O0009614","2026-01-02","Product","Critical","2026-01-03","Resolved","4"
"CP0009614","C009615","O0009615","2026-01-03","Support","Low","2026-01-05","Resolved","5"
"CP0009615","C009616","O0009616","2026-01-04","Refund","Low","2026-01-07","Resolved","1"
"CP0009616","C009617","O0009617","2026-01-05","Refund","Medium","","Open",""
"CP0009617","C009618","O0009618","2026-01-06","Product","High","2026-01-11","Resolved","3"
"CP0009618","C009619","O0009619","2026-01-07","Refund","Low","2026-01-13","Resolved","4"
"CP0009619","C009620","O0009620","2026-01-08","Payment","High","2026-01-15","Resolved","5"
"CP0009620","C009621","O0009621","2026-01-09","Refund","Medium","2026-01-17","Resolved","1"
"CP0009621","C009622","O0009622","2026-01-10","Delivery","Critical","2026-01-19","Resolved","2"
"CP0009622","C009623","O0009623","2026-01-11","Delivery","Medium","2026-01-21","Resolved","3"
"CP0009623","C009624","O0009624","2026-01-12","Refund","Critical","2026-01-23","Resolved","4"
"CP0009624","C009625","O0009625","2026-01-13","Refund","Critical","","Open",""
"CP0009625","C009626","O0009626","2026-01-14","Payment","High","2026-01-15","Resolved","1"
"CP0009626","C009627","O0009627","2026-01-15","Product","Critical","2026-01-17","Resolved","2"
"CP0009627","C009628","O0009628","2026-01-16","Support","Critical","2026-01-19","Resolved","3"
"CP0009628","C009629","O0009629","2026-01-17","Delivery","Critical","2026-01-21","Resolved","4"
"CP0009629","C009630","O0009630","2026-01-18","Support","Low","2026-01-23","Resolved","5"
"CP0009630","C009631","O0009631","2026-01-19","Support","Low","2026-01-25","Resolved","1"
"CP0009631","C009632","O0009632","2026-01-20","Delivery","High","2026-01-27","Resolved","2"
"CP0009632","C009633","O0009633","2026-01-21","Payment","Critical","","Open",""
"CP0009633","C009634","O0009634","2026-01-22","Payment","Medium","2026-01-31","Resolved","4"
"CP0009634","C009635","O0009635","2026-01-23","Refund","High","2026-02-02","Resolved","5"
"CP0009635","C009636","O0009636","2026-01-24","Payment","Critical","2026-02-04","Resolved","1"
"CP0009636","C009637","O0009637","2026-01-25","Refund","Critical","2026-01-25","Resolved","2"
"CP0009637","C009638","O0009638","2026-01-26","Payment","Low","2026-01-27","Resolved","3"
"CP0009638","C009639","O0009639","2026-01-27","Payment","High","2026-01-29","Resolved","4"
"CP0009639","C009640","O0009640","2026-01-28","Payment","Medium","2026-01-31","Resolved","5"
"CP0009640","C009641","O0009641","2026-01-29","Refund","High","","Open",""
"CP0009641","C009642","O0009642","2026-01-30","Support","Critical","2026-02-04","Resolved","2"
"CP0009642","C009643","O0009643","2026-01-31","Refund","Medium","2026-02-06","Resolved","3"
"CP0009643","C009644","O0009644","2026-02-01","Delivery","Critical","2026-02-08","Resolved","4"
"CP0009644","C009645","O0009645","2026-02-02","Support","Low","2026-02-10","Resolved","5"
"CP0009645","C009646","O0009646","2026-02-03","Refund","Low","2026-02-12","Resolved","1"
"CP0009646","C009647","O0009647","2026-02-04","Delivery","Critical","2026-02-14","Resolved","2"
"CP0009647","C009648","O0009648","2026-02-05","Support","Critical","2026-02-16","Resolved","3"
"CP0009648","C009649","O0009649","2026-02-06","Payment","Low","","Open",""
"CP0009649","C009650","O0009650","2026-02-07","Support","Critical","2026-02-08","Resolved","5"
"CP0009650","C009651","O0009651","2026-02-08","Delivery","Low","2026-02-10","Resolved","1"
"CP0009651","C009652","O0009652","2026-02-09","Product","Critical","2026-02-12","Resolved","2"
"CP0009652","C009653","O0009653","2026-02-10","Support","Medium","2026-02-14","Resolved","3"
"CP0009653","C009654","O0009654","2026-02-11","Payment","Critical","2026-02-16","Resolved","4"
"CP0009654","C009655","O0009655","2026-02-12","Product","Medium","2026-02-18","Resolved","5"
"CP0009655","C009656","O0009656","2026-02-13","Payment","Low","2026-02-20","Resolved","1"
"CP0009656","C009657","O0009657","2026-02-14","Delivery","Critical","","Open",""
