"Payment_ID","Invoice_ID","Customer_ID","Payment_Date","Payment_Method","Payment_Amount","Payment_Fee","Payment_Status"
"PAY0072763","INV0072763","C012764","2026-01-27","Bank Transfer","22571.00","406.28","Successful"
"PAY0072764","INV0072764","C012765","2026-01-28","Wallet","22688.00","408.38","Successful"
"PAY0072765","INV0072765","C012766","2026-01-29","Wallet","22805.00","410.49","Successful"
"PAY0072766","INV0072766","C012767","2026-01-30","Wallet","22922.00","412.60","Successful"
"PAY0072767","INV0072767","C012768","2026-01-31","Wallet","23039.00","414.70","Successful"
"PAY0072768","INV0072768","C012769","2026-02-01","Bank Transfer","23156.00","416.81","Successful"
"PAY0072769","INV0072769","C012770","2026-02-02","Wallet","23273.00","418.91","Successful"
"PAY0072770","INV0072770","C012771","2026-02-03","Bank Transfer","23390.00","421.02","Successful"
"PAY0072771","INV0072771","C012772","2026-02-04","Card","23507.00","423.13","Successful"
"PAY0072772","INV0072772","C012773","2026-02-05","Wallet","23624.00","425.23","Successful"
"PAY0072773","INV0072773","C012774","2026-02-06","Card","23741.00","427.34","Successful"
"PAY0072774","INV0072774","C012775","2026-02-07","Bank Transfer","23858.00","429.44","Successful"
"PAY0072775","INV0072775","C012776","2026-02-08","UPI","23975.00","431.55","Successful"
"PAY0072776","INV0072776","C012777","2026-02-09","UPI","24092.00","433.66","Successful"
"PAY0072777","INV0072777","C012778","2026-02-10","Wallet","24209.00","435.76","Failed"
"PAY0072778","INV0072778","C012779","2026-02-11","Card","24326.00","437.87","Successful"
"PAY0072779","INV0072779","C012780","2026-02-12","Wallet","24443.00","439.97","Successful"
"PAY0072780","INV0072780","C012781","2026-02-13","Card","24560.00","442.08","Successful"
"PAY0072781","INV0072781","C012782","2026-02-14","Card","24677.00","444.19","Successful"
"PAY0072782","INV0072782","C012783","2026-02-15","Wallet","24794.00","446.29","Successful"
"PAY0072783","INV0072783","C012784","2026-02-16","UPI","24911.00","448.40","Successful"
"PAY0072784","INV0072784","C012785","2026-02-17","Bank Transfer","25028.00","450.50","Successful"
"PAY0072785","INV0072785","C012786","2026-02-18","UPI","25145.00","452.61","Successful"
"PAY0072786","INV0072786","C012787","2026-02-19","Card","25262.00","454.72","Successful"
"PAY0072787","INV0072787","C012788","2026-02-20","Card","25379.00","456.82","Successful"
"PAY0072788","INV0072788","C012789","2026-02-21","Card","25496.00","458.93","Successful"
"PAY0072789","INV0072789","C012790","2026-02-22","Bank Transfer","25613.00","461.03","Successful"
"PAY0072790","INV0072790","C012791","2026-02-23","Bank Transfer","25730.00","463.14","Successful"
"PAY0072791","INV0072791","C012792","2026-02-24","Card","25847.00","465.25","Successful"
"PAY0072792","INV0072792","C012793","2026-02-25","Card","25964.00","467.35","Successful"
"PAY0072793","INV0072793","C012794","2026-02-26","Card","26081.00","469.46","Successful"
"PAY0072794","INV0072794","C012795","2026-02-27","Wallet","26198.00","471.56","Failed"
"PAY0072795","INV0072795","C012796","2026-02-28","UPI","26315.00","473.67","Successful"
"PAY0072796","INV0072796","C012797","2026-03-01","UPI","26432.00","475.78","Successful"
"PAY0072797","INV0072797","C012798","2026-03-02","Wallet","26549.00","477.88","Successful"
"PAY0072798","INV0072798","C012799","2026-03-03","Card","26666.00","479.99","Successful"
"PAY0072799","INV0072799","C012800","2026-03-04","Wallet","26783.00","482.09","Successful"
"PAY0072800","INV0072800","C012801","2026-03-05","Bank Transfer","3500.00","63.00","Successful"
"PAY0072801","INV0072801","C012802","2026-03-06","Bank Transfer","3617.00","65.11","Successful"
"PAY0072802","INV0072802","C012803","2026-03-07","Wallet","3734.00","67.21","Successful"
"PAY0072803","INV0072803","C012804","2026-03-08","Card","3851.00","69.32","Successful"
"PAY0072804","INV0072804","C012805","2026-03-09","UPI","3968.00","71.42","Successful"
"PAY0072805","INV0072805","C012806","2026-03-10","Bank Transfer","4085.00","73.53","Successful"
"PAY0072806","INV0072806","C012807","2026-03-11","Wallet","4202.00","75.64","Successful"
"PAY0072807","INV0072807","C012808","2026-03-12","Card","4319.00","77.74","Successful"
"PAY0072808","INV0072808","C012809","2026-03-13","Bank Transfer","4436.00","79.85","Successful"
"PAY0072809","INV0072809","C012810","2026-03-14","UPI","4553.00","81.95","Successful"
"PAY0072810","INV0072810","C012811","2026-03-15","UPI","4670.00","84.06","Successful"
"PAY0072811","INV0072811","C012812","2026-03-16","UPI","4787.00","86.17","Failed"
"PAY0072812","INV0072812","C012813","2026-03-17","Card","4904.00","88.27","Successful"
"PAY0072813","INV0072813","C012814","2026-03-18","UPI","5021.00","90.38","Successful"
"PAY0072814","INV0072814","C012815","2026-03-19","Bank Transfer","5138.00","92.48","Successful"
"PAY0072815","INV0072815","C012816","2026-03-20","Card","5255.00","94.59","Successful"
"PAY0072816","INV0072816","C012817","2026-03-21","Wallet","5372.00","96.70","Successful"
"PAY0072817","INV0072817","C012818","2026-03-22","UPI","5489.00","98.80","Successful"
"PAY0072818","INV0072818","C012819","2026-03-23","Bank Transfer","5606.00","100.91","Successful"
"PAY0072819","INV0072819","C012820","2026-03-24","Card","5723.00","103.01","Successful"
"PAY0072820","INV0072820","C012821","2026-03-25","UPI","5840.00","105.12","Successful"
"PAY0072821","INV0072821","C012822","2026-03-26","Bank Transfer","5957.00","107.23","Successful"
"PAY0072822","INV0072822","C012823","2026-03-27","Wallet","6074.00","109.33","Successful"
"PAY0072823","INV0072823","C012824","2026-03-28","Wallet","6191.00","111.44","Successful"
"PAY0072824","INV0072824","C012825","2026-03-29","Bank Transfer","6308.00","113.54","Successful"
"PAY0072825","INV0072825","C012826","2026-03-30","Card","6425.00","115.65","Successful"
"PAY0072826","INV0072826","C012827","2026-03-31","Wallet","6542.00","117.76","Successful"
"PAY0072827","INV0072827","C012828","2026-04-01","Card","6659.00","119.86","Successful"
"PAY0072828","INV0072828","C012829","2026-04-02","Wallet","6776.00","121.97","Failed"
"PAY0072829","INV0072829","C012830","2026-04-03","Bank Transfer","6893.00","124.07","Successful"
"PAY0072830","INV0072830","C012831","2026-04-04","Bank Transfer","7010.00","126.18","Successful"
"PAY0072831","INV0072831","C012832","2026-04-05","Wallet","7127.00","128.29","Successful"
"PAY0072832","INV0072832","C012833","2026-04-06","UPI","7244.00","130.39","Successful"
"PAY0072833","INV0072833","C012834","2026-04-07","Card","7361.00","132.50","Successful"
"PAY0072834","INV0072834","C012835","2026-04-08","UPI","7478.00","134.60","Successful"
"PAY0072835","INV0072835","C012836","2026-04-09","UPI","7595.00","136.71","Successful"
"PAY0072836","INV0072836","C012837","2026-04-10","Bank Transfer","7712.00","138.82","Successful"
"PAY0072837","INV0072837","C012838","2026-04-11","Bank Transfer","7829.00","140.92","Successful"
"PAY0072838","INV0072838","C012839","2026-04-12","Wallet","7946.00","143.03","Successful"
"PAY0072839","INV0072839","C012840","2026-04-13","Wallet","8063.00","145.13","Successful"
"PAY0072840","INV0072840","C012841","2026-04-14","UPI","8180.00","147.24","Successful"
"PAY0072841","INV0072841","C012842","2026-04-15","UPI","8297.00","149.35","Successful"
"PAY0072842","INV0072842","C012843","2026-04-16","Bank Transfer","8414.00","151.45","Successful"
"PAY0072843","INV0072843","C012844","2026-04-17","UPI","8531.00","153.56","Successful"
"PAY0072844","INV0072844","C012845","2026-04-18","Wallet","8648.00","155.66","Successful"
"PAY0072845","INV0072845","C012846","2026-04-19","Card","8765.00","157.77","Failed"
"PAY0072846","INV0072846","C012847","2026-04-20","Card","8882.00","159.88","Successful"
"PAY0072847","INV0072847","C012848","2026-04-21","Card","8999.00","161.98","Successful"
"PAY0072848","INV0072848","C012849","2026-04-22","Card","9116.00","164.09","Successful"
"PAY0072849","INV0072849","C012850","2026-04-23","Bank Transfer","9233.00","166.19","Successful"
"PAY0072850","INV0072850","C012851","2026-04-24","Bank Transfer","9350.00","168.30","Successful"
"PAY0072851","INV0072851","C012852","2026-04-25","Bank Transfer","9467.00","170.41","Successful"
"PAY0072852","INV0072852","C012853","2026-04-26","Card","9584.00","172.51","Successful"
"PAY0072853","INV0072853","C012854","2026-04-27","UPI","9701.00","174.62","Successful"
"PAY0072854","INV0072854","C012855","2026-04-28","Card","9818.00","176.72","Successful"
"PAY0072855","INV0072855","C012856","2026-04-29","Wallet","9935.00","178.83","Successful"
"PAY0072856","INV0072856","C012857","2026-04-30","Card","10052.00","180.94","Successful"
"PAY0072857","INV0072857","C012858","2026-05-01","UPI","10169.00","183.04","Successful"
"PAY0072858","INV0072858","C012859","2026-05-02","UPI","10286.00","185.15","Successful"
"PAY0072859","INV0072859","C012860","2026-05-03","Wallet","10403.00","187.25","Successful"
"PAY0072860","INV0072860","C012861","2026-05-04","Bank Transfer","10520.00","189.36","Successful"
"PAY0072861","INV0072861","C012862","2026-05-05","UPI","10637.00","191.47","Successful"
"PAY0072862","INV0072862","C012863","2026-05-06","UPI","10754.00","193.57","Failed"
"PAY0072863","INV0072863","C012864","2026-05-07","Bank Transfer","10871.00","195.68","Successful"
"PAY0072864","INV0072864","C012865","2026-05-08","Wallet","10988.00","197.78","Successful"
"PAY0072865","INV0072865","C012866","2026-05-09","Bank Transfer","11105.00","199.89","Successful"
"PAY0072866","INV0072866","C012867","2026-05-10","Card","11222.00","202.00","Successful"
"PAY0072867","INV0072867","C012868","2026-05-11","UPI","11339.00","204.10","Successful"
"PAY0072868","INV0072868","C012869","2026-05-12","Card","11456.00","206.21","Successful"
"PAY0072869","INV0072869","C012870","2026-05-13","Wallet","11573.00","208.31","Successful"
"PAY0072870","INV0072870","C012871","2026-05-14","Bank Transfer","11690.00","210.42","Successful"
"PAY0072871","INV0072871","C012872","2026-05-15","UPI","11807.00","212.53","Successful"
"PAY0072872","INV0072872","C012873","2026-05-16","Wallet","11924.00","214.63","Successful"
"PAY0072873","INV0072873","C012874","2026-05-17","Bank Transfer","12041.00","216.74","Successful"
"PAY0072874","INV0072874","C012875","2026-05-18","Bank Transfer","12158.00","218.84","Successful"
"PAY0072875","INV0072875","C012876","2026-05-19","UPI","12275.00","220.95","Successful"
"PAY0072876","INV0072876","C012877","2026-05-20","Bank Transfer","12392.00","223.06","Successful"
"PAY0072877","INV0072877","C012878","2026-05-21","Card","12509.00","225.16","Successful"
"PAY0072878","INV0072878","C012879","2026-05-22","UPI","12626.00","227.27","Successful"
"PAY0072879","INV0072879","C012880","2026-05-23","UPI","12743.00","229.37","Failed"
"PAY0072880","INV0072880","C012881","2026-05-24","Bank Transfer","12860.00","231.48","Successful"
"PAY0072881","INV0072881","C012882","2026-05-25","Card","12977.00","233.59","Successful"
"PAY0072882","INV0072882","C012883","2026-05-26","Wallet","13094.00","235.69","Successful"
"PAY0072883","INV0072883","C012884","2026-05-27","Wallet","13211.00","237.80","Successful"
"PAY0072884","INV0072884","C012885","2026-05-28","Wallet","13328.00","239.90","Successful"
"PAY0072885","INV0072885","C012886","2026-05-29","UPI","13445.00","242.01","Successful"
"PAY0072886","INV0072886","C012887","2026-05-30","UPI","13562.00","244.12","Successful"
"PAY0072887","INV0072887","C012888","2026-05-31","Card","13679.00","246.22","Successful"
"PAY0072888","INV0072888","C012889","2026-06-01","UPI","13796.00","248.33","Successful"
"PAY0072889","INV0072889","C012890","2026-06-02","Wallet","13913.00","250.43","Successful"
"PAY0072890","INV0072890","C012891","2026-06-03","Bank Transfer","14030.00","252.54","Successful"
"PAY0072891","INV0072891","C012892","2026-06-04","Card","14147.00","254.65","Successful"
"PAY0072892","INV0072892","C012893","2026-06-05","Card","14264.00","256.75","Successful"
"PAY0072893","INV0072893","C012894","2026-06-06","Card","14381.00","258.86","Successful"
"PAY0072894","INV0072894","C012895","2026-06-07","Bank Transfer","14498.00","260.96","Successful"
"PAY0072895","INV0072895","C012896","2026-06-08","Card","14615.00","263.07","Successful"
"PAY0072896","INV0072896","C012897","2026-06-09","Card","14732.00","265.18","Failed"
"PAY0072897","INV0072897","C012898","2026-06-10","UPI","14849.00","267.28","Successful"
"PAY0072898","INV0072898","C012899","2026-06-11","Card","14966.00","269.39","Successful"
"PAY0072899","INV0072899","C012900","2026-06-12","Wallet","15083.00","271.49","Successful"
"PAY0072900","INV0072900","C012901","2026-06-13","Bank Transfer","15200.00","273.60","Successful"
"PAY0072901","INV0072901","C012902","2026-06-14","Bank Transfer","15317.00","275.71","Successful"
"PAY0072902","INV0072902","C012903","2026-06-15","Bank Transfer","15434.00","277.81","Successful"
"PAY0072903","INV0072903","C012904","2026-06-16","Card","15551.00","279.92","Successful"
"PAY0072904","INV0072904","C012905","2026-06-17","Wallet","15668.00","282.02","Successful"
"PAY0072905","INV0072905","C012906","2026-06-18","Wallet","15785.00","284.13","Successful"
"PAY0072906","INV0072906","C012907","2026-06-19","Card","15902.00","286.24","Successful"
"PAY0072907","INV0072907","C012908","2026-06-20","Card","16019.00","288.34","Successful"
"PAY0072908","INV0072908","C012909","2026-06-21","Wallet","16136.00","290.45","Successful"
"PAY0072909","INV0072909","C012910","2026-06-22","Wallet","16253.00","292.55","Successful"
"PAY0072910","INV0072910","C012911","2026-06-23","Wallet","16370.00","294.66","Successful"
"PAY0072911","INV0072911","C012912","2026-06-24","Card","16487.00","296.77","Successful"
"PAY0072912","INV0072912","C012913","2026-06-25","Bank Transfer","16604.00","298.87","Successful"
"PAY0072913","INV0072913","C012914","2026-06-26","UPI","16721.00","300.98","Failed"
"PAY0072914","INV0072914","C012915","2026-06-27","Wallet","16838.00","303.08","Successful"
"PAY0072915","INV0072915","C012916","2026-06-28","UPI","16955.00","305.19","Successful"
"PAY0072916","INV0072916","C012917","2026-06-29","UPI","17072.00","307.30","Successful"
"PAY0072917","INV0072917","C012918","2026-06-30","UPI","17189.00","309.40","Successful"
"PAY0072918","INV0072918","C012919","2026-07-01","Card","17306.00","311.51","Successful"
"PAY0072919","INV0072919","C012920","2026-07-02","Card","17423.00","313.61","Successful"
"PAY0072920","INV0072920","C012921","2026-07-03","Bank Transfer","17540.00","315.72","Successful"
"PAY0072921","INV0072921","C012922","2026-07-04","UPI","17657.00","317.83","Successful"
"PAY0072922","INV0072922","C012923","2026-07-05","Wallet","17774.00","319.93","Successful"
"PAY0072923","INV0072923","C012924","2026-07-06","Card","17891.00","322.04","Successful"
"PAY0072924","INV0072924","C012925","2026-07-07","Wallet","18008.00","324.14","Successful"
"PAY0072925","INV0072925","C012926","2026-07-08","Wallet","18125.00","326.25","Successful"
"PAY0072926","INV0072926","C012927","2026-07-09","Bank Transfer","18242.00","328.36","Successful"
"PAY0072927","INV0072927","C012928","2026-07-10","UPI","18359.00","330.46","Successful"
"PAY0072928","INV0072928","C012929","2026-07-11","Card","18476.00","332.57","Successful"
"PAY0072929","INV0072929","C012930","2026-07-12","Bank Transfer","18593.00","334.67","Successful"
"PAY0072930","INV0072930","C012931","2026-07-13","UPI","18710.00","336.78","Failed"
"PAY0072931","INV0072931","C012932","2026-07-14","Card","18827.00","338.89","Successful"
"PAY0072932","INV0072932","C012933","2026-07-15","Wallet","18944.00","340.99","Successful"
"PAY0072933","INV0072933","C012934","2026-07-16","UPI","19061.00","343.10","Successful"
"PAY0072934","INV0072934","C012935","2026-07-17","Bank Transfer","19178.00","345.20","Successful"
"PAY0072935","INV0072935","C012936","2026-07-18","Bank Transfer","19295.00","347.31","Successful"
"PAY0072936","INV0072936","C012937","2026-07-19","Wallet","19412.00","349.42","Successful"
"PAY0072937","INV0072937","C012938","2026-07-20","Wallet","19529.00","351.52","Successful"
"PAY0072938","INV0072938","C012939","2026-07-21","Wallet","19646.00","353.63","Successful"
"PAY0072939","INV0072939","C012940","2026-07-22","Wallet","19763.00","355.73","Successful"
"PAY0072940","INV0072940","C012941","2026-07-23","Wallet","19880.00","357.84","Successful"
