"Order_Item_ID","Order_ID","Product_ID","Quantity","Unit_Price","Discount_Pct","Gross_Amount","Net_Amount"
"OI00210749","O0010749","P00750","5","9075.00","0.00","45375.00","3495.25"
"OI00210750","O0010750","P00751","1","9250.00","0.01","9250.00","705.40"
"OI00210751","O0010751","P00752","2","9425.00","0.02","18850.00","1422.98"
"OI00210752","O0010752","P00753","3","9600.00","0.03","28800.00","2151.92"
"OI00210753","O0010753","P00754","4","9775.00","0.04","39100.00","2891.41"
"OI00210754","O0010754","P00755","5","9950.00","0.05","49750.00","3640.64"
"OI00210755","O0010755","P00756","1","10125.00","0.06","10125.00","733.14"
"OI00210756","O0010756","P00757","2","10300.00","0.00","20600.00","1586.82"
"OI00210757","O0010757","P00758","3","10475.00","0.01","31425.00","2396.47"
"OI00210758","O0010758","P00759","4","10650.00","0.02","42600.00","3215.86"
"OI00210759","O0010759","P00760","5","10825.00","0.03","54125.00","4044.18"
"OI00210760","O0010760","P00761","1","11000.00","0.04","11000.00","813.44"
"OI00210761","O0010761","P00762","2","11175.00","0.05","22350.00","1635.54"
"OI00210762","O0010762","P00763","3","11350.00","0.06","34050.00","2465.51"
"OI00210763","O0010763","P00764","4","11525.00","0.00","46100.00","3551.09"
"OI00210764","O0010764","P00765","5","11700.00","0.01","58500.00","4461.21"
"OI00210765","O0010765","P00766","1","11875.00","0.02","11875.00","896.44"
"OI00210766","O0010766","P00767","2","12050.00","0.03","24100.00","1800.74"
"OI00210767","O0010767","P00768","3","12225.00","0.04","36675.00","2712.08"
"OI00210768","O0010768","P00769","4","12400.00","0.05","49600.00","3629.66"
"OI00210769","O0010769","P00770","5","12575.00","0.06","62875.00","4552.68"
"OI00210770","O0010770","P00771","1","12750.00","0.00","12750.00","982.14"
"OI00210771","O0010771","P00772","2","12925.00","0.01","25850.00","1971.32"
"OI00210772","O0010772","P00773","3","13100.00","0.02","39300.00","2966.74"
"OI00210773","O0010773","P00774","4","13275.00","0.03","53100.00","3967.60"
"OI00210774","O0010774","P00775","5","13450.00","0.04","67250.00","4973.07"
"OI00210775","O0010775","P00776","1","13625.00","0.05","13625.00","997.06"
"OI00210776","O0010776","P00777","2","13800.00","0.06","27600.00","1998.47"
"OI00210777","O0010777","P00778","3","13975.00","0.00","41925.00","3229.49"
"OI00210778","O0010778","P00779","4","14150.00","0.01","56600.00","4316.31"
"OI00210779","O0010779","P00780","5","14325.00","0.02","71625.00","5406.94"
"OI00210780","O0010780","P00781","1","14500.00","0.03","14500.00","1083.43"
"OI00210781","O0010781","P00782","2","14675.00","0.04","29350.00","2170.40"
"OI00210782","O0010782","P00783","3","14850.00","0.05","44550.00","3260.11"
"OI00210783","O0010783","P00784","4","15025.00","0.06","60100.00","4351.75"
"OI00210784","O0010784","P00785","5","15200.00","0.00","76000.00","5854.30"
"OI00210785","O0010785","P00786","1","15375.00","0.01","15375.00","1172.50"
"OI00210786","O0010786","P00787","2","15550.00","0.02","31100.00","2347.73"
"OI00210787","O0010787","P00788","3","15725.00","0.03","47175.00","3524.88"
"OI00210788","O0010788","P00789","4","15900.00","0.04","63600.00","4703.16"
"OI00210789","O0010789","P00790","5","16075.00","0.05","80375.00","5881.74"
"OI00210790","O0010790","P00791","1","16250.00","0.06","16250.00","1176.64"
"OI00210791","O0010791","P00792","2","16425.00","0.00","32850.00","2530.44"
"OI00210792","O0010792","P00793","3","16600.00","0.01","49800.00","3797.74"
"OI00210793","O0010793","P00794","4","16775.00","0.02","67100.00","5065.35"
"OI00210794","O0010794","P00795","5","16950.00","0.03","84750.00","6332.46"
"OI00210795","O0010795","P00796","1","17125.00","0.04","17125.00","1266.38"
"OI00210796","O0010796","P00797","2","17300.00","0.05","34600.00","2531.98"
"OI00210797","O0010797","P00798","3","17475.00","0.06","52425.00","3796.01"
"OI00210798","O0010798","P00799","4","17650.00","0.00","70600.00","5438.33"
"OI00210799","O0010799","P00800","5","17825.00","0.01","89125.00","6796.67"
"OI00210800","O0010800","P00801","1","500.00","0.02","500.00","37.74"
"OI00210801","O0010801","P00802","2","675.00","0.03","1350.00","100.87"
"OI00210802","O0010802","P00803","3","850.00","0.04","2550.00","188.57"
"OI00210803","O0010803","P00804","4","1025.00","0.05","4100.00","300.03"
"OI00210804","O0010804","P00805","5","1200.00","0.06","6000.00","434.45"
"OI00210805","O0010805","P00806","1","1375.00","0.00","1375.00","105.92"
"OI00210806","O0010806","P00807","2","1550.00","0.01","3100.00","236.41"
"OI00210807","O0010807","P00808","3","1725.00","0.02","5175.00","390.66"
"OI00210808","O0010808","P00809","4","1900.00","0.03","7600.00","567.87"
"OI00210809","O0010809","P00810","5","2075.00","0.04","10375.00","767.22"
"OI00210810","O0010810","P00811","1","2250.00","0.05","2250.00","164.65"
"OI00210811","O0010811","P00812","2","2425.00","0.06","4850.00","351.18"
"OI00210812","O0010812","P00813","3","2600.00","0.00","7800.00","600.84"
"OI00210813","O0010813","P00814","4","2775.00","0.01","11100.00","846.49"
"OI00210814","O0010814","P00815","5","2950.00","0.02","14750.00","1113.47"
"OI00210815","O0010815","P00816","1","3125.00","0.03","3125.00","233.50"
"OI00210816","O0010816","P00817","2","3300.00","0.04","6600.00","488.06"
"OI00210817","O0010817","P00818","3","3475.00","0.05","10425.00","762.89"
"OI00210818","O0010818","P00819","4","3650.00","0.06","14600.00","1057.16"
"OI00210819","O0010819","P00820","5","3825.00","0.00","19125.00","1473.20"
"OI00210820","O0010820","P00821","1","4000.00","0.01","4000.00","305.04"
"OI00210821","O0010821","P00822","2","4175.00","0.02","8350.00","630.34"
"OI00210822","O0010822","P00823","3","4350.00","0.03","13050.00","975.09"
"OI00210823","O0010823","P00824","4","4525.00","0.04","18100.00","1338.48"
"OI00210824","O0010824","P00825","5","4700.00","0.05","23500.00","1719.70"
"OI00210825","O0010825","P00826","1","4875.00","0.06","4875.00","352.99"
"OI00210826","O0010826","P00827","2","5050.00","0.00","10100.00","778.01"
"OI00210827","O0010827","P00828","3","5225.00","0.01","15675.00","1195.37"
"OI00210828","O0010828","P00829","4","5400.00","0.02","21600.00","1630.58"
"OI00210829","O0010829","P00830","5","5575.00","0.03","27875.00","2082.80"
"OI00210830","O0010830","P00831","1","5750.00","0.04","5750.00","425.21"
"OI00210831","O0010831","P00832","2","5925.00","0.05","11850.00","867.17"
"OI00210832","O0010832","P00833","3","6100.00","0.06","18300.00","1325.07"
"OI00210833","O0010833","P00834","4","6275.00","0.00","25100.00","1933.46"
"OI00210834","O0010834","P00835","5","6450.00","0.01","32250.00","2459.38"
"OI00210835","O0010835","P00836","1","6625.00","0.02","6625.00","500.12"
"OI00210836","O0010836","P00837","2","6800.00","0.03","13600.00","1016.18"
"OI00210837","O0010837","P00838","3","6975.00","0.04","20925.00","1547.38"
"OI00210838","O0010838","P00839","4","7150.00","0.05","28600.00","2092.91"
"OI00210839","O0010839","P00840","5","7325.00","0.06","36625.00","2651.96"
"OI00210840","O0010840","P00841","1","7500.00","0.00","7500.00","577.73"
"OI00210841","O0010841","P00842","2","7675.00","0.01","15350.00","1170.59"
"OI00210842","O0010842","P00843","3","7850.00","0.02","23550.00","1777.78"
"OI00210843","O0010843","P00844","4","8025.00","0.03","32100.00","2398.49"
"OI00210844","O0010844","P00845","5","8200.00","0.04","41000.00","3031.91"
"OI00210845","O0010845","P00846","1","8375.00","0.05","8375.00","612.87"
"OI00210846","O0010846","P00847","2","8550.00","0.06","17100.00","1238.18"
"OI00210847","O0010847","P00848","3","8725.00","0.00","26175.00","2016.27"
"OI00210848","O0010848","P00849","4","8900.00","0.01","35600.00","2714.85"
"OI00210849","O0010849","P00850","5","9075.00","0.02","45375.00","3425.34"
"OI00210850","O0010850","P00851","1","9250.00","0.03","9250.00","691.15"
"OI00210851","O0010851","P00852","2","9425.00","0.04","18850.00","1393.94"
"OI00210852","O0010852","P00853","3","9600.00","0.05","28800.00","2107.55"
"OI00210853","O0010853","P00854","4","9775.00","0.06","39100.00","2831.17"
"OI00210854","O0010854","P00855","5","9950.00","0.00","49750.00","3832.25"
"OI00210855","O0010855","P00856","1","10125.00","0.01","10125.00","772.13"
"OI00210856","O0010856","P00857","2","10300.00","0.02","20600.00","1555.09"
"OI00210857","O0010857","P00858","3","10475.00","0.03","31425.00","2348.05"
"OI00210858","O0010858","P00859","4","10650.00","0.04","42600.00","3150.23"
"OI00210859","O0010859","P00860","5","10825.00","0.05","54125.00","3960.80"
"OI00210860","O0010860","P00861","1","11000.00","0.06","11000.00","796.49"
"OI00210861","O0010861","P00862","2","11175.00","0.00","22350.00","1721.63"
"OI00210862","O0010862","P00863","3","11350.00","0.01","34050.00","2596.65"
"OI00210863","O0010863","P00864","4","11525.00","0.02","46100.00","3480.07"
"OI00210864","O0010864","P00865","5","11700.00","0.03","58500.00","4371.08"
"OI00210865","O0010865","P00866","1","11875.00","0.04","11875.00","878.14"
"OI00210866","O0010866","P00867","2","12050.00","0.05","24100.00","1763.61"
"OI00210867","O0010867","P00868","3","12225.00","0.06","36675.00","2655.58"
"OI00210868","O0010868","P00869","4","12400.00","0.00","49600.00","3820.70"
"OI00210869","O0010869","P00870","5","12575.00","0.01","62875.00","4794.84"
"OI00210870","O0010870","P00871","1","12750.00","0.02","12750.00","962.49"
"OI00210871","O0010871","P00872","2","12925.00","0.03","25850.00","1931.49"
"OI00210872","O0010872","P00873","3","13100.00","0.04","39300.00","2906.20"
"OI00210873","O0010873","P00874","4","13275.00","0.05","53100.00","3885.79"
"OI00210874","O0010874","P00875","5","13450.00","0.06","67250.00","4869.47"
"OI00210875","O0010875","P00876","1","13625.00","0.00","13625.00","1049.54"
"OI00210876","O0010876","P00877","2","13800.00","0.01","27600.00","2104.77"
"OI00210877","O0010877","P00878","3","13975.00","0.02","41925.00","3164.90"
"OI00210878","O0010878","P00879","4","14150.00","0.03","56600.00","4229.11"
"OI00210879","O0010879","P00880","5","14325.00","0.04","71625.00","5296.60"
"OI00210880","O0010880","P00881","1","14500.00","0.05","14500.00","1061.09"
"OI00210881","O0010881","P00882","2","14675.00","0.06","29350.00","2125.19"
"OI00210882","O0010882","P00883","3","14850.00","0.00","44550.00","3431.70"
"OI00210883","O0010883","P00884","4","15025.00","0.01","60100.00","4583.22"
"OI00210884","O0010884","P00885","5","15200.00","0.02","76000.00","5737.21"
"OI00210885","O0010885","P00886","1","15375.00","0.03","15375.00","1148.81"
"OI00210886","O0010886","P00887","2","15550.00","0.04","31100.00","2299.81"
"OI00210887","O0010887","P00888","3","15725.00","0.05","47175.00","3452.21"
"OI00210888","O0010888","P00889","4","15900.00","0.06","63600.00","4605.18"
"OI00210889","O0010889","P00890","5","16075.00","0.00","80375.00","6191.31"
"OI00210890","O0010890","P00891","1","16250.00","0.01","16250.00","1239.22"
"OI00210891","O0010891","P00892","2","16425.00","0.02","32850.00","2479.83"
"OI00210892","O0010892","P00893","3","16600.00","0.03","49800.00","3721.02"
"OI00210893","O0010893","P00894","4","16775.00","0.04","67100.00","4961.98"
"OI00210894","O0010894","P00895","5","16950.00","0.05","84750.00","6201.90"
"OI00210895","O0010895","P00896","1","17125.00","0.06","17125.00","1239.99"
"OI00210896","O0010896","P00897","2","17300.00","0.00","34600.00","2665.25"
"OI00210897","O0010897","P00898","3","17475.00","0.01","52425.00","3997.93"
"OI00210898","O0010898","P00899","4","17650.00","0.02","70600.00","5329.57"
"OI00210899","O0010899","P00900","5","17825.00","0.03","89125.00","6659.36"
"OI00210900","O0010900","P00901","1","500.00","0.04","500.00","36.97"
"OI00210901","O0010901","P00902","2","675.00","0.05","1350.00","98.79"
"OI00210902","O0010902","P00903","3","850.00","0.06","2550.00","184.64"
"OI00210903","O0010903","P00904","4","1025.00","0.00","4100.00","315.82"
"OI00210904","O0010904","P00905","5","1200.00","0.01","6000.00","457.56"
"OI00210905","O0010905","P00906","1","1375.00","0.02","1375.00","103.80"
"OI00210906","O0010906","P00907","2","1550.00","0.03","3100.00","231.63"
"OI00210907","O0010907","P00908","3","1725.00","0.04","5175.00","382.69"
"OI00210908","O0010908","P00909","4","1900.00","0.05","7600.00","556.16"
"OI00210909","O0010909","P00910","5","2075.00","0.06","10375.00","751.24"
"OI00210910","O0010910","P00911","1","2250.00","0.00","2250.00","173.32"
"OI00210911","O0010911","P00912","2","2425.00","0.01","4850.00","369.86"
"OI00210912","O0010912","P00913","3","2600.00","0.02","7800.00","588.82"
"OI00210913","O0010913","P00914","4","2775.00","0.03","11100.00","829.38"
"OI00210914","O0010914","P00915","5","2950.00","0.04","14750.00","1090.75"
"OI00210915","O0010915","P00916","1","3125.00","0.05","3125.00","228.68"
"OI00210916","O0010916","P00917","2","3300.00","0.06","6600.00","477.90"
"OI00210917","O0010917","P00918","3","3475.00","0.00","10425.00","803.04"
"OI00210918","O0010918","P00919","4","3650.00","0.01","14600.00","1113.39"
"OI00210919","O0010919","P00920","5","3825.00","0.02","19125.00","1443.74"
"OI00210920","O0010920","P00921","1","4000.00","0.03","4000.00","298.88"
"OI00210921","O0010921","P00922","2","4175.00","0.04","8350.00","617.47"
"OI00210922","O0010922","P00923","3","4350.00","0.05","13050.00","954.98"
"OI00210923","O0010923","P00924","4","4525.00","0.06","18100.00","1310.59"
"OI00210924","O0010924","P00925","5","4700.00","0.00","23500.00","1810.21"
"OI00210925","O0010925","P00926","1","4875.00","0.01","4875.00","371.77"
"OI00210926","O0010926","P00927","2","5050.00","0.02","10100.00","762.45"
"OI00210927","O0010927","P00928","3","5225.00","0.03","15675.00","1171.23"
"OI00210928","O0010928","P00929","4","5400.00","0.04","21600.00","1597.30"
"OI00210929","O0010929","P00930","5","5575.00","0.05","27875.00","2039.86"
"OI00210930","O0010930","P00931","1","5750.00","0.06","5750.00","416.35"
"OI00210931","O0010931","P00932","2","5925.00","0.00","11850.00","912.81"
"OI00210932","O0010932","P00933","3","6100.00","0.01","18300.00","1395.56"
"OI00210933","O0010933","P00934","4","6275.00","0.02","25100.00","1894.79"
"OI00210934","O0010934","P00935","5","6450.00","0.03","32250.00","2409.70"
"OI00210935","O0010935","P00936","1","6625.00","0.04","6625.00","489.91"
"OI00210936","O0010936","P00937","2","6800.00","0.05","13600.00","995.23"
"OI00210937","O0010937","P00938","3","6975.00","0.06","20925.00","1515.15"
"OI00210938","O0010938","P00939","4","7150.00","0.00","28600.00","2203.06"
"OI00210939","O0010939","P00940","5","7325.00","0.01","36625.00","2793.02"
"OI00210940","O0010940","P00941","1","7500.00","0.02","7500.00","566.17"
"OI00210941","O0010941","P00942","2","7675.00","0.03","15350.00","1146.94"
"OI00210942","O0010942","P00943","3","7850.00","0.04","23550.00","1741.50"
"OI00210943","O0010943","P00944","4","8025.00","0.05","32100.00","2349.04"
"OI00210944","O0010944","P00945","5","8200.00","0.06","41000.00","2968.75"
"OI00210945","O0010945","P00946","1","8375.00","0.00","8375.00","645.13"
"OI00210946","O0010946","P00947","2","8550.00","0.01","17100.00","1304.04"
"OI00210947","O0010947","P00948","3","8725.00","0.02","26175.00","1975.94"
"OI00210948","O0010948","P00949","4","8900.00","0.03","35600.00","2660.01"
"OI00210949","O0010949","P00950","5","9075.00","0.04","45375.00","3355.44"
"OI00210950","O0010950","P00951","1","9250.00","0.05","9250.00","676.90"
"OI00210951","O0010951","P00952","2","9425.00","0.06","18850.00","1364.90"
"OI00210952","O0010952","P00953","3","9600.00","0.00","28800.00","2218.47"
"OI00210953","O0010953","P00954","4","9775.00","0.01","39100.00","2981.76"
"OI00210954","O0010954","P00955","5","9950.00","0.02","49750.00","3755.61"
"OI00210955","O0010955","P00956","1","10125.00","0.03","10125.00","756.53"
"OI00210956","O0010956","P00957","2","10300.00","0.04","20600.00","1523.35"
"OI00210957","O0010957","P00958","3","10475.00","0.05","31425.00","2299.64"
"OI00210958","O0010958","P00959","4","10650.00","0.06","42600.00","3084.60"
"OI00210959","O0010959","P00960","5","10825.00","0.00","54125.00","4169.26"
"OI00210960","O0010960","P00961","1","11000.00","0.01","11000.00","838.86"
"OI00210961","O0010961","P00962","2","11175.00","0.02","22350.00","1687.19"
"OI00210962","O0010962","P00963","3","11350.00","0.03","34050.00","2544.19"
"OI00210963","O0010963","P00964","4","11525.00","0.04","46100.00","3409.05"
"OI00210964","O0010964","P00965","5","11700.00","0.05","58500.00","4280.96"
"OI00210965","O0010965","P00966","1","11875.00","0.06","11875.00","859.85"
"OI00210966","O0010966","P00967","2","12050.00","0.00","24100.00","1856.43"
"OI00210967","O0010967","P00968","3","12225.00","0.01","36675.00","2796.83"
"OI00210968","O0010968","P00969","4","12400.00","0.02","49600.00","3744.29"
"OI00210969","O0010969","P00970","5","12575.00","0.03","62875.00","4697.98"
"OI00210970","O0010970","P00971","1","12750.00","0.04","12750.00","942.85"
"OI00210971","O0010971","P00972","2","12925.00","0.05","25850.00","1891.67"
"OI00210972","O0010972","P00973","3","13100.00","0.06","39300.00","2845.65"
"OI00210973","O0010973","P00974","4","13275.00","0.00","53100.00","4090.31"
"OI00210974","O0010974","P00975","5","13450.00","0.01","67250.00","5128.48"
"OI00210975","O0010975","P00976","1","13625.00","0.02","13625.00","1028.55"
"OI00210976","O0010976","P00977","2","13800.00","0.03","27600.00","2062.25"
"OI00210977","O0010977","P00978","3","13975.00","0.04","41925.00","3100.31"
"OI00210978","O0010978","P00979","4","14150.00","0.05","56600.00","4141.92"
"OI00210979","O0010979","P00980","5","14325.00","0.06","71625.00","5186.25"
"OI00210980","O0010980","P00981","1","14500.00","0.00","14500.00","1116.94"
