"Invoice_ID","Order_ID","Customer_ID","Invoice_Date","Due_Date","Invoice_Amount","Tax_Amount","Invoice_Status"
"INV0078893","O0078893","C018894","2025-10-24","2025-11-23","9522.87","1714.12","Issued"
"INV0078894","O0078894","C018895","2025-10-25","2025-11-24","11905.03","2142.91","Issued"
"INV0078895","O0078895","C018896","2025-10-26","2025-11-25","2380.79","428.54","Issued"
"INV0078896","O0078896","C018897","2025-10-27","2025-11-26","4760.13","856.82","Issued"
"INV0078897","O0078897","C018898","2025-10-28","2025-11-27","7402.22","1332.40","Issued"
"INV0078898","O0078898","C018899","2025-10-29","2025-11-28","9866.23","1775.92","Issued"
"INV0078899","O0078899","C018900","2025-10-30","2025-11-29","12777.73","2299.99","Issued"
"INV0078900","O0078900","C018901","2025-10-31","2025-11-30","70.96","12.77","Issued"
"INV0078901","O0078901","C018902","2025-11-01","2025-12-01","189.64","34.13","Issued"
"INV0078902","O0078902","C018903","2025-11-02","2025-12-02","354.51","63.81","Issued"
"INV0078903","O0078903","C018904","2025-11-03","2025-12-03","564.06","101.53","Overdue"
"INV0078904","O0078904","C018905","2025-11-04","2025-12-04","847.18","152.49","Issued"
"INV0078905","O0078905","C018906","2025-11-05","2025-12-05","192.15","34.59","Issued"
"INV0078906","O0078906","C018907","2025-11-06","2025-12-06","444.44","80.00","Issued"
"INV0078907","O0078907","C018908","2025-11-07","2025-12-07","734.44","132.20","Issued"
"INV0078908","O0078908","C018909","2025-11-08","2025-12-08","1067.59","192.17","Issued"
"INV0078909","O0078909","C018910","2025-11-09","2025-12-09","1442.38","259.63","Issued"
"INV0078910","O0078910","C018911","2025-11-10","2025-12-10","309.55","55.72","Issued"
"INV0078911","O0078911","C018912","2025-11-11","2025-12-11","684.80","123.26","Issued"
"INV0078912","O0078912","C018913","2025-11-12","2025-12-12","1090.04","196.21","Issued"
"INV0078913","O0078913","C018914","2025-11-13","2025-12-13","1591.39","286.45","Issued"
"INV0078914","O0078914","C018915","2025-11-14","2025-12-14","2093.33","376.80","Overdue"
"INV0078915","O0078915","C018916","2025-11-15","2025-12-15","438.98","79.02","Issued"
"INV0078916","O0078916","C018917","2025-11-16","2025-12-16","917.56","165.16","Issued"
"INV0078917","O0078917","C018918","2025-11-17","2025-12-17","1434.23","258.16","Issued"
"INV0078918","O0078918","C018919","2025-11-18","2025-12-18","2061.47","371.06","Issued"
"INV0078919","O0078919","C018920","2025-11-19","2025-12-19","2672.69","481.08","Issued"
"INV0078920","O0078920","C018921","2025-11-20","2025-12-20","573.47","103.23","Issued"
"INV0078921","O0078921","C018922","2025-11-21","2025-12-21","1185.04","213.31","Issued"
"INV0078922","O0078922","C018923","2025-11-22","2025-12-22","1833.16","329.97","Issued"
"INV0078923","O0078923","C018924","2025-11-23","2025-12-23","2516.34","452.94","Issued"
"INV0078924","O0078924","C018925","2025-11-24","2025-12-24","3233.04","581.95","Issued"
"INV0078925","O0078925","C018926","2025-11-25","2025-12-25","688.33","123.90","Overdue"
"INV0078926","O0078926","C018927","2025-11-26","2025-12-26","1411.46","254.06","Issued"
"INV0078927","O0078927","C018928","2025-11-27","2025-12-27","2247.30","404.51","Issued"
"INV0078928","O0078928","C018929","2025-11-28","2025-12-28","3065.48","551.79","Issued"
"INV0078929","O0078929","C018930","2025-11-29","2025-12-29","3915.67","704.82","Issued"
"INV0078930","O0078930","C018931","2025-11-30","2025-12-30","799.39","143.89","Issued"
"INV0078931","O0078931","C018932","2025-12-01","2025-12-31","1630.28","293.45","Issued"
"INV0078932","O0078932","C018933","2025-12-02","2026-01-01","2583.89","465.10","Issued"
"INV0078933","O0078933","C018934","2025-12-03","2026-01-02","3507.68","631.38","Issued"
"INV0078934","O0078934","C018935","2025-12-04","2026-01-03","4623.64","832.26","Issued"
"INV0078935","O0078935","C018936","2025-12-05","2026-01-04","940.22","169.24","Issued"
"INV0078936","O0078936","C018937","2025-12-06","2026-01-05","1910.42","343.88","Overdue"
"INV0078937","O0078937","C018938","2025-12-07","2026-01-06","2909.08","523.63","Issued"
"INV0078938","O0078938","C018939","2025-12-08","2026-01-07","3934.67","708.24","Issued"
"INV0078939","O0078939","C018940","2025-12-09","2026-01-08","5171.32","930.84","Issued"
"INV0078940","O0078940","C018941","2025-12-10","2026-01-09","1048.11","188.66","Issued"
"INV0078941","O0078941","C018942","2025-12-11","2026-01-10","2200.71","396.13","Issued"
"INV0078942","O0078942","C018943","2025-12-12","2026-01-11","3342.23","601.60","Issued"
"INV0078943","O0078943","C018944","2025-12-13","2026-01-12","4509.16","811.65","Issued"
"INV0078944","O0078944","C018945","2025-12-14","2026-01-13","5699.99","1026.00","Issued"
"INV0078945","O0078945","C018946","2025-12-15","2026-01-14","1152.20","207.40","Issued"
"INV0078946","O0078946","C018947","2025-12-16","2026-01-15","2414.46","434.60","Issued"
"INV0078947","O0078947","C018948","2025-12-17","2026-01-16","3657.91","658.42","Overdue"
"INV0078948","O0078948","C018949","2025-12-18","2026-01-17","5103.92","918.71","Issued"
"INV0078949","O0078949","C018950","2025-12-19","2026-01-18","6439.64","1159.14","Issued"
"INV0078950","O0078950","C018951","2025-12-20","2026-01-19","1299.37","233.89","Issued"
"INV0078951","O0078951","C018952","2025-12-21","2026-01-20","2620.61","471.71","Issued"
"INV0078952","O0078952","C018953","2025-12-22","2026-01-21","3962.19","713.19","Issued"
"INV0078953","O0078953","C018954","2025-12-23","2026-01-22","5520.78","993.74","Issued"
"INV0078954","O0078954","C018955","2025-12-24","2026-01-23","6952.48","1251.45","Issued"
"INV0078955","O0078955","C018956","2025-12-25","2026-01-24","1451.61","261.29","Issued"
"INV0078956","O0078956","C018957","2025-12-26","2026-01-25","2923.56","526.24","Issued"
"INV0078957","O0078957","C018958","2025-12-27","2026-01-26","4414.34","794.58","Issued"
"INV0078958","O0078958","C018959","2025-12-28","2026-01-27","5922.43","1066.04","Overdue"
"INV0078959","O0078959","C018960","2025-12-29","2026-01-28","7446.30","1340.33","Issued"
"INV0078960","O0078960","C018961","2025-12-30","2026-01-29","1553.16","279.57","Issued"
"INV0078961","O0078961","C018962","2025-12-31","2026-01-30","3123.37","562.21","Issued"
"INV0078962","O0078962","C018963","2026-01-01","2026-01-31","4881.70","878.71","Issued"
"INV0078963","O0078963","C018964","2026-01-02","2026-02-01","6542.54","1177.66","Issued"
"INV0078964","O0078964","C018965","2026-01-03","2026-02-02","8217.63","1479.17","Issued"
"INV0078965","O0078965","C018966","2026-01-04","2026-02-03","1650.91","297.16","Issued"
"INV0078966","O0078966","C018967","2026-01-05","2026-02-04","3315.58","596.80","Issued"
"INV0078967","O0078967","C018968","2026-01-06","2026-02-05","5178.38","932.11","Issued"
"INV0078968","O0078968","C018969","2026-01-07","2026-02-06","6931.51","1247.67","Issued"
"INV0078969","O0078969","C018970","2026-01-08","2026-02-07","9014.31","1622.57","Overdue"
"INV0078970","O0078970","C018971","2026-01-09","2026-02-08","1809.49","325.71","Issued"
"INV0078971","O0078971","C018972","2026-01-10","2026-02-09","3631.21","653.62","Issued"
"INV0078972","O0078972","C018973","2026-01-11","2026-02-10","5463.65","983.46","Issued"
"INV0078973","O0078973","C018974","2026-01-12","2026-02-11","7305.29","1314.95","Issued"
"INV0078974","O0078974","C018975","2026-01-13","2026-02-12","9495.46","1709.18","Issued"
"INV0078975","O0078975","C018976","2026-01-14","2026-02-13","1904.07","342.73","Issued"
"INV0078976","O0078976","C018977","2026-01-15","2026-02-14","3956.98","712.26","Issued"
"INV0078977","O0078977","C018978","2026-01-16","2026-02-15","5950.02","1071.00","Issued"
"INV0078978","O0078978","C018979","2026-01-17","2026-02-16","7950.73","1431.13","Issued"
"INV0078979","O0078979","C018980","2026-01-18","2026-02-17","9957.61","1792.37","Issued"
"INV0078980","O0078980","C018981","2026-01-19","2026-02-18","1994.85","359.07","Overdue"
"INV0078981","O0078981","C018982","2026-01-20","2026-02-19","4144.11","745.94","Issued"
"INV0078982","O0078982","C018983","2026-01-21","2026-02-20","6225.78","1120.64","Issued"
"INV0078983","O0078983","C018984","2026-01-22","2026-02-21","8616.46","1550.96","Issued"
"INV0078984","O0078984","C018985","2026-01-23","2026-02-22","10785.96","1941.47","Issued"
"INV0078985","O0078985","C018986","2026-01-24","2026-02-23","2159.76","388.76","Issued"
"INV0078986","O0078986","C018987","2026-01-25","2026-02-24","4323.65","778.26","Issued"
"INV0078987","O0078987","C018988","2026-01-26","2026-02-25","6490.15","1168.23","Issued"
"INV0078988","O0078988","C018989","2026-01-27","2026-02-26","8980.09","1616.42","Issued"
"INV0078989","O0078989","C018990","2026-01-28","2026-02-27","11232.27","2021.81","Issued"
"INV0078990","O0078990","C018991","2026-01-29","2026-02-28","2329.74","419.35","Issued"
"INV0078991","O0078991","C018992","2026-01-30","2026-03-01","4662.09","839.18","Overdue"
"INV0078992","O0078992","C018993","2026-01-31","2026-03-02","6995.52","1259.19","Issued"
"INV0078993","O0078993","C018994","2026-02-01","2026-03-03","9328.52","1679.13","Issued"
"INV0078994","O0078994","C018995","2026-02-02","2026-03-04","11659.57","2098.72","Issued"
"INV0078995","O0078995","C018996","2026-02-03","2026-03-05","2417.99","435.24","Issued"
"INV0078996","O0078996","C018997","2026-02-04","2026-03-06","4835.29","870.35","Issued"
"INV0078997","O0078997","C018998","2026-02-05","2026-03-07","7516.10","1352.90","Issued"
"INV0078998","O0078998","C018999","2026-02-06","2026-03-08","10019.59","1803.53","Issued"
"INV0078999","O0078999","C019000","2026-02-07","2026-03-09","12519.60","2253.53","Issued"
"INV0079000","O0079000","C019001","2026-02-08","2026-03-10","69.51","12.51","Issued"
"INV0079001","O0079001","C019002","2026-02-09","2026-03-11","185.73","33.43","Issued"
"INV0079002","O0079002","C019003","2026-02-10","2026-03-12","360.05","64.81","Overdue"
"INV0079003","O0079003","C019004","2026-02-11","2026-03-13","572.97","103.13","Issued"
"INV0079004","O0079004","C019005","2026-02-12","2026-03-14","860.21","154.84","Issued"
"INV0079005","O0079005","C019006","2026-02-13","2026-03-15","195.14","35.13","Issued"
"INV0079006","O0079006","C019007","2026-02-14","2026-03-16","435.46","78.38","Issued"
"INV0079007","O0079007","C019008","2026-02-15","2026-03-17","719.45","129.50","Issued"
"INV0079008","O0079008","C019009","2026-02-16","2026-03-18","1045.58","188.20","Issued"
"INV0079009","O0079009","C019010","2026-02-17","2026-03-19","1464.91","263.68","Issued"
"INV0079010","O0079010","C019011","2026-02-18","2026-03-20","314.43","56.60","Issued"
"INV0079011","O0079011","C019012","2026-02-19","2026-03-21","695.34","125.16","Issued"
"INV0079012","O0079012","C019013","2026-02-20","2026-03-22","1106.98","199.26","Issued"
"INV0079013","O0079013","C019014","2026-02-21","2026-03-23","1559.24","280.66","Overdue"
"INV0079014","O0079014","C019015","2026-02-22","2026-03-24","2050.61","369.11","Issued"
"INV0079015","O0079015","C019016","2026-02-23","2026-03-25","429.92","77.39","Issued"
"INV0079016","O0079016","C019017","2026-02-24","2026-03-26","931.90","167.74","Issued"
"INV0079017","O0079017","C019018","2026-02-25","2026-03-27","1456.88","262.24","Issued"
"INV0079018","O0079018","C019019","2026-02-26","2026-03-28","2093.18","376.77","Issued"
"INV0079019","O0079019","C019020","2026-02-27","2026-03-29","2714.23","488.56","Issued"
"INV0079020","O0079020","C019021","2026-02-28","2026-03-30","561.89","101.14","Issued"
"INV0079021","O0079021","C019022","2026-03-01","2026-03-31","1160.85","208.95","Issued"
"INV0079022","O0079022","C019023","2026-03-02","2026-04-01","1795.37","323.17","Issued"
"INV0079023","O0079023","C019024","2026-03-03","2026-04-02","2555.66","460.02","Issued"
"INV0079024","O0079024","C019025","2026-03-04","2026-04-03","3284.08","591.14","Overdue"
"INV0079025","O0079025","C019026","2026-03-05","2026-04-04","698.92","125.81","Issued"
"INV0079026","O0079026","C019027","2026-03-06","2026-04-05","1433.40","258.01","Issued"
"INV0079027","O0079027","C019028","2026-03-07","2026-04-06","2201.90","396.34","Issued"
"INV0079028","O0079028","C019029","2026-03-08","2026-04-07","3002.92","540.53","Issued"
"INV0079029","O0079029","C019030","2026-03-09","2026-04-08","3834.93","690.29","Issued"
"INV0079030","O0079030","C019031","2026-03-10","2026-04-09","811.88","146.14","Issued"
"INV0079031","O0079031","C019032","2026-03-11","2026-04-10","1656.02","298.08","Issued"
"INV0079032","O0079032","C019033","2026-03-12","2026-04-11","2623.65","472.26","Issued"
"INV0079033","O0079033","C019034","2026-03-13","2026-04-12","3562.20","641.20","Issued"
"INV0079034","O0079034","C019035","2026-03-14","2026-04-13","4530.23","815.44","Issued"
"INV0079035","O0079035","C019036","2026-03-15","2026-04-14","921.04","165.79","Overdue"
"INV0079036","O0079036","C019037","2026-03-16","2026-04-15","1871.03","336.79","Issued"
"INV0079037","O0079037","C019038","2026-03-17","2026-04-16","2954.54","531.82","Issued"
"INV0079038","O0079038","C019039","2026-03-18","2026-04-17","3996.80","719.42","Issued"
"INV0079039","O0079039","C019040","2026-03-19","2026-04-18","5250.88","945.16","Issued"
"INV0079040","O0079040","C019041","2026-03-20","2026-04-19","1064.40","191.59","Issued"
"INV0079041","O0079041","C019042","2026-03-21","2026-04-20","2156.25","388.13","Issued"
"INV0079042","O0079042","C019043","2026-03-22","2026-04-21","3274.02","589.32","Issued"
"INV0079043","O0079043","C019044","2026-03-23","2026-04-22","4416.19","794.91","Issued"
"INV0079044","O0079044","C019045","2026-03-24","2026-04-23","5789.05","1042.03","Issued"
"INV0079045","O0079045","C019046","2026-03-25","2026-04-24","1170.39","210.67","Issued"
"INV0079046","O0079046","C019047","2026-03-26","2026-04-25","2451.60","441.29","Overdue"
"INV0079047","O0079047","C019048","2026-03-27","2026-04-26","3714.77","668.66","Issued"
"INV0079048","O0079048","C019049","2026-03-28","2026-04-27","5000.82","900.15","Issued"
"INV0079049","O0079049","C019050","2026-03-29","2026-04-28","6308.22","1135.48","Issued"
"INV0079050","O0079050","C019051","2026-03-30","2026-04-29","1272.58","229.06","Issued"
"INV0079051","O0079051","C019052","2026-03-31","2026-04-30","2661.55","479.08","Issued"
"INV0079052","O0079052","C019053","2026-04-01","2026-05-01","4024.75","724.45","Issued"
"INV0079053","O0079053","C019054","2026-04-02","2026-05-02","5605.72","1009.03","Issued"
"INV0079054","O0079054","C019055","2026-04-03","2026-05-03","7060.54","1270.90","Issued"
"INV0079055","O0079055","C019056","2026-04-04","2026-05-04","1422.28","256.01","Issued"
"INV0079056","O0079056","C019057","2026-04-05","2026-05-05","2863.90","515.50","Issued"
"INV0079057","O0079057","C019058","2026-04-06","2026-05-06","4323.33","778.20","Overdue"
"INV0079058","O0079058","C019059","2026-04-07","2026-05-07","6014.97","1082.69","Issued"
"INV0079059","O0079059","C019060","2026-04-08","2026-05-08","7563.87","1361.50","Issued"
"INV0079060","O0079060","C019061","2026-04-09","2026-05-09","1577.06","283.87","Issued"
"INV0079061","O0079061","C019062","2026-04-10","2026-05-10","3171.92","570.95","Issued"
"INV0079062","O0079062","C019063","2026-04-11","2026-05-11","4783.08","860.95","Issued"
"INV0079063","O0079063","C019064","2026-04-12","2026-05-12","6409.01","1153.62","Issued"
"INV0079064","O0079064","C019065","2026-04-13","2026-05-13","8048.20","1448.68","Issued"
"INV0079065","O0079065","C019066","2026-04-14","2026-05-14","1676.71","301.81","Issued"
"INV0079066","O0079066","C019067","2026-04-15","2026-05-15","3367.93","606.23","Issued"
"INV0079067","O0079067","C019068","2026-04-16","2026-05-16","5258.05","946.45","Issued"
"INV0079068","O0079068","C019069","2026-04-17","2026-05-17","7039.26","1267.07","Overdue"
"INV0079069","O0079069","C019070","2026-04-18","2026-05-18","8832.20","1589.80","Issued"
"INV0079070","O0079070","C019071","2026-04-19","2026-05-19","1772.56","319.06","Issued"
"INV0079071","O0079071","C019072","2026-04-20","2026-05-20","3556.34","640.14","Issued"
"INV0079072","O0079072","C019073","2026-04-21","2026-05-21","5549.02","998.82","Issued"
"INV0079073","O0079073","C019074","2026-04-22","2026-05-22","7420.63","1335.71","Issued"
"INV0079074","O0079074","C019075","2026-04-23","2026-05-23","9641.54","1735.48","Issued"
"INV0079075","O0079075","C019076","2026-04-24","2026-05-24","1933.67","348.06","Issued"
"INV0079076","O0079076","C019077","2026-04-25","2026-05-25","3877.04","697.87","Issued"
"INV0079077","O0079077","C019078","2026-04-26","2026-05-26","5828.59","1049.15","Issued"
"INV0079078","O0079078","C019079","2026-04-27","2026-05-27","7786.80","1401.62","Issued"
"INV0079079","O0079079","C019080","2026-04-28","2026-05-28","10113.19","1820.37","Overdue"
"INV0079080","O0079080","C019081","2026-04-29","2026-05-29","2026.35","364.74","Issued"
"INV0079081","O0079081","C019082","2026-04-30","2026-05-30","4207.87","757.42","Issued"
"INV0079082","O0079082","C019083","2026-05-01","2026-05-31","6322.56","1138.06","Issued"
"INV0079083","O0079083","C019084","2026-05-02","2026-06-01","8442.39","1519.63","Issued"
"INV0079084","O0079084","C019085","2026-05-03","2026-06-02","10565.84","1901.85","Issued"
"INV0079085","O0079085","C019086","2026-05-04","2026-06-03","2115.23","380.74","Issued"
"INV0079086","O0079086","C019087","2026-05-05","2026-06-04","4391.21","790.42","Issued"
"INV0079087","O0079087","C019088","2026-05-06","2026-06-05","6592.62","1186.67","Issued"
"INV0079088","O0079088","C019089","2026-05-07","2026-06-06","9118.25","1641.28","Issued"
