Source_Row,Reject_Reasons,Sale_ID,Order_ID,Order_Item_ID,Sale_Date,Customer_ID,Product_ID,Employee_ID,Region_ID,Quantity,Gross_Sales,Discount,Net_Sales,Product_Cost,Shipping_Cost,Payment_Fee
234614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00234613,O0034613,OI00234613,2026-06-11,C014614,P00614,E00114,R014,4,805.71,8.06,797.65,502.3,78.0,14.36
234751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00234750,O0034750,OI00234750,2025-10-26,C014751,P00751,E00251,R011,1,671.42,33.57,637.85,421.0,55.0,11.48
234842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00234841,O0034841,OI00234841,2026-01-25,C014842,P00842,E00342,R002,2,1114.2,55.71,1058.49,698.28,66.0,19.05
234921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00234920,O0034920,OI00234920,2026-04-14,C014921,P00921,E00421,R001,1,290.34,0.0,290.34,181.47,65.0,5.23
234953,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00234952,O0034952,OI00234952,2026-05-16,C014953,P00953,E00453,R013,3,2090.48,83.62,2006.86,1310.91,97.0,36.12
234955,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00234954,O0034954,OI00234954,2026-05-18,C014955,P00955,E00455,R015,5,3611.16,216.67,3394.49,2264.69,99.0,61.1
234998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00234997,O0034997,OI00234997,2026-06-30,C014998,P00998,E00498,R018,3,3805.33,0.0,3805.33,2388.81,62.0,68.5
235142,Invalid Foreign Key: Order_Item_ID,SA00235141,O0035141,OI00235141,2025-11-21,C015142,P00142,E00142,R002,2,1114.2,44.57,1069.63,698.28,46.0,19.25
235217,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00235216,O0035216,OI00235216,2026-02-04,C015217,P00217,E00217,R017,2,479.07,9.58,469.49,299.06,41.0,8.45
235251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00235250,O0035250,OI00235250,2026-03-10,C015251,P00251,E00251,R011,1,671.42,6.71,664.71,421.0,75.0,11.96
235307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235306,O0035306,OI00235306,2026-05-05,C015307,P00307,E00307,R007,2,225.02,2.25,222.77,139.37,51.0,4.01
235421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235420,O0035420,OI00235420,2026-08-27,C015421,P00421,E00421,R001,1,290.34,8.71,281.63,181.47,85.0,5.07
235499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235498,O0035498,OI00235498,2025-11-13,C015499,P00499,E00499,R019,4,5124.58,204.98,4919.6,3217.02,83.0,88.55
235541,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00235540,O0035540,OI00235540,2025-12-25,C015541,P00541,E00041,R001,1,544.4,21.78,522.62,341.16,45.0,9.41
235577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235576,O0035576,OI00235576,2026-01-30,C015577,P00577,E00077,R017,2,2003.38,100.17,1903.21,1257.19,81.0,34.26
235614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235613,O0035613,OI00235613,2026-03-08,C015614,P00614,E00114,R014,4,805.71,0.0,805.71,502.3,38.0,14.5
235740,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00235739,O0035739,OI00235739,2026-07-12,C015740,P00740,E00240,R020,5,2658.47,0.0,2658.47,1665.85,84.0,47.85
235751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00235750,O0035750,OI00235750,2026-07-23,C015751,P00751,E00251,R011,1,671.42,26.86,644.57,421.0,95.0,11.6
235842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235841,O0035841,OI00235841,2025-10-22,C015842,P00842,E00342,R002,2,1114.2,44.57,1069.63,698.28,26.0,19.25
235921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235920,O0035920,OI00235920,2026-01-09,C015921,P00921,E00421,R001,1,290.34,17.42,272.92,181.47,25.0,4.91
235952,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00235951,O0035951,OI00235951,2026-02-09,C015952,P00952,E00452,R012,2,1368.25,27.36,1340.88,857.97,56.0,24.14
235998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00235997,O0035997,OI00235997,2026-03-27,C015998,P00998,E00498,R018,3,3805.33,228.32,3577.01,2388.81,102.0,64.39
236060,Negative Value: Quantity; Negative Value: Gross_Sales; Negative Value: Net_Sales; Invalid Foreign Key: Order_Item_ID,SA00236059,O0036059,OI00236059,2026-05-28,C016060,P00060,E00060,R020,-2,-1571.49,-78.57,-1492.92,985.72,84.0,0.0
236251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00236250,O0036250,OI00236250,2025-12-05,C016251,P00251,E00251,R011,1,671.42,0.0,671.42,421.0,35.0,12.09
236307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236306,O0036306,OI00236306,2026-01-30,C016307,P00307,E00307,R007,2,225.02,0.0,225.02,139.37,91.0,4.05
236421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236420,O0036420,OI00236420,2026-05-24,C016421,P00421,E00421,R001,1,290.34,5.81,284.54,181.47,45.0,5.12
236499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236498,O0036498,OI00236498,2026-08-10,C016499,P00499,E00499,R019,4,5124.58,153.74,4970.85,3217.02,43.0,89.48
236527,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00236526,O0036526,OI00236526,2025-09-07,C016527,P00527,E00027,R007,2,733.12,21.99,711.13,458.74,71.0,12.8
236577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236576,O0036576,OI00236576,2025-10-27,C016577,P00577,E00077,R017,2,2003.38,80.14,1923.24,1257.19,41.0,34.62
236614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236613,O0036613,OI00236613,2025-12-03,C016614,P00614,E00114,R014,4,805.71,48.34,757.36,502.3,78.0,13.63
236642,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00236641,O0036641,OI00236641,2025-12-31,C016642,P00642,E00142,R002,2,1114.2,66.85,1047.35,698.28,26.0,18.85
236751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00236750,O0036750,OI00236750,2026-04-19,C016751,P00751,E00251,R011,1,671.42,20.14,651.28,421.0,55.0,11.72
236842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236841,O0036841,OI00236841,2026-07-19,C016842,P00842,E00342,R002,2,1114.2,33.43,1080.77,698.28,66.0,19.45
236921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236920,O0036920,OI00236920,2025-10-06,C016921,P00921,E00421,R001,1,290.34,14.52,275.83,181.47,65.0,4.96
236949,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00236948,O0036948,OI00236948,2025-11-03,C016949,P00949,E00449,R009,4,2584.07,129.2,2454.86,1620.12,93.0,44.19
236998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00236997,O0036997,OI00236997,2025-12-22,C016998,P00998,E00498,R018,3,3805.33,190.27,3615.06,2388.81,62.0,65.07
237023,Invalid Foreign Key: Order_Item_ID,SA00237022,O0037022,OI00237022,2026-01-16,C017023,P00023,E00023,R003,3,947.25,18.94,928.3,592.3,87.0,16.71
237251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00237250,O0037250,OI00237250,2025-09-01,C017251,P00251,E00251,R011,1,671.42,40.29,631.14,421.0,75.0,11.36
237307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237306,O0037306,OI00237306,2025-10-27,C017307,P00307,E00307,R007,2,225.02,13.5,211.52,139.37,51.0,3.81
237314,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00237313,O0037313,OI00237313,2025-11-03,C017314,P00314,E00314,R014,4,805.71,48.34,757.36,502.3,58.0,13.63
237318,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00237317,O0037317,OI00237317,2025-11-07,C017318,P00318,E00318,R018,3,756.71,22.7,734.01,472.54,62.0,13.21
237418,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00237417,O0037417,OI00237417,2026-02-15,C017418,P00418,E00418,R018,3,756.71,37.84,718.88,472.54,82.0,12.94
237421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237420,O0037420,OI00237420,2026-02-18,C017421,P00421,E00421,R001,1,290.34,2.9,287.44,181.47,85.0,5.17
237499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237498,O0037498,OI00237498,2026-05-07,C017499,P00499,E00499,R019,4,5124.58,102.49,5022.09,3217.02,83.0,90.4
237577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237576,O0037576,OI00237576,2026-07-24,C017577,P00577,E00077,R017,2,2003.38,60.1,1943.28,1257.19,81.0,34.98
237614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237613,O0037613,OI00237613,2026-08-30,C017614,P00614,E00114,R014,4,805.71,40.29,765.42,502.3,38.0,13.78
237751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00237750,O0037750,OI00237750,2026-01-14,C017751,P00751,E00251,R011,1,671.42,13.43,657.99,421.0,95.0,11.84
237842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237841,O0037841,OI00237841,2026-04-15,C017842,P00842,E00342,R002,2,1114.2,22.28,1091.91,698.28,26.0,19.65
237921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237920,O0037920,OI00237920,2026-07-03,C017921,P00921,E00421,R001,1,290.34,11.61,278.73,181.47,25.0,5.02
237946,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00237945,O0037945,OI00237945,2026-07-28,C017946,P00946,E00446,R006,1,607.91,6.08,601.83,381.08,50.0,10.83
237998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00237997,O0037997,OI00237997,2025-09-18,C017998,P00998,E00498,R018,3,3805.33,152.21,3653.12,2388.81,102.0,65.76
238035,Invalid Foreign Key: Order_Item_ID,SA00238034,O0038034,OI00238034,2025-10-25,C018035,P00035,E00035,R015,5,2340.9,140.45,2200.45,1466.24,59.0,39.61
238101,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00238100,O0038100,OI00238100,2025-12-30,C018101,P00101,E00101,R001,1,36.29,0.73,35.57,21.78,45.0,0.64
238251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00238250,O0038250,OI00238250,2026-05-29,C018251,P00251,E00251,R011,1,671.42,33.57,637.85,421.0,35.0,11.48
238307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238306,O0038306,OI00238306,2026-07-24,C018307,P00307,E00307,R007,2,225.02,11.25,213.77,139.37,91.0,3.85
238421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238420,O0038420,OI00238420,2025-11-15,C018421,P00421,E00421,R001,1,290.34,0.0,290.34,181.47,45.0,5.23
238499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238498,O0038498,OI00238498,2026-02-01,C018499,P00499,E00499,R019,4,5124.58,51.25,5073.34,3217.02,43.0,91.32
238577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238576,O0038576,OI00238576,2026-04-20,C018577,P00577,E00077,R017,2,2003.38,40.07,1963.31,1257.19,41.0,35.34
238614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238613,O0038613,OI00238613,2026-05-27,C018614,P00614,E00114,R014,4,805.71,32.23,773.48,502.3,78.0,13.92
238751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00238750,O0038750,OI00238750,2025-10-11,C018751,P00751,E00251,R011,1,671.42,6.71,664.71,421.0,55.0,11.96
238842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238841,O0038841,OI00238841,2026-01-10,C018842,P00842,E00342,R002,2,1114.2,11.14,1103.06,698.28,66.0,19.86
238888,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00238887,O0038887,OI00238887,2026-02-25,C018888,P00888,E00388,R008,3,3424.25,171.21,3253.04,2149.28,32.0,58.55
238921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238920,O0038920,OI00238920,2026-03-30,C018921,P00921,E00421,R001,1,290.34,8.71,281.63,181.47,65.0,5.07
238943,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00238942,O0038942,OI00238942,2026-04-21,C018943,P00943,E00443,R003,3,1709.4,68.38,1641.03,1071.37,87.0,29.54
238998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00238997,O0038997,OI00238997,2026-06-15,C018998,P00998,E00498,R018,3,3805.33,114.16,3691.17,2388.81,62.0,66.44
239095,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00239094,O0039094,OI00239094,2025-09-20,C019095,P00095,E00095,R015,5,6151.68,123.03,6028.65,3861.58,79.0,108.52
239251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00239250,O0039250,OI00239250,2026-02-23,C019251,P00251,E00251,R011,1,671.42,26.86,644.57,421.0,75.0,11.6
239307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239306,O0039306,OI00239306,2026-04-20,C019307,P00307,E00307,R007,2,225.02,9.0,216.02,139.37,51.0,3.89
239421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239420,O0039420,OI00239420,2026-08-12,C019421,P00421,E00421,R001,1,290.34,17.42,272.92,181.47,85.0,4.91
239499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239498,O0039498,OI00239498,2025-10-29,C019499,P00499,E00499,R019,4,5124.58,0.0,5124.58,3217.02,83.0,92.24
239577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239576,O0039576,OI00239576,2026-01-15,C019577,P00577,E00077,R017,2,2003.38,20.03,1983.34,1257.19,81.0,35.7
239614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239613,O0039613,OI00239613,2026-02-21,C019614,P00614,E00114,R014,4,805.71,24.17,781.54,954.36,38.0,14.07
239619,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00239618,O0039618,OI00239618,2026-02-26,C019619,P00619,E00119,R019,4,1059.76,10.6,1049.16,661.99,43.0,18.88
239675,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00239674,O0039674,OI00239674,2026-04-23,C019675,P00675,E00175,R015,5,4881.42,48.81,4832.61,3063.14,99.0,86.99
239751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00239750,O0039750,OI00239750,2026-07-08,C019751,P00751,E00251,R011,1,671.42,0.0,671.42,799.9,95.0,12.09
239842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239841,O0039841,OI00239841,2025-10-07,C019842,P00842,E00342,R002,2,1114.2,0.0,1114.2,698.28,26.0,20.06
239921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239920,O0039920,OI00239920,2025-12-25,C019921,P00921,E00421,R001,1,290.34,5.81,284.54,181.47,25.0,5.12
239940,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00239939,O0039939,OI00239939,2026-01-13,C019940,P00940,E00440,R020,5,2658.47,0.0,2658.47,1665.85,44.0,47.85
239973,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00239972,O0039972,OI00239972,2026-02-15,C019973,P00973,E00473,R013,3,2852.64,142.63,2710.01,1789.98,77.0,48.78
239998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00239997,O0039997,OI00239997,2026-03-12,C019998,P00998,E00498,R018,3,3805.33,76.11,3729.22,2388.81,102.0,67.13
240029,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00240028,O0040028,OI00240028,2026-04-12,C000029,P00029,E00029,R009,4,1567.86,78.39,1489.47,981.37,53.0,26.81
240061,Negative Value: Quantity; Negative Value: Gross_Sales; Negative Value: Net_Sales; Invalid Foreign Key: Order_Item_ID,SA00240060,O0040060,OI00240060,2026-05-14,C000061,P00061,E00061,R001,-2,-1596.9,-31.94,-1564.96,1001.69,85.0,0.0
240145,Invalid Foreign Key: Order_Item_ID,SA00240144,O0040144,OI00240144,2026-08-06,C000145,P00145,E00145,R005,5,2976.03,59.52,2916.51,1865.46,89.0,52.5
240226,Invalid Foreign Key: Order_Item_ID,SA00240225,O0040225,OI00240225,2025-10-26,C000226,P00226,E00226,R006,1,353.86,21.23,332.63,221.39,90.0,5.99
240251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00240250,O0040250,OI00240250,2025-11-20,C000251,P00251,E00251,R011,1,671.42,20.14,651.28,421.0,35.0,11.72
240307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240306,O0040306,OI00240306,2026-01-15,C000307,P00307,E00307,R007,2,225.02,6.75,218.27,139.37,91.0,3.93
240421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240420,O0040420,OI00240420,2026-05-09,C000421,P00421,E00421,R001,1,290.34,14.52,275.83,181.47,45.0,4.96
240499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240498,O0040498,OI00240498,2026-07-26,C000499,P00499,E00499,R019,4,5124.58,307.48,4817.11,3217.02,43.0,86.71
240577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240576,O0040576,OI00240576,2025-10-12,C000577,P00577,E00077,R017,2,2003.38,0.0,2003.38,1257.19,41.0,36.06
240614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240613,O0040613,OI00240613,2025-11-18,C000614,P00614,E00114,R014,4,805.71,16.11,789.59,502.3,78.0,14.21
240751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00240750,O0040750,OI00240750,2026-04-04,C000751,P00751,E00251,R011,1,671.42,40.29,631.14,421.0,55.0,11.36
240787,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00240786,O0040786,OI00240786,2026-05-10,C000787,P00787,E00287,R007,2,2257.43,0.0,2257.43,1416.88,91.0,40.63
240842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240841,O0040841,OI00240841,2026-07-04,C000842,P00842,E00342,R002,2,1114.2,66.85,1047.35,698.28,66.0,18.85
240872,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00240871,O0040871,OI00240871,2026-08-03,C000872,P00872,E00372,R012,2,1876.35,18.76,1857.59,1177.35,96.0,33.44
240921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240920,O0040920,OI00240920,2025-09-21,C000921,P00921,E00421,R001,1,290.34,2.9,287.44,181.47,65.0,5.17
240997,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00240996,O0040996,OI00240996,2025-12-06,C000997,P00997,E00497,R017,2,2511.48,0.0,2511.48,1576.57,61.0,45.21
240998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00240997,O0040997,OI00240997,2025-12-07,C000998,P00998,E00498,R018,3,3805.33,38.05,3767.28,2388.81,62.0,67.81
241251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00241250,O0041250,OI00241250,2026-08-17,C001251,P00251,E00251,R011,1,671.42,13.43,657.99,421.0,75.0,11.84
241307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241306,O0041306,OI00241306,2025-10-12,C001307,P00307,E00307,R007,2,225.02,4.5,220.52,139.37,51.0,3.97
241421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241420,O0041420,OI00241420,2026-02-03,C001421,P00421,E00421,R001,1,290.34,11.61,278.73,181.47,85.0,5.02
241499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241498,O0041498,OI00241498,2026-04-22,C001499,P00499,E00499,R019,4,5124.58,256.23,4868.36,3217.02,83.0,87.63
241574,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00241573,O0041573,OI00241573,2026-07-06,C001574,P00574,E00074,R014,4,3854.33,115.63,3738.7,2418.57,78.0,67.3
241577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241576,O0041576,OI00241576,2026-07-09,C001577,P00577,E00077,R017,2,2003.38,120.2,1883.18,1257.19,81.0,33.9
241614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241613,O0041613,OI00241613,2026-08-15,C001614,P00614,E00114,R014,4,805.71,8.06,797.65,502.3,38.0,14.36
241751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00241750,O0041750,OI00241750,2025-12-30,C001751,P00751,E00251,R011,1,671.42,33.57,637.85,421.0,95.0,11.48
241820,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00241819,O0041819,OI00241819,2026-03-09,C001820,P00820,E00320,R020,5,1388.21,55.53,1332.68,867.4,84.0,23.99
241842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241841,O0041841,OI00241841,2026-03-31,C001842,P00842,E00342,R002,2,1114.2,55.71,1058.49,698.28,26.0,19.05
241921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241920,O0041920,OI00241920,2026-06-18,C001921,P00921,E00421,R001,1,290.34,0.0,290.34,181.47,25.0,5.23
241994,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00241993,O0041993,OI00241993,2026-08-30,C001994,P00994,E00494,R014,4,4870.53,146.12,4724.42,3057.33,98.0,85.04
241998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00241997,O0041997,OI00241997,2025-09-03,C001998,P00998,E00498,R018,3,3805.33,0.0,3805.33,2388.81,102.0,68.5
