Source_Row,Reject_Reasons,Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Net_Amount
222251,Invalid Foreign Key: Order_ID,OI00222250,O0022250,P00251,1,9250.0,0.0,9250.0,712.53
222307,Invalid Foreign Key: Product_ID,OI00222306,O0022306,P00307,2,1550.0,0.0,3100.0,238.79
222361,Invalid Foreign Key: Order_ID,OI00222360,O0022360,P00361,1,11000.0,0.05,11000.0,804.97
222421,Invalid Foreign Key: Product_ID,OI00222420,O0022420,P00421,1,4000.0,0.02,4000.0,301.96
222499,Invalid Foreign Key: Product_ID,OI00222498,O0022498,P00499,4,17650.0,0.03,70600.0,5275.18
222577,Invalid Foreign Key: Product_ID,OI00222576,O0022576,P00577,2,13800.0,0.04,27600.0,2040.99
222614,Invalid Foreign Key: Product_ID,OI00222613,O0022613,P00614,4,2775.0,0.06,11100.0,803.73
222751,Invalid Foreign Key: Order_ID,OI00222750,O0022750,P00751,1,9250.0,0.03,9250.0,691.15
222842,Invalid Foreign Key: Product_ID,OI00222841,O0022841,P00842,2,7675.0,0.03,15350.0,1146.94
222921,Invalid Foreign Key: Product_ID,OI00222920,O0022920,P00921,1,4000.0,0.05,4000.0,292.71
222991,Invalid Foreign Key: Order_ID,OI00222990,O0022990,P00991,1,16250.0,0.05,16250.0,1189.15
222998,Invalid Foreign Key: Product_ID,OI00222997,O0022997,P00998,3,17475.0,0.05,52425.0,3836.39
223102,Invalid Foreign Key: Order_ID,OI00223101,O0023101,P00102,2,675.0,0.04,1350.0,99.83
223148,Invalid Foreign Key: Order_ID,OI00223147,O0023147,P00148,3,8725.0,0.01,26175.0,1996.1
223251,Invalid Foreign Key: Order_ID,OI00223250,O0023250,P00251,1,9250.0,0.06,9250.0,669.78
223307,Invalid Foreign Key: Product_ID,OI00223306,O0023306,P00307,2,1550.0,0.06,3100.0,224.47
223318,Invalid Foreign Key: Order_ID,OI00223317,O0023317,P00318,3,3475.0,0.03,10425.0,778.95
223421,Invalid Foreign Key: Product_ID,OI00223420,O0023420,P00421,1,4000.0,0.01,4000.0,305.04
223499,Invalid Foreign Key: Product_ID,OI00223498,O0023498,P00499,4,17650.0,0.02,70600.0,5329.57
223577,Invalid Foreign Key: Product_ID,OI00223576,O0023576,P00577,2,13800.0,0.03,27600.0,2062.25
223614,Invalid Foreign Key: Product_ID,OI00223613,O0023613,P00614,4,2775.0,0.05,11100.0,812.28
223751,Invalid Foreign Key: Order_ID,OI00223750,O0023750,P00751,1,9250.0,0.02,9250.0,698.28
223842,Invalid Foreign Key: Product_ID,OI00223841,O0023841,P00842,2,7675.0,0.02,15350.0,1158.77
223921,Invalid Foreign Key: Product_ID,OI00223920,O0023920,P00921,1,4000.0,0.04,4000.0,295.8
223935,Invalid Foreign Key: Order_ID,OI00223934,O0023934,P00935,5,6450.0,0.04,32250.0,2384.86
223988,Invalid Foreign Key: Order_ID,OI00223987,O0023987,P00988,3,15725.0,0.01,47175.0,3597.56
223998,Invalid Foreign Key: Product_ID,OI00223997,O0023997,P00998,3,17475.0,0.04,52425.0,3876.78
224033,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00224032,O0024032,P00033,3,-500.0,0.04,-1500.0,-110.92
224057,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00224056,O0024056,P00057,-2,10300.0,0.0,-20600.0,-1586.82
224211,Invalid Foreign Key: Product_ID,OI00224210,O0024210,P99999,1,2250.0,0.0,2250.0,173.32
224212,Invalid Foreign Key: Order_ID,OI00224211,O0024211,P00212,2,2425.0,0.01,4850.0,369.86
224251,Invalid Foreign Key: Order_ID,OI00224250,O0024250,P00251,1,9250.0,0.05,9250.0,676.9
224307,Invalid Foreign Key: Product_ID,OI00224306,O0024306,P00307,2,1550.0,0.05,3100.0,226.85
224421,Invalid Foreign Key: Product_ID,OI00224420,O0024420,P00421,1,4000.0,0.0,4000.0,308.12
224499,Invalid Foreign Key: Product_ID,OI00224498,O0024498,P00499,4,17650.0,0.01,70600.0,5383.95
224577,Invalid Foreign Key: Product_ID,OI00224576,O0024576,P00577,2,13800.0,0.02,27600.0,2083.51
224614,Invalid Foreign Key: Product_ID,OI00224613,O0024613,P00614,4,2775.0,0.04,11100.0,820.83
224722,Invalid Foreign Key: Order_ID,OI00224721,O0024721,P00722,2,4175.0,0.0,8350.0,643.2
224751,Invalid Foreign Key: Order_ID,OI00224750,O0024750,P00751,1,9250.0,0.01,9250.0,705.4
224842,Invalid Foreign Key: Product_ID,OI00224841,O0024841,P00842,2,7675.0,0.01,15350.0,1170.59
224879,Invalid Foreign Key: Order_ID,OI00224878,O0024878,P00879,4,14150.0,0.03,56600.0,4229.11
224921,Invalid Foreign Key: Product_ID,OI00224920,O0024920,P00921,1,4000.0,0.03,4000.0,298.88
224985,Invalid Foreign Key: Order_ID,OI00224984,O0024984,P00985,5,15200.0,0.04,76000.0,5620.13
224998,Invalid Foreign Key: Product_ID,OI00224997,O0024997,P00998,3,17475.0,0.03,52425.0,3917.16
225136,Invalid Foreign Key: Order_ID,OI00225135,O9999999,P00136,1,6625.0,0.01,6625.0,505.22
225251,Invalid Foreign Key: Order_ID,OI00225250,O0025250,P00251,1,9250.0,0.04,9250.0,684.03
225307,Invalid Foreign Key: Product_ID,OI00225306,O0025306,P00307,2,1550.0,0.04,3100.0,229.24
225421,Invalid Foreign Key: Product_ID,OI00225420,O0025420,P00421,1,4000.0,0.06,4000.0,289.63
225499,Invalid Foreign Key: Product_ID,OI00225498,O0025498,P00499,4,17650.0,0.0,70600.0,5438.33
225509,Invalid Foreign Key: Order_ID,OI00225508,O0025508,P00509,4,1900.0,0.03,7600.0,567.87
225577,Invalid Foreign Key: Product_ID,OI00225576,O0025576,P00577,2,13800.0,0.01,27600.0,2104.77
225614,Invalid Foreign Key: Product_ID,OI00225613,O0025613,P00614,4,2775.0,0.03,11100.0,829.38
225751,Invalid Foreign Key: Order_ID,OI00225750,O0025750,P00751,1,9250.0,0.0,9250.0,712.53
225842,Invalid Foreign Key: Product_ID,OI00225841,O0025841,P00842,2,7675.0,0.0,15350.0,1182.41
225921,Invalid Foreign Key: Product_ID,OI00225920,O0025920,P00921,1,4000.0,0.02,4000.0,301.96
225982,Invalid Foreign Key: Order_ID,OI00225981,O0025981,P00982,2,14675.0,0.0,29350.0,2260.84
225998,Invalid Foreign Key: Product_ID,OI00225997,O0025997,P00998,3,17475.0,0.02,52425.0,3957.54
226251,Invalid Foreign Key: Order_ID,OI00226250,O0026250,P00251,1,9250.0,0.03,9250.0,691.15
226296,Invalid Foreign Key: Order_ID,OI00226295,O0026295,P00296,1,17125.0,0.06,17125.0,1239.99
226307,Invalid Foreign Key: Product_ID,OI00226306,O0026306,P00307,2,1550.0,0.03,3100.0,231.63
226413,Invalid Foreign Key: Order_ID,OI00226412,O0026412,P00413,3,2600.0,0.04,7800.0,576.8
226421,Invalid Foreign Key: Product_ID,OI00226420,O0026420,P00421,1,4000.0,0.05,4000.0,292.71
226499,Invalid Foreign Key: Product_ID,OI00226498,O0026498,P00499,4,17650.0,0.06,70600.0,5112.03
226577,Invalid Foreign Key: Product_ID,OI00226576,O0026576,P00577,2,13800.0,0.0,27600.0,2126.03
226614,Invalid Foreign Key: Product_ID,OI00226613,O0026613,P00614,4,2775.0,0.02,11100.0,837.93
226649,Invalid Foreign Key: Order_ID,OI00226648,O0026648,P00649,4,8900.0,0.02,35600.0,2687.43
226656,Invalid Foreign Key: Order_ID,OI00226655,O0026655,P00656,1,10125.0,0.02,10125.0,764.33
226751,Invalid Foreign Key: Order_ID,OI00226750,O0026750,P00751,1,9250.0,0.06,9250.0,669.78
226842,Invalid Foreign Key: Product_ID,OI00226841,O0026841,P00842,2,7675.0,0.06,15350.0,1111.47
226921,Invalid Foreign Key: Product_ID,OI00226920,O0026920,P00921,1,4000.0,0.01,4000.0,305.04
226979,Invalid Foreign Key: Order_ID,OI00226978,O0026978,P00979,4,14150.0,0.03,56600.0,4229.11
226998,Invalid Foreign Key: Product_ID,OI00226997,O0026997,P00998,3,17475.0,0.01,52425.0,3997.93
227083,Invalid Foreign Key: Order_ID,OI00227082,O0027082,P00083,3,14850.0,0.02,44550.0,3363.06
227251,Invalid Foreign Key: Order_ID,OI00227250,O0027250,P00251,1,9250.0,0.02,9250.0,698.28
227307,Invalid Foreign Key: Product_ID,OI00227306,O0027306,P00307,2,1550.0,0.02,3100.0,234.02
227414,Invalid Foreign Key: Product_ID,OI00227413,O0027413,P99999,4,2775.0,0.04,11100.0,820.83
227421,Invalid Foreign Key: Product_ID,OI00227420,O0027420,P00421,1,4000.0,0.04,4000.0,295.8
227499,Invalid Foreign Key: Product_ID,OI00227498,O0027498,P00499,4,17650.0,0.05,70600.0,5166.42
227577,Invalid Foreign Key: Product_ID,OI00227576,O0027576,P00577,2,13800.0,0.06,27600.0,1998.47
227614,Invalid Foreign Key: Product_ID,OI00227613,O0027613,P00614,4,2775.0,0.01,11100.0,846.49
227751,Invalid Foreign Key: Order_ID,OI00227750,O0027750,P00751,1,9250.0,0.05,9250.0,676.9
227842,Invalid Foreign Key: Product_ID,OI00227841,O0027841,P00842,2,7675.0,0.05,15350.0,1123.29
227870,Invalid Foreign Key: Order_ID,OI00227869,O0027869,P00870,5,12575.0,0.05,62875.0,4601.11
227921,Invalid Foreign Key: Product_ID,OI00227920,O0027920,P00921,1,4000.0,0.0,4000.0,308.12
227976,Invalid Foreign Key: Order_ID,OI00227975,O0027975,P00976,1,13625.0,0.06,13625.0,986.56
227998,Invalid Foreign Key: Product_ID,OI00227997,O0027997,P00998,3,17475.0,0.0,52425.0,4038.31
228058,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00228057,O0028057,P00058,-2,10475.0,0.04,-20950.0,-1549.23
228251,Invalid Foreign Key: Order_ID,OI00228250,O0028250,P00251,1,9250.0,0.01,9250.0,705.4
228307,Invalid Foreign Key: Product_ID,OI00228306,O0028306,P00307,2,1550.0,0.01,3100.0,236.41
228421,Invalid Foreign Key: Product_ID,OI00228420,O0028420,P00421,1,4000.0,0.03,4000.0,298.88
228433,Invalid Foreign Key: Order_ID,OI00228432,O0028432,P00433,3,6100.0,0.01,18300.0,1395.56
228499,Invalid Foreign Key: Product_ID,OI00228498,O0028498,P00499,4,17650.0,0.04,70600.0,5220.8
228577,Invalid Foreign Key: Product_ID,OI00228576,O0028576,P00577,2,13800.0,0.05,27600.0,2019.73
228614,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Product_ID,OI00228613,O0028613,P00614,4,2775.0,0.0,11100.0,855.04
228657,Invalid Foreign Key: Order_ID,OI00228656,O0028656,P00657,2,10300.0,0.01,20600.0,1570.95
228751,Invalid Foreign Key: Order_ID,OI00228750,O0028750,P00751,1,9250.0,0.04,9250.0,684.03
228842,Invalid Foreign Key: Product_ID,OI00228841,O0028841,P00842,2,7675.0,0.04,15350.0,1135.12
228921,Invalid Foreign Key: Product_ID,OI00228920,O0028920,P00921,1,4000.0,0.06,4000.0,289.63
228973,Invalid Foreign Key: Order_ID,OI00228972,O0028972,P00973,3,13100.0,0.02,39300.0,2966.74
228998,Invalid Foreign Key: Product_ID,OI00228997,O0028997,P00998,3,17475.0,0.06,52425.0,3796.01
229251,Invalid Foreign Key: Order_ID,OI00229250,O0029250,P00251,1,9250.0,0.0,9250.0,712.53
229307,Invalid Foreign Key: Product_ID,OI00229306,O0029306,P00307,2,1550.0,0.0,3100.0,238.79
229421,Invalid Foreign Key: Product_ID,OI00229420,O0029420,P00421,1,4000.0,0.02,4000.0,301.96
229444,Invalid Foreign Key: Order_ID,OI00229443,O0029443,P00444,4,8025.0,0.04,32100.0,2373.76
229499,Invalid Foreign Key: Product_ID,OI00229498,O0029498,P00499,4,17650.0,0.03,70600.0,5275.18
229577,Invalid Foreign Key: Product_ID,OI00229576,O0029576,P00577,2,13800.0,0.04,27600.0,2040.99
229614,Invalid Foreign Key: Product_ID,OI00229613,O0029613,P00614,4,2775.0,0.06,11100.0,803.73
229751,Invalid Foreign Key: Order_ID,OI00229750,O0029750,P00751,1,9250.0,0.03,9250.0,691.15
229842,Invalid Foreign Key: Product_ID,OI00229841,O0029841,P00842,2,7675.0,0.03,15350.0,1146.94
229921,Invalid Foreign Key: Product_ID,OI00229920,O0029920,P00921,1,4000.0,0.05,4000.0,292.71
229970,Invalid Foreign Key: Order_ID,OI00229969,O0029969,P00970,5,12575.0,0.05,62875.0,4601.11
229980,Invalid Foreign Key: Order_ID,OI00229979,O0029979,P00980,5,14325.0,0.01,71625.0,5462.12
229998,Invalid Foreign Key: Product_ID,OI00229997,O0029997,P00998,3,17475.0,0.05,52425.0,3836.39
230022,Invalid Foreign Key: Order_ID,OI00230021,O0030021,P00022,2,4175.0,0.01,8350.0,636.77
230139,Invalid Foreign Key: Order_ID,OI00230138,O9999999,P00139,4,7150.0,0.06,28600.0,2070.88
230210,Invalid Foreign Key: Order_ID,OI00230209,O0030209,P00210,5,2075.0,0.0,10375.0,799.19
230231,Invalid Foreign Key: Order_ID,OI00230230,O0030230,P00231,1,5750.0,0.0,5750.0,442.92
230251,Invalid Foreign Key: Order_ID,OI00230250,O0030250,P00251,1,9250.0,0.06,9250.0,669.78
230307,Invalid Foreign Key: Product_ID,OI00230306,O0030306,P00307,2,1550.0,0.06,3100.0,224.47
230421,Invalid Foreign Key: Product_ID,OI00230420,O0030420,P00421,1,4000.0,0.01,4000.0,305.04
230499,Invalid Foreign Key: Product_ID,OI00230498,O0030498,P00499,4,17650.0,0.02,70600.0,5329.57
230577,Invalid Foreign Key: Product_ID,OI00230576,O0030576,P00577,2,13800.0,0.03,27600.0,2062.25
230614,Invalid Foreign Key: Product_ID,OI00230613,O0030613,P00614,4,2775.0,0.05,11100.0,812.28
230617,Invalid Foreign Key: Product_ID,OI00230616,O0030616,P99999,2,3300.0,0.01,6600.0,503.32
230751,Invalid Foreign Key: Order_ID,OI00230750,O0030750,P00751,1,9250.0,0.02,9250.0,698.28
230815,Invalid Foreign Key: Order_ID,OI00230814,O0030814,P00815,5,2950.0,0.03,14750.0,1102.11
230842,Invalid Foreign Key: Product_ID,OI00230841,O0030841,P00842,2,7675.0,0.02,15350.0,1158.77
230921,Invalid Foreign Key: Product_ID,OI00230920,O0030920,P00921,1,4000.0,0.04,4000.0,295.8
230967,Invalid Foreign Key: Order_ID,OI00230966,O0030966,P00967,2,12050.0,0.01,24100.0,1837.86
230998,Invalid Foreign Key: Product_ID,OI00230997,O0030997,P00998,3,17475.0,0.04,52425.0,3876.78
231018,Invalid Foreign Key: Order_ID,OI00231017,O0031017,P00018,3,3475.0,0.03,10425.0,778.95
231034,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00231033,O0031033,P00034,4,-500.0,0.05,-2000.0,-146.36
231251,Invalid Foreign Key: Order_ID,OI00231250,O0031250,P00251,1,9250.0,0.05,9250.0,676.9
231307,Invalid Foreign Key: Product_ID,OI00231306,O0031306,P00307,2,1550.0,0.05,3100.0,226.85
231421,Invalid Foreign Key: Product_ID,OI00231420,O0031420,P00421,1,4000.0,0.0,4000.0,308.12
231499,Invalid Foreign Key: Product_ID,OI00231498,O0031498,P00499,4,17650.0,0.01,70600.0,5383.95
231577,Invalid Foreign Key: Product_ID,OI00231576,O0031576,P00577,2,13800.0,0.02,27600.0,2083.51
231614,Invalid Foreign Key: Product_ID,OI00231613,O0031613,P00614,4,2775.0,0.04,11100.0,820.83
231751,Invalid Foreign Key: Order_ID,OI00231750,O0031750,P00751,1,9250.0,0.01,9250.0,705.4
231805,Invalid Foreign Key: Order_ID,OI00231804,O0031804,P00805,5,1200.0,0.06,6000.0,434.45
231842,Invalid Foreign Key: Product_ID,OI00231841,O0031841,P00842,2,7675.0,0.01,15350.0,1170.59
231921,Invalid Foreign Key: Product_ID,OI00231920,O0031920,P00921,1,4000.0,0.03,4000.0,298.88
231964,Invalid Foreign Key: Order_ID,OI00231963,O0031963,P00964,4,11525.0,0.04,46100.0,3409.05
231987,Invalid Foreign Key: Order_ID,OI00231986,O0031986,P00987,2,15550.0,0.06,31100.0,2251.9
231998,Invalid Foreign Key: Product_ID,OI00231997,O0031997,P00998,3,17475.0,0.03,52425.0,3917.16
232059,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00232058,O0032058,P00059,-2,10650.0,0.01,-21300.0,-1624.34
232251,Invalid Foreign Key: Order_ID,OI00232250,O0032250,P00251,1,9250.0,0.04,9250.0,684.03
232307,Invalid Foreign Key: Product_ID,OI00232306,O0032306,P00307,2,1550.0,0.04,3100.0,229.24
232421,Invalid Foreign Key: Product_ID,OI00232420,O0032420,P00421,1,4000.0,0.06,4000.0,289.63
232499,Invalid Foreign Key: Product_ID,OI00232498,O0032498,P00499,4,17650.0,0.0,70600.0,5438.33
232577,Invalid Foreign Key: Product_ID,OI00232576,O0032576,P00577,2,13800.0,0.01,27600.0,2104.77
232592,Invalid Foreign Key: Order_ID,OI00232591,O0032591,P00592,2,16425.0,0.02,32850.0,2479.83
232614,Invalid Foreign Key: Product_ID,OI00232613,O0032613,P00614,4,2775.0,0.03,11100.0,829.38
232751,Invalid Foreign Key: Order_ID,OI00232750,O0032750,P00751,1,9250.0,0.0,9250.0,712.53
232842,Invalid Foreign Key: Product_ID,OI00232841,O0032841,P00842,2,7675.0,0.0,15350.0,1182.41
232921,Invalid Foreign Key: Product_ID,OI00232920,O0032920,P00921,1,4000.0,0.02,4000.0,301.96
232961,Invalid Foreign Key: Order_ID,OI00232960,O0032960,P00961,1,11000.0,0.0,11000.0,847.33
232998,Invalid Foreign Key: Product_ID,OI00232997,O0032997,P00998,3,17475.0,0.02,52425.0,3957.54
233016,Invalid Foreign Key: Order_ID,OI00233015,O0033015,P00016,1,3125.0,0.06,3125.0,226.28
233251,Invalid Foreign Key: Order_ID,OI00233250,O0033250,P00251,1,9250.0,0.03,9250.0,691.15
233307,Invalid Foreign Key: Product_ID,OI00233306,O0033306,P00307,2,1550.0,0.03,3100.0,231.63
233311,Invalid Foreign Key: Order_ID,OI00233310,O0033310,P00311,1,2250.0,0.0,2250.0,173.32
233379,Invalid Foreign Key: Order_ID,OI00233378,O0033378,P00379,4,14150.0,0.05,56600.0,4141.92
233421,Invalid Foreign Key: Product_ID,OI00233420,O0033420,P00421,1,4000.0,0.05,4000.0,292.71
233499,Invalid Foreign Key: Product_ID,OI00233498,O0033498,P00499,4,17650.0,0.06,70600.0,5112.03
233577,Invalid Foreign Key: Product_ID,OI00233576,O0033576,P00577,2,13800.0,0.0,27600.0,2126.03
233614,Invalid Foreign Key: Product_ID,OI00233613,O0033613,P00614,4,2775.0,0.02,11100.0,837.93
233751,Invalid Foreign Key: Order_ID,OI00233750,O0033750,P00751,1,9250.0,0.06,9250.0,669.78
233764,Invalid Foreign Key: Order_ID,OI00233763,O0033763,P00764,4,11525.0,0.05,46100.0,3373.54
233820,Invalid Foreign Key: Product_ID,OI00233819,O0033819,P99999,5,3825.0,0.05,19125.0,1399.54
233842,Invalid Foreign Key: Product_ID,OI00233841,O0033841,P00842,2,7675.0,0.06,15350.0,1111.47
233921,Invalid Foreign Key: Product_ID,OI00233920,O0033920,P00921,1,4000.0,0.01,4000.0,305.04
233958,Invalid Foreign Key: Order_ID,OI00233957,O0033957,P00958,3,10475.0,0.03,31425.0,2348.05
233998,Invalid Foreign Key: Product_ID,OI00233997,O0033997,P00998,3,17475.0,0.01,52425.0,3997.93
234166,Invalid Foreign Key: Order_ID,OI00234165,O0034165,P00166,1,11875.0,0.01,11875.0,905.59
234251,Invalid Foreign Key: Order_ID,OI00234250,O0034250,P00251,1,9250.0,0.02,9250.0,698.28
234307,Invalid Foreign Key: Product_ID,OI00234306,O0034306,P00307,2,1550.0,0.02,3100.0,234.02
234421,Invalid Foreign Key: Product_ID,OI00234420,O0034420,P00421,1,4000.0,0.04,4000.0,295.8
234499,Invalid Foreign Key: Product_ID,OI00234498,O0034498,P00499,4,17650.0,0.05,70600.0,5166.42
234577,Invalid Foreign Key: Product_ID,OI00234576,O0034576,P00577,2,13800.0,0.06,27600.0,1998.47
234614,Invalid Foreign Key: Product_ID,OI00234613,O0034613,P00614,4,2775.0,0.01,11100.0,846.49
234751,Invalid Foreign Key: Order_ID,OI00234750,O0034750,P00751,1,9250.0,0.05,9250.0,676.9
234842,Invalid Foreign Key: Product_ID,OI00234841,O0034841,P00842,2,7675.0,0.05,15350.0,1123.29
234921,Invalid Foreign Key: Product_ID,OI00234920,O0034920,P00921,1,4000.0,0.0,4000.0,308.12
234953,Invalid Foreign Key: Order_ID,OI00234952,O0034952,P00953,3,9600.0,0.04,28800.0,2129.73
234955,Invalid Foreign Key: Order_ID,OI00234954,O0034954,P00955,5,9950.0,0.06,49750.0,3602.32
234998,Invalid Foreign Key: Product_ID,OI00234997,O0034997,P00998,3,17475.0,0.0,52425.0,4038.31
235142,Invalid Foreign Key: Order_ID,OI00235141,O9999999,P00142,2,7675.0,0.04,15350.0,1135.12
235217,Invalid Foreign Key: Order_ID,OI00235216,O0035216,P00217,2,3300.0,0.02,6600.0,498.23
235251,Invalid Foreign Key: Order_ID,OI00235250,O0035250,P00251,1,9250.0,0.01,9250.0,705.4
235307,Invalid Foreign Key: Product_ID,OI00235306,O0035306,P00307,2,1550.0,0.01,3100.0,236.41
235421,Invalid Foreign Key: Product_ID,OI00235420,O0035420,P00421,1,4000.0,0.03,4000.0,298.88
235499,Invalid Foreign Key: Product_ID,OI00235498,O0035498,P00499,4,17650.0,0.04,70600.0,5220.8
235541,Invalid Foreign Key: Order_ID,OI00235540,O0035540,P00541,1,7500.0,0.04,7500.0,554.62
235577,Invalid Foreign Key: Product_ID,OI00235576,O0035576,P00577,2,13800.0,0.05,27600.0,2019.73
235614,Invalid Foreign Key: Product_ID,OI00235613,O0035613,P00614,4,2775.0,0.0,11100.0,855.04
235740,Invalid Foreign Key: Order_ID,OI00235739,O0035739,P00740,5,7325.0,0.0,36625.0,2821.23
235751,Invalid Foreign Key: Order_ID,OI00235750,O0035750,P00751,1,9250.0,0.04,9250.0,684.03
235842,Invalid Foreign Key: Product_ID,OI00235841,O0035841,P00842,2,7675.0,0.04,15350.0,1135.12
235921,Invalid Foreign Key: Product_ID,OI00235920,O0035920,P00921,1,4000.0,0.06,4000.0,289.63
235952,Invalid Foreign Key: Order_ID,OI00235951,O0035951,P00952,2,9425.0,0.02,18850.0,1422.98
235998,Invalid Foreign Key: Product_ID,OI00235997,O0035997,P00998,3,17475.0,0.06,52425.0,3796.01
236060,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00236059,O0036059,P00060,-2,10825.0,0.05,-21650.0,-1584.32
236251,Invalid Foreign Key: Order_ID,OI00236250,O0036250,P00251,1,9250.0,0.0,9250.0,712.53
236307,Invalid Foreign Key: Product_ID,OI00236306,O0036306,P00307,2,1550.0,0.0,3100.0,238.79
236421,Invalid Foreign Key: Product_ID,OI00236420,O0036420,P00421,1,4000.0,0.02,4000.0,301.96
236499,Invalid Foreign Key: Product_ID,OI00236498,O0036498,P00499,4,17650.0,0.03,70600.0,5275.18
236527,Invalid Foreign Key: Order_ID,OI00236526,O0036526,P00527,2,5050.0,0.03,10100.0,754.67
236577,Invalid Foreign Key: Product_ID,OI00236576,O0036576,P00577,2,13800.0,0.04,27600.0,2040.99
236614,Invalid Foreign Key: Product_ID,OI00236613,O0036613,P00614,4,2775.0,0.06,11100.0,803.73
236642,Invalid Foreign Key: Order_ID,OI00236641,O0036641,P00642,2,7675.0,0.06,15350.0,1111.47
236751,Invalid Foreign Key: Order_ID,OI00236750,O0036750,P00751,1,9250.0,0.03,9250.0,691.15
236842,Invalid Foreign Key: Product_ID,OI00236841,O0036841,P00842,2,7675.0,0.03,15350.0,1146.94
236921,Invalid Foreign Key: Product_ID,OI00236920,O0036920,P00921,1,4000.0,0.05,4000.0,292.71
236949,Invalid Foreign Key: Order_ID,OI00236948,O0036948,P00949,4,8900.0,0.05,35600.0,2605.16
236998,Invalid Foreign Key: Product_ID,OI00236997,O0036997,P00998,3,17475.0,0.05,52425.0,3836.39
237023,Invalid Foreign Key: Product_ID,OI00237022,O0037022,P99999,3,4350.0,0.02,13050.0,985.14
237251,Invalid Foreign Key: Order_ID,OI00237250,O0037250,P00251,1,9250.0,0.06,9250.0,669.78
237307,Invalid Foreign Key: Product_ID,OI00237306,O0037306,P00307,2,1550.0,0.06,3100.0,224.47
237314,Invalid Foreign Key: Order_ID,OI00237313,O0037313,P00314,4,2775.0,0.06,11100.0,803.73
237318,Invalid Foreign Key: Order_ID,OI00237317,O0037317,P00318,3,3475.0,0.03,10425.0,778.95
237418,Invalid Foreign Key: Order_ID,OI00237417,O0037417,P00418,3,3475.0,0.05,10425.0,762.89
