Product_ID,Product_Name,Category,Subcategory,Opening_Stock,Closing_Stock,Closing_Stock_Value,Warehouse_Count,Average_Inventory_Units,Average_Inventory_Value,Inventory_Observations,Stockout_Observations,Stockout_Rate_Percentage,Purchased_Units,Purchase_Orders,Average_Lead_Time_Days,Average_Delivery_Delay_Days,On_Time_Delivery_Rate,On_Time_Delivery_Rate_Percentage,Returned_Units,Units_Sold,Cost_Of_Goods_Sold,Revenue,Net_Profit,First_Sale_Date,Last_Sale_Date,Average_Daily_Demand,Inventory_Turnover,Days_Inventory,Return_Rate_Percentage,Average_Unit_Stock_Value,Target_Stock_Units,Excess_Inventory_Units,Excess_Inventory_Value,Expected_Closing_Stock,Inventory_Reconciliation_Difference,Inventory_Status,Priority,Recommended_Action
P00835,Furniture Product 0835,Furniture,Subcategory 19,384,185,747400.0,1,466.95,1886458.63,120,0,0.0,6616,24,24.42,0.0,0.0,0.0,15.0,1235.0,363480.9,560857.6,-35357.73,2025-09-05,2026-08-31,3.38,0.19,54.68,1.21,4040.0,304.52,0.0,0.0,5780.0,-5595.0,Normal,Low,Continue normal inventory monitoring.
P00836,Office Supplies Product 0836,Office Supplies,Subcategory 20,385,237,983550.0,1,458.66,1903428.77,120,0,0.0,6640,24,25.04,0.0,0.0,0.0,15.0,250.0,75578.61,116619.09,-24824.87,2025-09-01,2026-08-27,0.68,0.04,346.02,6.0,4150.0,61.64,175.36,727728.08,6790.0,-6553.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00837,Home Appliances Product 0837,Home Appliances,Subcategory 21,386,234,996840.0,1,450.37,1918575.62,120,0,0.0,6664,24,24.42,0.0,0.0,0.0,15.0,500.0,155720.7,239418.9,-30712.52,2025-09-02,2026-08-28,1.37,0.08,170.82,3.0,4260.0,123.29,110.71,471634.52,6565.0,-6331.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00838,Accessories Product 0838,Accessories,Subcategory 22,387,231,1009470.0,1,442.08,1931899.18,120,0,0.0,6251,23,24.39,0.0,0.0,0.0,15.0,750.0,239612.9,368400.95,-33561.85,2025-09-03,2026-08-29,2.05,0.12,112.42,2.0,4370.0,184.93,46.07,201319.32,5903.0,-5672.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00839,IT Equipment Product 0839,IT Equipment,Subcategory 23,388,228,1021440.0,1,433.92,1943951.78,120,0,0.0,6712,24,23.83,0.0,0.0,0.0,15.0,1000.0,327526.34,503422.15,-36098.79,2025-09-04,2026-08-30,2.74,0.17,83.22,1.5,4480.0,246.58,0.0,0.0,6115.0,-5887.0,Normal,Low,Continue normal inventory monitoring.
P00840,Electronics Product 0840,Electronics,Subcategory 0,389,400,1836000.0,1,425.75,1954208.22,120,0,0.0,6736,24,24.58,0.0,0.0,0.0,15.0,1240.0,416129.34,639441.39,-40014.05,2025-09-05,2026-08-31,3.4,0.21,117.74,1.21,4590.0,305.75,94.25,432591.78,5900.0,-5500.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00841,Furniture Product 0841,Furniture,Subcategory 1,390,152,714400.0,1,647.63,3043861.64,120,0,0.0,7250,25,24.32,0.0,0.0,0.0,15.0,250.0,85904.06,131999.74,-17613.44,2025-09-01,2026-08-27,0.68,0.03,221.92,6.0,4700.0,61.64,90.36,424673.97,7405.0,-7253.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00843,Home Appliances Product 0843,Home Appliances,Subcategory 3,392,146,718320.0,1,631.3,3106002.74,120,0,0.0,7300,25,24.4,0.0,0.0,0.0,15.0,747.0,268699.61,412838.05,-24239.76,2025-09-03,2026-08-29,2.05,0.09,71.34,2.01,4920.0,184.19,0.0,0.0,6960.0,-6814.0,Normal,Low,Continue normal inventory monitoring.
P00844,Accessories Product 0844,Accessories,Subcategory 4,393,143,719290.0,1,623.14,3134379.04,120,0,0.0,7325,25,25.04,0.0,0.0,0.0,15.0,1000.0,367736.28,565099.9,-30475.72,2025-09-04,2026-08-30,2.74,0.12,52.2,1.5,5030.0,246.58,0.0,0.0,6733.0,-6590.0,Normal,Low,Continue normal inventory monitoring.
P00845,IT Equipment Product 0845,IT Equipment,Subcategory 5,394,140,719600.0,1,614.85,3160325.48,120,0,0.0,7350,25,24.48,0.0,0.0,0.0,15.0,1240.0,465991.92,716181.84,-35347.78,2025-09-05,2026-08-31,3.4,0.15,41.21,1.21,5140.0,305.75,0.0,0.0,6519.0,-6379.0,Normal,Low,Continue normal inventory monitoring.
P00846,Electronics Product 0846,Electronics,Subcategory 6,395,612,3213000.0,1,606.56,3184448.63,120,0,0.0,6930,24,25.12,0.0,0.0,0.0,15.0,250.0,95955.94,147417.5,-20839.83,2025-09-01,2026-08-27,0.68,0.03,893.52,6.0,5250.0,61.64,550.36,2889369.86,7090.0,-6478.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00847,Furniture Product 0847,Furniture,Subcategory 7,396,609,3264240.0,1,598.27,3206748.49,120,0,0.0,6954,24,23.67,0.0,0.0,0.0,15.0,500.0,195930.64,300934.37,-22998.89,2025-09-02,2026-08-28,1.37,0.06,444.57,3.0,5360.0,123.29,485.71,2603418.08,6865.0,-6256.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00848,Office Supplies Product 0848,Office Supplies,Subcategory 8,397,599,3276530.0,1,590.01,3227374.93,120,0,0.0,7425,25,24.28,0.0,0.0,0.0,15.0,750.0,298857.02,460679.44,-27292.95,2025-09-03,2026-08-29,2.05,0.09,291.51,2.0,5470.0,184.93,414.07,2264954.66,7087.0,-6488.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00849,Home Appliances Product 0849,Home Appliances,Subcategory 9,398,358,1997640.0,1,581.85,3246719.18,120,0,0.0,7002,24,23.67,0.0,0.0,0.0,15.0,1000.0,406488.11,626610.94,-33107.61,2025-09-04,2026-08-30,2.74,0.13,130.67,1.5,5580.0,246.58,111.42,621749.59,6415.0,-6057.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00850,Accessories Product 0850,Accessories,Subcategory 10,399,584,3322960.0,1,573.68,3264267.26,120,0,0.0,7026,24,25.12,0.0,0.0,0.0,15.0,1250.0,518128.57,798730.44,-38467.48,2025-09-05,2026-08-31,3.42,0.16,170.53,1.2,5690.0,308.22,275.78,1569192.88,6190.0,-5606.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00851,IT Equipment Product 0851,IT Equipment,Subcategory 11,400,107,620600.0,1,565.52,3280019.18,120,0,0.0,5700,24,24.5,0.0,0.0,0.0,15.0,248.0,105165.8,161564.43,-21434.9,2025-09-01,2026-08-27,0.68,0.03,157.48,6.05,5800.0,61.15,45.85,265926.03,5867.0,-5760.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00852,Electronics Product 0852,Electronics,Subcategory 12,401,104,614640.0,1,557.36,3293974.93,120,0,0.0,5323,23,24.48,0.0,0.0,0.0,15.0,500.0,216036.84,331868.77,-26635.59,2025-09-02,2026-08-28,1.37,0.07,75.92,3.0,5910.0,123.29,0.0,0.0,5239.0,-5135.0,Normal,Low,Continue normal inventory monitoring.
P00853,Furniture Product 0853,Furniture,Subcategory 13,402,94,565880.0,1,549.19,3306134.52,120,0,0.0,5748,24,24.5,0.0,0.0,0.0,15.0,750.0,330087.12,506941.79,-33286.83,2025-09-03,2026-08-29,2.05,0.1,45.75,2.0,6020.0,184.93,0.0,0.0,5415.0,-5321.0,Normal,Low,Continue normal inventory monitoring.
P00854,Office Supplies Product 0854,Office Supplies,Subcategory 14,403,91,557830.0,1,540.9,3315742.19,120,0,0.0,5772,24,25.12,0.0,0.0,0.0,15.0,1000.0,448156.18,688102.02,-38085.24,2025-09-04,2026-08-30,2.74,0.14,33.22,1.5,6130.0,246.58,0.0,0.0,5190.0,-5099.0,Normal,Low,Continue normal inventory monitoring.
P00855,Home Appliances Product 0855,Home Appliances,Subcategory 15,404,570,3556800.0,1,532.52,3322928.22,120,0,0.0,5796,24,24.5,0.0,0.0,0.0,15.0,1250.0,570248.94,875598.45,-42211.18,2025-09-05,2026-08-31,3.42,0.17,166.44,1.2,6240.0,308.22,261.78,1633512.33,4965.0,-4395.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00856,Accessories Product 0856,Accessories,Subcategory 16,405,322,2044700.0,1,524.23,3328878.77,120,0,0.0,6275,25,25.04,0.0,0.0,0.0,15.0,250.0,116059.66,178215.15,-23670.18,2025-09-01,2026-08-27,0.68,0.03,470.12,6.0,6350.0,61.64,260.36,1653261.64,6445.0,-6123.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00857,IT Equipment Product 0857,IT Equipment,Subcategory 17,406,319,2060740.0,1,516.07,3333802.47,120,0,0.0,6300,25,23.68,0.0,0.0,0.0,15.0,500.0,236140.58,362619.24,-31386.2,2025-09-02,2026-08-28,1.37,0.07,232.87,3.0,6460.0,123.29,195.71,1264301.64,6221.0,-5902.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00858,Electronics Product 0858,Electronics,Subcategory 18,407,309,2030130.0,1,507.9,3336930.0,120,0,0.0,6325,25,24.44,0.0,0.0,0.0,15.0,741.0,355950.71,546669.4,-34320.34,2025-09-03,2026-08-29,2.03,0.11,152.21,2.02,6570.0,182.71,126.29,829710.0,6006.0,-5697.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00859,Furniture Product 0859,Furniture,Subcategory 19,408,306,2044080.0,1,499.74,3338261.37,120,0,0.0,6350,25,24.32,0.0,0.0,0.0,15.0,1000.0,488366.12,750006.04,-40574.73,2025-09-04,2026-08-30,2.74,0.15,111.69,1.5,6680.0,246.58,59.42,396956.71,5773.0,-5467.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00860,Office Supplies Product 0860,Office Supplies,Subcategory 20,409,294,1996260.0,1,491.58,3337796.58,120,0,0.0,6375,25,24.96,0.0,0.0,0.0,15.0,1250.0,620510.74,952716.43,-46702.83,2025-09-05,2026-08-31,3.42,0.19,85.85,1.2,6790.0,308.22,0.0,0.0,5549.0,-5255.0,Normal,Low,Continue normal inventory monitoring.
P00861,Home Appliances Product 0861,Home Appliances,Subcategory 21,410,537,3705300.0,1,713.55,4923480.82,120,0,0.0,5990,24,23.75,0.0,0.0,0.0,15.0,250.0,126111.52,193583.65,-24114.54,2025-09-01,2026-08-27,0.68,0.03,784.02,6.0,6900.0,61.64,475.36,3279957.53,6165.0,-5628.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00862,Accessories Product 0862,Accessories,Subcategory 22,411,472,3308720.0,1,705.29,4944066.58,120,0,0.0,6425,25,25.04,0.0,0.0,0.0,15.0,500.0,255330.89,393359.54,-30743.48,2025-09-02,2026-08-28,1.37,0.05,344.56,3.0,7010.0,123.29,348.71,2444473.42,6351.0,-5879.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00863,IT Equipment Product 0863,IT Equipment,Subcategory 23,412,524,3730880.0,1,697.0,4962640.0,120,0,0.0,6450,25,24.48,0.0,0.0,0.0,15.0,750.0,389005.4,599328.5,-35546.74,2025-09-03,2026-08-29,2.05,0.08,255.01,2.0,7120.0,184.93,339.07,2414167.67,6127.0,-5603.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00864,Electronics Product 0864,Electronics,Subcategory 0,413,457,3304110.0,1,688.71,4979390.14,120,0,0.0,6062,24,25.21,0.0,0.0,0.0,15.0,1000.0,526686.78,811492.39,-42144.44,2025-09-04,2026-08-30,2.74,0.11,166.8,1.5,7230.0,246.58,210.42,1521370.27,5490.0,-5033.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00865,Furniture Product 0865,Furniture,Subcategory 1,414,509,3736060.0,1,680.42,4994316.99,120,0,0.0,6086,24,24.33,0.0,0.0,0.0,15.0,1240.0,665444.72,1021530.37,-50141.14,2025-09-05,2026-08-31,3.4,0.13,149.83,1.21,7340.0,305.75,203.25,1491829.86,5275.0,-4766.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00866,Office Supplies Product 0866,Office Supplies,Subcategory 2,415,452,3367400.0,1,672.26,5008339.04,120,0,0.0,5745,23,23.57,0.0,0.0,0.0,15.0,250.0,136165.88,209068.1,-26821.34,2025-09-01,2026-08-27,0.68,0.03,659.92,6.0,7450.0,61.64,390.36,2908153.42,5925.0,-5473.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00867,Home Appliances Product 0867,Home Appliances,Subcategory 3,416,449,3394440.0,1,664.1,5020564.93,120,0,0.0,6134,24,23.75,0.0,0.0,0.0,15.0,500.0,276350.52,424211.78,-34103.24,2025-09-02,2026-08-28,1.37,0.06,327.77,3.0,7560.0,123.29,325.71,2462385.21,6065.0,-5616.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00868,Accessories Product 0868,Accessories,Subcategory 4,417,439,3367130.0,1,655.93,5030994.66,120,0,0.0,6158,24,25.21,0.0,0.0,0.0,15.0,750.0,420558.88,645425.82,-42538.45,2025-09-03,2026-08-29,2.05,0.08,213.65,2.0,7670.0,184.93,254.07,1948705.34,5840.0,-5401.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00869,IT Equipment Product 0869,IT Equipment,Subcategory 5,418,436,3392080.0,1,647.67,5038882.19,120,0,0.0,6182,24,24.58,0.0,0.0,0.0,15.0,1000.0,568786.0,872958.42,-44804.76,2025-09-04,2026-08-30,2.74,0.11,159.14,1.5,7780.0,246.58,189.42,1473723.84,5615.0,-5179.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00870,Electronics Product 0870,Electronics,Subcategory 6,419,249,1964610.0,1,639.51,5045709.04,120,0,0.0,6206,24,24.5,0.0,0.0,0.0,14.0,1185.0,683808.6,1049276.06,-51344.49,2025-09-05,2026-08-31,3.25,0.14,76.7,1.18,7890.0,292.19,0.0,0.0,5454.0,-5205.0,Normal,Low,Continue normal inventory monitoring.
P00871,Furniture Product 0871,Furniture,Subcategory 7,420,485,3880000.0,1,631.34,5050739.73,120,0,0.0,6650,25,24.32,0.0,0.0,0.0,15.0,250.0,146217.74,224436.4,-29725.74,2025-09-01,2026-08-27,0.68,0.03,708.1,6.0,8000.0,61.64,423.36,3386849.32,6835.0,-6350.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00872,Office Supplies Product 0872,Office Supplies,Subcategory 8,421,482,3909020.0,1,623.05,5052974.38,120,0,0.0,6675,25,24.96,0.0,0.0,0.0,15.0,494.0,292924.67,449611.81,-37065.94,2025-09-02,2026-08-28,1.35,0.06,356.13,3.04,8110.0,121.81,360.19,2921155.34,6617.0,-6135.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00873,Home Appliances Product 0873,Home Appliances,Subcategory 9,422,479,3937380.0,1,614.77,5053385.75,120,0,0.0,6700,25,24.4,0.0,0.0,0.0,15.0,747.0,448926.96,689197.26,-43323.89,2025-09-03,2026-08-29,2.05,0.09,234.05,2.01,8220.0,184.19,294.81,2423323.56,6390.0,-5911.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00874,Accessories Product 0874,Accessories,Subcategory 10,423,467,3890110.0,1,606.48,5051973.84,120,0,0.0,6725,25,25.04,0.0,0.0,0.0,15.0,1000.0,608995.94,934674.28,-50821.23,2025-09-04,2026-08-30,2.74,0.12,170.46,1.5,8330.0,246.58,220.42,1836137.4,6163.0,-5696.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00875,IT Equipment Product 0875,IT Equipment,Subcategory 11,424,464,3916160.0,1,598.32,5049779.18,120,0,0.0,6376,24,23.0,0.0,0.0,0.0,15.0,1250.0,771298.64,1183500.57,-59344.12,2025-09-05,2026-08-31,3.42,0.15,135.49,1.2,8440.0,308.22,155.78,1314790.14,5565.0,-5101.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00876,Electronics Product 0876,Electronics,Subcategory 12,425,225,1923750.0,1,590.05,5044968.49,120,0,0.0,6775,25,24.44,0.0,0.0,0.0,15.0,250.0,155711.05,239800.33,-31211.32,2025-09-01,2026-08-27,0.68,0.03,328.5,6.0,8550.0,61.64,163.36,1396695.21,6965.0,-6740.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00877,Furniture Product 0877,Furniture,Subcategory 13,426,215,1861900.0,1,581.89,5039170.96,120,0,0.0,6800,25,24.32,0.0,0.0,0.0,15.0,500.0,315428.98,485799.25,-35932.27,2025-09-02,2026-08-28,1.37,0.06,156.95,3.0,8660.0,123.29,91.71,794228.77,6741.0,-6526.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00878,Office Supplies Product 0878,Office Supplies,Subcategory 14,427,203,1780310.0,1,573.73,5031577.26,120,0,0.0,6448,24,25.04,0.0,0.0,0.0,15.0,750.0,480872.54,738000.79,-50577.11,2025-09-03,2026-08-29,2.05,0.1,98.79,2.0,8770.0,184.93,18.07,158460.68,6140.0,-5937.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00879,Home Appliances Product 0879,Home Appliances,Subcategory 15,428,200,1776000.0,1,565.56,5022187.4,120,0,0.0,6472,24,24.42,0.0,0.0,0.0,15.0,988.0,641471.1,984408.57,-54586.72,2025-09-04,2026-08-30,2.71,0.13,73.89,1.52,8880.0,243.62,0.0,0.0,5927.0,-5727.0,Normal,Low,Continue normal inventory monitoring.
P00880,Accessories Product 0880,Accessories,Subcategory 16,429,379,3407210.0,1,557.4,5011001.37,120,0,0.0,6167,23,24.39,0.0,0.0,0.0,15.0,1250.0,821560.44,1261014.95,-61889.86,2025-09-05,2026-08-31,3.42,0.16,110.67,1.2,8990.0,308.22,70.78,636319.59,5361.0,-4982.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00881,IT Equipment Product 0881,IT Equipment,Subcategory 17,430,440,4004000.0,1,779.25,7091143.84,120,0,0.0,6520,24,24.67,0.0,0.0,0.0,15.0,250.0,166321.48,255230.71,-24826.18,2025-09-01,2026-08-27,0.68,0.02,642.4,6.0,9100.0,61.64,378.36,3443041.1,6715.0,-6275.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00882,Electronics Product 0882,Electronics,Subcategory 18,431,430,3960300.0,1,770.96,7100531.51,120,0,0.0,6544,24,25.29,0.0,0.0,0.0,15.0,500.0,336666.66,516516.34,-32662.89,2025-09-02,2026-08-28,1.37,0.05,313.9,3.0,9210.0,123.29,306.71,2824820.55,6490.0,-6060.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00883,Furniture Product 0883,Furniture,Subcategory 19,432,418,3895760.0,1,762.58,7107202.19,120,0,0.0,6568,24,24.42,0.0,0.0,0.0,15.0,750.0,511030.62,784078.7,-39528.98,2025-09-03,2026-08-29,2.05,0.07,203.43,2.0,9320.0,184.93,233.07,2172198.36,6265.0,-5847.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00884,Office Supplies Product 0884,Office Supplies,Subcategory 20,433,597,5629710.0,1,754.41,7114095.34,120,0,0.0,6592,24,23.62,0.0,0.0,0.0,15.0,1000.0,689415.82,1057845.66,-49796.22,2025-09-04,2026-08-30,2.74,0.1,217.9,1.5,9430.0,246.58,350.42,3304504.52,6040.0,-5443.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00885,Home Appliances Product 0885,Home Appliances,Subcategory 21,434,594,5666760.0,1,746.25,7119192.33,120,0,0.0,6616,24,23.58,0.0,0.0,0.0,15.0,1250.0,871822.26,1337818.38,-58061.56,2025-09-05,2026-08-31,3.42,0.12,173.45,1.2,9540.0,308.22,285.78,2726349.04,5815.0,-5221.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00886,Accessories Product 0886,Accessories,Subcategory 22,435,355,3425750.0,1,738.08,7122493.15,120,0,0.0,7025,25,25.04,0.0,0.0,0.0,15.0,247.0,174274.44,267396.07,-27854.26,2025-09-01,2026-08-27,0.68,0.02,524.6,6.07,9650.0,60.9,294.1,2838025.34,7228.0,-6873.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00887,IT Equipment Product 0887,IT Equipment,Subcategory 23,436,345,3367200.0,1,729.92,7123997.81,120,0,0.0,7050,25,24.48,0.0,0.0,0.0,15.0,500.0,356770.4,547539.66,-32806.26,2025-09-02,2026-08-28,1.37,0.05,251.85,3.0,9760.0,123.29,221.71,2163912.33,7001.0,-6656.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00888,Electronics Product 0888,Electronics,Subcategory 0,437,333,3286710.0,1,721.75,7123706.3,120,0,0.0,7075,25,25.12,0.0,0.0,0.0,14.0,711.0,513248.06,787235.84,-37506.3,2025-09-03,2026-08-29,1.95,0.07,170.95,1.97,9870.0,175.32,157.68,1556350.27,6815.0,-6482.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00889,Furniture Product 0889,Furniture,Subcategory 1,438,330,3293400.0,1,713.59,7121618.63,120,0,0.0,6762,24,23.67,0.0,0.0,0.0,15.0,1000.0,729625.76,1119265.96,-49960.98,2025-09-04,2026-08-30,2.74,0.1,120.45,1.5,9980.0,246.58,83.42,832578.08,6215.0,-5885.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00890,Office Supplies Product 0890,Office Supplies,Subcategory 2,439,327,3299430.0,1,705.21,7115523.29,120,0,0.0,7125,25,24.96,0.0,0.0,0.0,15.0,1250.0,918788.28,1414597.48,-56538.67,2025-09-05,2026-08-31,3.42,0.13,95.48,1.2,10090.0,308.22,18.78,189498.49,6329.0,-6002.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00891,Home Appliances Product 0891,Home Appliances,Subcategory 3,440,388,3957600.0,1,696.92,7108561.64,120,0,0.0,7150,25,24.4,0.0,0.0,0.0,15.0,250.0,185761.34,286022.85,-28337.88,2025-09-01,2026-08-27,0.68,0.03,566.48,6.0,10200.0,61.64,326.36,3328832.88,7355.0,-6967.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00892,Accessories Product 0892,Accessories,Subcategory 4,441,560,5773600.0,1,688.63,7099776.71,120,0,0.0,7175,25,25.04,0.0,0.0,0.0,15.0,500.0,376876.6,578254.56,-37658.77,2025-09-02,2026-08-28,1.37,0.05,408.8,3.0,10310.0,123.29,436.71,4502504.11,7131.0,-6571.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00893,IT Equipment Product 0893,IT Equipment,Subcategory 5,442,548,5710160.0,1,680.47,7090453.15,120,0,0.0,6858,24,23.67,0.0,0.0,0.0,15.0,750.0,571344.28,876695.23,-44053.68,2025-09-03,2026-08-29,2.05,0.08,266.69,2.0,10420.0,184.93,363.07,3783173.7,6565.0,-6017.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00894,Electronics Product 0894,Electronics,Subcategory 6,443,370,3896100.0,1,672.3,7079333.42,120,0,0.0,6882,24,24.42,0.0,0.0,0.0,15.0,1000.0,769835.7,1181347.81,-49332.77,2025-09-04,2026-08-30,2.74,0.11,135.05,1.5,10530.0,246.58,123.42,1299661.64,6340.0,-5970.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00895,Furniture Product 0895,Furniture,Subcategory 7,444,360,3830400.0,1,664.14,7066417.53,120,0,0.0,7250,25,24.32,0.0,0.0,0.0,15.0,1250.0,972345.86,1491782.14,-66023.7,2025-09-05,2026-08-31,3.42,0.14,105.12,1.2,10640.0,308.22,51.78,550947.95,6459.0,-6099.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00896,Office Supplies Product 0896,Office Supplies,Subcategory 8,445,303,3257250.0,1,655.97,7051705.48,120,0,0.0,6930,24,25.12,0.0,0.0,0.0,15.0,250.0,196479.54,301375.35,-29876.26,2025-09-01,2026-08-27,0.68,0.03,442.38,6.0,10750.0,61.64,241.36,2594578.77,7140.0,-6837.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00897,Home Appliances Product 0897,Home Appliances,Subcategory 9,446,355,3855300.0,1,647.71,7034155.89,120,0,0.0,6954,24,24.5,0.0,0.0,0.0,15.0,500.0,396980.34,608958.94,-41514.76,2025-09-02,2026-08-28,1.37,0.06,259.15,3.0,10860.0,123.29,231.71,2516395.89,6915.0,-6560.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00898,Accessories Product 0898,Accessories,Subcategory 10,447,343,3762710.0,1,639.55,7015840.96,120,0,0.0,6978,24,24.42,0.0,0.0,0.0,15.0,750.0,601502.36,922754.45,-49549.19,2025-09-03,2026-08-29,2.05,0.09,166.93,2.0,10970.0,184.93,158.07,1734011.37,6690.0,-6347.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
